,klines_open_time,klines_open_price,klines_high_price,klines_low_price,klines_close_price,space 1,order_entry_time,order_entry_direction,order_price,order_quantity,space 2,long_position_entry_time,long_position_entry_direction,long_position_price,long_position_quantity,long_position_afford_range,long_position_liquidation,space 3,short_position_entry_time,short_position_entry_direction,short_position_price,short_position_quantity,short_position_afford_range,short_position_liquidation,LONG_Result,SHORT_Result,Property
0,2023-05-15 06:00:00,27335.52,27550.03,27312.38,27475.63,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 07:00:00,27475.64,27498.02,27387.53,27407.48,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 08:00:00,27407.47,27448.0,27385.8,27434.67,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 09:00:00,27434.67,27485.5,27335.0,27390.5,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 10:00:00,27390.51,27450.19,27351.01,27416.61,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 11:00:00,27416.61,27454.66,27315.55,27336.12,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 12:00:00,27336.12,27411.99,27330.8,27395.73,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 13:00:00,27395.72,27450.0,27347.37,27374.25,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 14:00:00,27374.25,27534.0,27221.2,27404.71,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 15:00:00,27404.71,27448.52,27366.12,27396.8,,,,,,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-14 22:00:00,空頭進場,26822.296666666665,0.81,25630.19459259259,29802.55,,,8000.0
0,2023-05-15 16:00:00,27396.81,27586.0,27366.53,27482.65,,2023-05-15 16:00:00,空頭進場,27396.81,0.26,,2023-05-15 02:00:00,多頭進場,26848.85102803739,1.07,28042.13329595016,23865.65,,2023-05-15 16:00:00,空頭進場,26961.898037383176,1.07,25763.591457943923,29957.66,,,8000.0
0,2023-05-15 17:00:00,27482.66,27663.59,27416.53,27506.41,,2023-05-15 17:00:00,多頭進場,27482.66,0.26,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 16:00:00,空頭進場,26961.898037383176,1.07,25763.591457943923,29957.66,,,8000.0
0,2023-05-15 18:00:00,27506.42,27525.59,27381.47,27431.88,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 16:00:00,空頭進場,26961.898037383176,1.07,25763.591457943923,29957.66,,,8000.0
0,2023-05-15 19:00:00,27431.88,27443.8,27317.9,27418.24,,2023-05-15 19:00:00,空頭進場,27431.88,0.26,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-15 20:00:00,27418.24,27418.24,27331.66,27346.3,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-15 21:00:00,27346.31,27386.05,27315.95,27362.45,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-15 22:00:00,27362.45,27368.0,27250.26,27310.17,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-15 23:00:00,27310.16,27317.79,27126.73,27162.14,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 00:00:00,27162.15,27296.89,27082.99,27205.57,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 01:00:00,27205.56,27252.17,26852.11,27024.64,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 02:00:00,27024.64,27089.0,26976.61,27080.49,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 03:00:00,27080.49,27145.3,27061.66,27130.0,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 04:00:00,27130.02,27145.88,27080.0,27114.73,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 05:00:00,27114.74,27157.86,27033.69,27061.55,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 06:00:00,27061.54,27085.0,26993.71,27065.57,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 07:00:00,27065.57,27252.59,27062.55,27252.58,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 08:00:00,27252.58,27286.08,27095.4,27202.22,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 09:00:00,27202.21,27221.43,27071.88,27092.56,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 10:00:00,27092.55,27110.06,26987.02,27013.92,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 11:00:00,27013.93,27126.98,26996.82,27059.03,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 12:00:00,27059.03,27137.69,26976.95,27060.0,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 13:00:00,27060.0,27128.21,26976.09,26984.84,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 14:00:00,26984.84,27042.39,26900.0,26982.79,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 15:00:00,26982.8,27090.77,26980.02,27038.02,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 16:00:00,27038.01,27151.51,26981.48,27052.83,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 17:00:00,27052.84,27100.0,26959.46,27086.56,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 18:00:00,27086.56,27116.92,27000.57,27051.78,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 19:00:00,27051.79,27071.98,26880.0,26933.05,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 20:00:00,26933.06,26993.45,26897.34,26951.41,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 21:00:00,26951.41,27049.0,26923.12,27012.97,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 22:00:00,27012.98,27039.99,26975.71,26998.36,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-16 23:00:00,26998.37,27049.74,26962.13,27033.84,,,,,,,2023-05-15 17:00:00,多頭進場,26972.75353383459,1.33,28171.542579782796,23975.78,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 00:00:00,27033.85,27115.0,26982.93,27098.59,,2023-05-17 00:00:00,多頭進場,27033.85,0.27,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 01:00:00,27098.58,27238.55,27058.61,27170.77,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 02:00:00,27170.78,27191.58,27062.66,27065.15,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 03:00:00,27065.15,27131.7,27041.0,27060.04,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 04:00:00,27060.05,27100.0,27055.09,27072.5,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 05:00:00,27072.51,27072.51,26985.37,26990.78,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 06:00:00,26990.78,27005.97,26931.54,26993.92,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 07:00:00,26993.93,27032.66,26760.0,26845.14,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-15 19:00:00,空頭進場,27053.774210526313,1.33,25851.384245614034,30059.75,,,8000.0
0,2023-05-17 08:00:00,26845.14,26861.89,26774.83,26813.07,,2023-05-17 08:00:00,空頭進場,26845.14,0.27,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 09:00:00,26813.08,26877.42,26798.55,26871.8,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 10:00:00,26871.8,26914.3,26835.0,26868.21,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 11:00:00,26868.22,26868.22,26573.62,26637.62,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 12:00:00,26637.61,26760.56,26600.1,26669.89,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 13:00:00,26669.88,26757.77,26590.68,26635.91,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 14:00:00,26635.91,26830.22,26544.71,26780.77,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 15:00:00,26780.78,26836.06,26708.68,26796.93,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 16:00:00,26796.93,26947.76,26741.36,26905.1,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 17:00:00,26905.1,27174.0,26862.19,27086.12,,,,,,,2023-05-17 00:00:00,多頭進場,26983.063562500007,1.6,28182.31083194445,23984.95,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 18:00:00,27086.12,27205.0,27064.95,27099.07,,2023-05-17 18:00:00,多頭進場,27086.12,0.27,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 19:00:00,27099.08,27447.29,27099.07,27385.09,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 20:00:00,27385.09,27467.02,27274.45,27340.59,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 21:00:00,27340.6,27500.0,27275.0,27364.96,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 22:00:00,27364.96,27388.88,27301.12,27333.73,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-17 23:00:00,27333.72,27431.0,27333.72,27405.61,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 00:00:00,27405.62,27485.33,27354.15,27357.42,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 01:00:00,27357.42,27392.55,27306.59,27323.21,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 02:00:00,27323.21,27388.86,27286.58,27349.32,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 03:00:00,27349.32,27378.9,27331.9,27365.69,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 04:00:00,27365.69,27367.09,27300.0,27302.62,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 05:00:00,27302.62,27318.63,27217.01,27220.16,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 06:00:00,27220.16,27250.0,27152.29,27210.88,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 07:00:00,27210.89,27454.14,27200.0,27391.61,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 08:00:00,27391.61,27440.01,27346.45,27388.54,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 09:00:00,27388.53,27430.0,27354.63,27405.0,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 10:00:00,27405.0,27423.74,27334.02,27347.86,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 11:00:00,27347.86,27400.0,27342.62,27398.97,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 12:00:00,27398.97,27472.14,27226.33,27237.02,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-17 08:00:00,空頭進場,27018.567187499997,1.6,25817.741979166665,30020.63,,,8000.0
0,2023-05-18 13:00:00,27237.02,27283.0,27180.17,27257.21,,2023-05-18 13:00:00,空頭進場,27237.02,0.26,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 14:00:00,27257.21,27404.51,27021.95,27244.99,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 15:00:00,27245.0,27300.0,27045.1,27086.77,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 16:00:00,27086.78,27118.36,26981.56,27069.56,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 17:00:00,27069.55,27090.58,26361.2,26488.99,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 18:00:00,26489.0,26653.4,26409.77,26617.62,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 19:00:00,26617.62,26847.99,26572.71,26734.01,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 20:00:00,26734.01,26771.53,26691.2,26720.63,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 21:00:00,26720.63,27065.27,26720.63,26917.24,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 22:00:00,26917.24,26948.14,26843.93,26891.75,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-18 23:00:00,26891.74,26894.92,26817.48,26821.28,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 00:00:00,26821.28,26929.04,26799.28,26885.47,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 01:00:00,26885.47,26914.64,26749.33,26809.99,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 02:00:00,26810.0,26849.21,26762.77,26802.05,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 03:00:00,26802.05,26874.59,26769.35,26834.73,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 04:00:00,26834.73,26876.25,26812.03,26875.0,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 05:00:00,26874.99,26888.82,26827.28,26876.45,,,,,,,2023-05-17 18:00:00,多頭進場,26997.94336898396,1.87,28197.851963161025,23998.17,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 06:00:00,26876.44,26938.49,26866.05,26902.72,,2023-05-19 06:00:00,多頭進場,26876.44,0.27,,2023-05-19 06:00:00,多頭進場,26982.6135046729,2.14,28181.84077154725,23984.55,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 07:00:00,26902.72,26960.24,26844.04,26851.38,,,,,,,2023-05-19 06:00:00,多頭進場,26982.6135046729,2.14,28181.84077154725,23984.55,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
0,2023-05-19 08:00:00,26851.39,26926.61,26834.32,26886.52,,,,,,,2023-05-19 06:00:00,多頭進場,26982.6135046729,2.14,28181.84077154725,23984.55,,2023-05-18 13:00:00,空頭進場,27049.10360215053,1.86,25846.92121983273,30054.56,,,8000.0
