,開倉時間,方向,開倉價格,槓桿倍數,爆倉價格,掛單價格,結果,平倉時間,獲利金額
629,2022-12-11 05:00:00,down,17171.31,10,18888.44,16971.31,Win,2022-12-12 08:00:00,3.49
630,2022-12-11 13:00:00,up,17168.74,10,15451.87,17368.74,Win,2022-12-13 17:00:00,3.49
631,2022-12-11 20:00:00,down,17167.12,10,18883.83,16967.12,Win,2022-12-12 08:00:00,3.5
632,2022-12-12 02:00:00,up,17177.18,10,15459.46,17377.18,Win,2022-12-13 17:00:00,3.49
633,2022-12-12 04:00:00,down,17177.88,10,18895.67,16977.88,Win,2022-12-12 08:00:00,3.49
634,2022-12-12 19:00:00,up,16987.47,10,15288.72,17187.47,Win,2022-12-13 05:00:00,3.53
635,2022-12-14 09:00:00,down,17818.4,10,19600.24,17618.4,Win,2022-12-15 09:00:00,3.37
636,2022-12-14 23:00:00,up,18062.82,10,16256.54,18262.82,Win,2022-12-15 02:00:00,3.32
637,2022-12-15 03:00:00,down,18222.21,10,20044.43,18022.21,Win,2022-12-15 03:00:00,3.29
638,2022-12-16 10:00:00,up,17386.82,10,15648.14,17586.82,None,None,None
639,2022-12-16 17:00:00,down,17221.25,10,18943.38,17021.25,Win,2022-12-16 17:00:00,3.48
640,2022-12-17 12:00:00,up,16676.85,10,15009.16,16876.85,Win,2022-12-20 12:00:00,3.6
641,2022-12-19 12:00:00,down,16681.43,10,18349.57,16481.43,Win,2022-12-20 06:00:00,3.6
642,2022-12-19 16:00:00,up,16722.23,10,15050.01,16922.23,Win,2022-12-20 22:00:00,3.59
643,2022-12-19 21:00:00,down,16743.68,10,18418.05,16543.68,Win,2022-12-20 01:00:00,3.58
644,2022-12-20 10:00:00,up,16580.25,10,14922.23,16780.25,Win,2022-12-20 10:00:00,3.62
645,2022-12-21 08:00:00,down,16896.15,10,18585.77,16696.15,Win,2022-12-22 22:00:00,3.55
646,2022-12-22 10:00:00,up,16818.02,10,15136.22,17018.02,None,None,None
647,2022-12-22 20:00:00,down,16834.2,10,18517.62,16634.2,Win,2022-12-22 22:00:00,3.56
648,2022-12-23 05:00:00,up,16780.24,10,15102.22,16980.24,None,None,None
649,2022-12-23 23:00:00,down,16790.48,10,18469.53,16590.48,Win,2022-12-28 11:00:00,3.57
650,2022-12-24 15:00:00,up,16815.97,10,15134.37,17015.97,None,None,None
651,2022-12-24 19:00:00,down,16828.54,10,18511.39,16628.54,Win,2022-12-28 01:00:00,3.57
652,2022-12-24 23:00:00,up,16832.1,10,15148.89,17032.1,None,None,None
653,2022-12-25 05:00:00,down,16840.25,10,18524.28,16640.25,Win,2022-12-28 01:00:00,3.56
654,2022-12-25 09:00:00,up,16843.95,10,15159.56,17043.95,None,None,None
655,2022-12-25 10:00:00,down,16844.66,10,18529.13,16644.66,Win,2022-12-28 01:00:00,3.56
656,2022-12-28 17:00:00,up,16643.66,10,14979.29,16843.66,None,None,None
657,2022-12-29 05:00:00,down,16596.9,10,18256.59,16396.9,Win,2022-12-30 22:00:00,3.62
658,2022-12-29 12:00:00,up,16558.33,10,14902.5,16758.33,None,None,None
659,2022-12-30 13:00:00,down,16613.94,10,18275.33,16413.94,Win,2022-12-30 22:00:00,3.61
660,2022-12-31 01:00:00,up,16545.86,10,14891.27,16745.86,None,None,None
661,2022-12-31 17:00:00,down,16554.05,10,18209.45,16354.05,None,None,None
