交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
450,多頭進場,MacdLE,2020-12-07 00:00,19358.67,0.1033,-15.35,-0.77,3867.18,-0.11,6.23,0.31,27.95,1.4
449,空頭出場,MacdLE,2020-12-07 00:00,19358.67,0.10742,-79.97,-4,3882.53,-0.57,30.74,1.54,105.47,5.27
449,空頭進場,MacdSE,2020-12-02 04:00,18618.00,0.10742,-79.97,-4,3882.53,-0.57,30.74,1.54,105.47,5.27
448,多頭出場,MacdSE,2020-12-02 04:00,18618.00,0.11417,125.28,6.26,3962.50,0.91,270.49,13.53,0.26,0.01
448,多頭進場,MacdLE,2020-11-28 16:00,17517.04,0.11417,125.28,6.26,3962.50,0.91,270.49,13.53,0.26,0.01
447,空頭出場,MacdLE,2020-11-28 16:00,17517.04,0.10684,128.01,6.4,3837.22,0.93,270.19,13.51,21.16,1.06
447,空頭進場,MacdSE,2020-11-26 00:00,18718.83,0.10684,128.01,6.4,3837.22,0.93,270.19,13.51,21.16,1.06
446,多頭出場,MacdSE,2020-11-26 00:00,18718.83,0.10331,-66.48,-3.32,3709.21,-0.48,12.78,0.64,88.87,4.44
446,多頭進場,MacdLE,2020-11-24 16:00,19358.56,0.10331,-66.48,-3.32,3709.21,-0.48,12.78,0.64,88.87,4.44
445,空頭出場,MacdLE,2020-11-24 16:00,19358.56,0.10792,-89.71,-4.49,3775.69,-0.65,99.11,4.96,96.02,4.8
445,空頭進場,MacdSE,2020-11-21 12:00,18531.06,0.10792,-89.71,-4.49,3775.69,-0.65,99.11,4.96,96.02,4.8
444,多頭出場,MacdSE,2020-11-21 12:00,18531.06,0.10713,-15.13,-0.76,3865.40,-0.11,31.65,1.58,28.86,1.44
444,多頭進場,MacdLE,2020-11-20 16:00,18668.56,0.10713,-15.13,-0.76,3865.40,-0.11,31.65,1.58,28.86,1.44
443,空頭出場,MacdLE,2020-11-20 16:00,18668.56,0.11257,-102.09,-5.1,3880.53,-0.73,12.42,0.62,109.91,5.5
443,空頭進場,MacdSE,2020-11-19 12:00,17765.32,0.11257,-102.09,-5.1,3880.53,-0.73,12.42,0.62,109.91,5.5
442,多頭出場,MacdSE,2020-11-19 12:00,17765.32,0.12158,159.50,7.98,3982.62,1.15,246.23,12.31,2.04,0.1
442,多頭進場,MacdLE,2020-11-16 16:00,16450.00,0.12158,159.50,7.98,3982.62,1.15,246.23,12.31,2.04,0.1
441,空頭出場,MacdLE,2020-11-16 16:00,16450.00,0.1243,-45.28,-2.26,3823.12,-0.33,51.88,2.59,47.44,2.37
441,空頭進場,MacdSE,2020-11-14 08:00,16088.99,0.1243,-45.28,-2.26,3823.12,-0.33,51.88,2.59,47.44,2.37
440,多頭出場,MacdSE,2020-11-14 08:00,16088.99,0.12765,53.40,2.67,3868.40,0.39,103.52,5.18,29.16,1.46
440,多頭進場,MacdLE,2020-11-11 16:00,15667.50,0.12765,53.40,2.67,3868.40,0.39,103.52,5.18,29.16,1.46
439,空頭出場,MacdLE,2020-11-11 16:00,15667.50,0.13039,-43.31,-2.17,3815.00,-0.31,129.44,6.47,65.59,3.28
439,空頭進場,MacdSE,2020-11-07 16:00,15338.47,0.13039,-43.31,-2.17,3815.00,-0.31,129.44,6.47,65.59,3.28
438,多頭出場,MacdSE,2020-11-07 16:00,15338.47,0.14261,187.10,9.36,3858.31,1.37,275.96,13.8,71.30,3.56
438,多頭進場,MacdLE,2020-11-04 00:00,14023.53,0.14261,187.10,9.36,3858.31,1.37,275.96,13.8,71.30,3.56
437,空頭出場,MacdLE,2020-11-04 00:00,14023.53,0.14533,-38.49,-1.92,3671.20,-0.28,82.12,4.11,44.47,2.22
437,空頭進場,MacdSE,2020-11-02 00:00,13761.49,0.14533,-38.49,-1.92,3671.20,-0.28,82.12,4.11,44.47,2.22
436,多頭出場,MacdSE,2020-11-02 00:00,13761.49,0.14749,29.30,1.47,3709.69,0.21,79.43,3.97,22.12,1.11
436,多頭進場,MacdLE,2020-10-31 00:00,13560.10,0.14749,29.30,1.47,3709.69,0.21,79.43,3.97,22.12,1.11
435,空頭出場,MacdLE,2020-10-31 00:00,13560.10,0.15127,-51.66,-2.58,3680.39,-0.38,45.26,2.26,68.08,3.4
435,空頭進場,MacdSE,2020-10-28 16:00,13221.26,0.15127,-51.66,-2.58,3680.39,-0.38,45.26,2.26,68.08,3.4
434,多頭出場,MacdSE,2020-10-28 16:00,13221.26,0.14695,-57.41,-2.87,3732.05,-0.42,36.57,1.83,106.19,5.31
434,多頭進場,MacdLE,2020-10-27 16:00,13609.24,0.14695,-57.41,-2.87,3732.05,-0.42,36.57,1.83,106.19,5.31
433,空頭出場,MacdLE,2020-10-27 16:00,13609.24,0.15478,-106.92,-5.35,3789.46,-0.77,30.91,1.55,110.08,5.5
433,空頭進場,MacdSE,2020-10-23 16:00,12921.10,0.15478,-106.92,-5.35,3789.46,-0.77,30.91,1.55,110.08,5.5
432,多頭出場,MacdSE,2020-10-23 16:00,12921.10,0.17459,255.47,12.77,3896.38,1.87,307.48,15.37,10.15,0.51
432,多頭進場,MacdLE,2020-10-18 08:00,11455.40,0.17459,255.47,12.77,3896.38,1.87,307.48,15.37,10.15,0.51
431,空頭出場,MacdLE,2020-10-18 08:00,11455.40,0.17591,-15.60,-0.78,3640.91,-0.11,34.46,1.72,61.94,3.1
431,空頭進場,MacdSE,2020-10-12 00:00,11369.02,0.17591,-15.60,-0.78,3640.91,-0.11,34.46,1.72,61.94,3.1
430,多頭出場,MacdSE,2020-10-12 00:00,11369.02,0.18353,86.23,4.31,3656.50,0.64,108.82,5.44,12.67,0.63
430,多頭進場,MacdLE,2020-10-08 16:00,10896.96,0.18353,86.23,4.31,3656.50,0.64,108.82,5.44,12.67,0.63
429,空頭出場,MacdLE,2020-10-08 16:00,10896.96,0.18919,-62.01,-3.1,3570.28,-0.45,8.57,0.43,69.00,3.45
429,空頭進場,MacdSE,2020-10-06 20:00,10571.35,0.18919,-62.01,-3.1,3570.28,-0.45,8.57,0.43,69.00,3.45
428,多頭出場,MacdSE,2020-10-06 20:00,10571.35,0.18965,4.51,0.23,3632.28,0.03,48.07,2.4,1.62,0.08
428,多頭進場,MacdLE,2020-10-04 04:00,10545.48,0.18965,4.51,0.23,3632.28,0.03,48.07,2.4,1.62,0.08
427,空頭出場,MacdLE,2020-10-04 04:00,10545.48,0.18836,13.21,0.66,3627.78,0.1,45.71,2.29,9.03,0.45
427,空頭進場,MacdSE,2020-10-01 20:00,10617.74,0.18836,13.21,0.66,3627.78,0.1,45.71,2.29,9.03,0.45
426,多頭出場,MacdSE,2020-10-01 20:00,10617.74,0.18476,-38.64,-1.93,3614.57,-0.28,17.40,0.87,71.84,3.59
426,多頭進場,MacdLE,2020-10-01 08:00,10824.75,0.18476,-38.64,-1.93,3614.57,-0.28,17.40,0.87,71.84,3.59
425,空頭出場,MacdLE,2020-10-01 08:00,10824.75,0.18709,-25.62,-1.28,3653.21,-0.19,9.92,0.5,33.43,1.67
425,空頭進場,MacdSE,2020-09-29 04:00,10689.94,0.18709,-25.62,-1.28,3653.21,-0.19,9.92,0.5,33.43,1.67
424,多頭出場,MacdSE,2020-09-29 04:00,10689.94,0.18965,27.07,1.35,3678.83,0.2,76.59,3.83,1.16,0.06
424,多頭進場,MacdLE,2020-09-24 16:00,10545.07,0.18965,27.07,1.35,3678.83,0.2,76.59,3.83,1.16,0.06
423,空頭出場,MacdLE,2020-09-24 16:00,10545.07,0.18266,73.35,3.67,3651.76,0.54,148.12,7.41,8.70,0.43
423,空頭進場,MacdSE,2020-09-20 04:00,10948.80,0.18266,73.35,3.67,3651.76,0.54,148.12,7.41,8.70,0.43
422,多頭出場,MacdSE,2020-09-20 04:00,10948.80,0.18033,-25.96,-1.3,3578.41,-0.19,5.09,0.25,34.69,1.73
422,多頭進場,MacdLE,2020-09-19 16:00,11090.57,0.18033,-25.96,-1.3,3578.41,-0.19,5.09,0.25,34.69,1.73
421,空頭出場,MacdLE,2020-09-19 16:00,11090.57,0.18386,-39.55,-1.98,3604.37,-0.29,24.04,1.2,55.75,2.79
421,空頭進場,MacdSE,2020-09-17 12:00,10877.65,0.18386,-39.55,-1.98,3604.37,-0.29,24.04,1.2,55.75,2.79
420,多頭出場,MacdSE,2020-09-17 12:00,10877.65,0.19102,77.48,3.87,3643.92,0.57,118.82,5.94,3.95,0.2
420,多頭進場,MacdLE,2020-09-14 12:00,10469.92,0.19102,77.48,3.87,3643.92,0.57,118.82,5.94,3.95,0.2
419,空頭出場,MacdLE,2020-09-14 12:00,10469.92,0.194,-31.61,-1.58,3566.45,-0.23,18.56,0.93,33.17,1.66
419,空頭進場,MacdSE,2020-09-13 20:00,10309.05,0.194,-31.61,-1.58,3566.45,-0.23,18.56,0.93,33.17,1.66
418,多頭出場,MacdSE,2020-09-13 20:00,10309.05,0.19549,14.98,0.75,3598.06,0.11,68.17,3.41,74.56,3.73
418,多頭進場,MacdLE,2020-09-06 08:00,10230.36,0.19549,14.98,0.75,3598.06,0.11,68.17,3.41,74.56,3.73
417,空頭出場,MacdLE,2020-09-06 08:00,10230.36,0.17534,205.76,10.29,3583.08,1.54,277.01,13.85,11.53,0.58
417,空頭進場,MacdSE,2020-09-02 12:00,11406.01,0.17534,205.76,10.29,3583.08,1.54,277.01,13.85,11.53,0.58
416,多頭出場,MacdSE,2020-09-02 12:00,11406.01,0.17574,4.15,0.21,3377.32,0.03,117.68,5.88,38.86,1.94
416,多頭進場,MacdLE,2020-08-28 04:00,11380.09,0.17574,4.15,0.21,3377.32,0.03,117.68,5.88,38.86,1.94
415,空頭出場,MacdLE,2020-08-28 04:00,11380.09,0.17514,6.49,0.32,3373.16,0.05,52.65,2.63,30.46,1.52
415,空頭進場,MacdSE,2020-08-25 16:00,11419.42,0.17514,6.49,0.32,3373.16,0.05,52.65,2.63,30.46,1.52
414,多頭出場,MacdSE,2020-08-25 16:00,11419.42,0.17162,-40.53,-2.03,3366.67,-0.3,29.26,1.46,56.02,2.8
414,多頭進場,MacdLE,2020-08-23 16:00,11653.26,0.17162,-40.53,-2.03,3366.67,-0.3,29.26,1.46,56.02,2.8
413,空頭出場,MacdLE,2020-08-23 16:00,11653.26,0.16691,54.47,2.72,3407.20,0.41,100.81,5.04,17.73,0.89
413,空頭進場,MacdSE,2020-08-18 20:00,11981.99,0.16691,54.47,2.72,3407.20,0.41,100.81,5.04,17.73,0.89
412,多頭出場,MacdSE,2020-08-18 20:00,11981.99,0.16101,-71.21,-3.56,3352.73,-0.53,7.23,0.36,97.44,4.87
412,多頭進場,MacdLE,2020-08-17 16:00,12421.84,0.16101,-71.21,-3.56,3352.73,-0.53,7.23,0.36,97.44,4.87
411,空頭出場,MacdLE,2020-08-17 16:00,12421.84,0.16885,-97.86,-4.89,3423.94,-0.72,10.73,0.54,103.25,5.16
411,空頭進場,MacdSE,2020-08-17 04:00,11844.72,0.16885,-97.86,-4.89,3423.94,-0.72,10.73,0.54,103.25,5.16
410,多頭出場,MacdSE,2020-08-17 04:00,11844.72,0.16791,-11.53,-0.58,3521.80,-0.09,3.52,0.18,23.91,1.2
410,多頭進場,MacdLE,2020-08-17 00:00,11910.99,0.16791,-11.53,-0.58,3521.80,-0.09,3.52,0.18,23.91,1.2
409,空頭出場,MacdLE,2020-08-17 00:00,11910.99,0.16922,-16.12,-0.81,3533.32,-0.12,4.55,0.23,16.79,0.84
409,空頭進場,MacdSE,2020-08-16 20:00,11818.11,0.16922,-16.12,-0.81,3533.32,-0.12,4.55,0.23,16.79,0.84
408,多頭出場,MacdSE,2020-08-16 20:00,11818.11,0.16977,6.11,0.31,3549.44,0.05,33.79,1.69,24.94,1.25
408,多頭進場,MacdLE,2020-08-14 00:00,11779.77,0.16977,6.11,0.31,3549.44,0.05,33.79,1.69,24.94,1.25
407,空頭出場,MacdLE,2020-08-14 00:00,11779.77,0.17024,-5.80,-0.29,3543.33,-0.04,105.87,5.29,7.85,0.39
407,空頭進場,MacdSE,2020-08-11 08:00,11748.05,0.17024,-5.80,-0.29,3543.33,-0.04,105.87,5.29,7.85,0.39
406,多頭出場,MacdSE,2020-08-11 08:00,11748.05,0.16653,-43.92,-2.2,3549.13,-0.32,6.48,0.32,93.36,4.67
406,多頭進場,MacdLE,2020-08-10 04:00,12009.40,0.16653,-43.92,-2.2,3549.13,-0.32,6.48,0.32,93.36,4.67
405,空頭出場,MacdLE,2020-08-10 04:00,12009.40,0.17179,-63.58,-3.18,3593.05,-0.47,54.72,2.74,73.32,3.67
405,空頭進場,MacdSE,2020-08-07 16:00,11641.69,0.17179,-63.58,-3.18,3593.05,-0.47,54.72,2.74,73.32,3.67
404,多頭出場,MacdSE,2020-08-07 16:00,11641.69,0.1715,-3.88,-0.19,3656.63,-0.03,42.32,2.12,35.19,1.76
404,多頭進場,MacdLE,2020-08-05 16:00,11662.01,0.1715,-3.88,-0.19,3656.63,-0.03,42.32,2.12,35.19,1.76
403,空頭出場,MacdLE,2020-08-05 16:00,11662.01,0.17661,-59.76,-2.99,3660.51,-0.44,69.55,3.48,65.19,3.26
403,空頭進場,MacdSE,2020-08-02 08:00,11325.95,0.17661,-59.76,-2.99,3660.51,-0.44,69.55,3.48,65.19,3.26
402,多頭出場,MacdSE,2020-08-02 08:00,11325.95,0.17156,-57.25,-2.86,3720.27,-0.42,79.77,3.99,195.58,9.78
402,多頭進場,MacdLE,2020-08-01 08:00,11657.34,0.17156,-57.25,-2.86,3720.27,-0.42,79.77,3.99,195.58,9.78
401,空頭出場,MacdLE,2020-08-01 08:00,11657.34,0.18017,-100.73,-5.04,3777.52,-0.73,48.36,2.42,116.32,5.82
401,空頭進場,MacdSE,2020-07-30 00:00,11100.52,0.18017,-100.73,-5.04,3777.52,-0.73,48.36,2.42,116.32,5.82
400,多頭出場,MacdSE,2020-07-30 00:00,11100.52,0.20617,288.23,14.41,3878.25,2.12,349.14,17.46,10.60,0.53
400,多頭進場,MacdLE,2020-07-26 00:00,9700.42,0.20617,288.23,14.41,3878.25,2.12,349.14,17.46,10.60,0.53
399,空頭出場,MacdLE,2020-07-26 00:00,9700.42,0.20969,-34.44,-1.72,3590.02,-0.25,5.06,0.25,41.05,2.05
399,空頭進場,MacdSE,2020-07-25 00:00,9538.10,0.20969,-34.44,-1.72,3590.02,-0.25,5.06,0.25,41.05,2.05
398,多頭出場,MacdSE,2020-07-25 00:00,9538.10,0.21822,81.07,4.05,3624.46,0.6,108.75,5.44,14.03,0.7
398,多頭進場,MacdLE,2020-07-17 20:00,9164.74,0.21822,81.07,4.05,3624.46,0.6,108.75,5.44,14.03,0.7
397,空頭出場,MacdLE,2020-07-17 20:00,9164.74,0.21698,10.98,0.55,3543.39,0.08,36.67,1.83,13.74,0.69
397,空頭進場,MacdSE,2020-07-14 04:00,9217.16,0.21698,10.98,0.55,3543.39,0.08,36.67,1.83,13.74,0.69
396,多頭出場,MacdSE,2020-07-14 04:00,9217.16,0.21499,-18.92,-0.95,3532.42,-0.14,8.51,0.43,22.22,1.11
396,多頭進場,MacdLE,2020-07-13 00:00,9303.31,0.21499,-18.92,-0.95,3532.42,-0.14,8.51,0.43,22.22,1.11
395,空頭出場,MacdLE,2020-07-13 00:00,9303.31,0.21718,-20.98,-1.05,3551.34,-0.15,17.95,0.9,29.83,1.49
395,空頭進場,MacdSE,2020-07-09 16:00,9208.58,0.21718,-20.98,-1.05,3551.34,-0.15,17.95,0.9,29.83,1.49
394,多頭出場,MacdSE,2020-07-09 16:00,9208.58,0.22007,26.15,1.31,3572.31,0.19,83.89,4.19,2.23,0.11
394,多頭進場,MacdLE,2020-07-06 04:00,9087.91,0.22007,26.15,1.31,3572.31,0.19,83.89,4.19,2.23,0.11
393,空頭出場,MacdLE,2020-07-06 04:00,9087.91,0.22137,-12.22,-0.61,3546.16,-0.09,31.13,1.56,18.92,0.95
393,空頭進場,MacdSE,2020-07-05 12:00,9034.54,0.22137,-12.22,-0.61,3546.16,-0.09,31.13,1.56,18.92,0.95
392,多頭出場,MacdSE,2020-07-05 12:00,9034.54,0.21907,-21.16,-1.06,3558.38,-0.16,3.64,0.18,32.91,1.65
392,多頭進場,MacdLE,2020-07-04 20:00,9129.31,0.21907,-21.16,-1.06,3558.38,-0.16,3.64,0.18,32.91,1.65
391,空頭出場,MacdLE,2020-07-04 20:00,9129.31,0.22102,-18.17,-0.91,3579.54,-0.13,23.87,1.19,31.38,1.57
391,空頭進場,MacdSE,2020-07-02 16:00,9048.92,0.22102,-18.17,-0.91,3579.54,-0.13,23.87,1.19,31.38,1.57
390,多頭出場,MacdSE,2020-07-02 16:00,9048.92,0.21835,-24.49,-1.22,3597.70,-0.18,28.78,1.44,29.59,1.48
390,多頭進場,MacdLE,2020-06-28 16:00,9159.27,0.21835,-24.49,-1.22,3597.70,-0.18,28.78,1.44,29.59,1.48
389,空頭出場,MacdLE,2020-06-28 16:00,9159.27,0.21433,36.48,1.82,3622.20,0.27,106.60,5.33,21.35,1.07
389,空頭進場,MacdSE,2020-06-24 12:00,9331.32,0.21433,36.48,1.82,3622.20,0.27,106.60,5.33,21.35,1.07
388,多頭出場,MacdSE,2020-06-24 12:00,9331.32,0.2134,-9.04,-0.45,3585.72,-0.07,86.91,4.35,20.42,1.02
388,多頭進場,MacdLE,2020-06-21 04:00,9371.82,0.2134,-9.04,-0.45,3585.72,-0.07,86.91,4.35,20.42,1.02
387,空頭出場,MacdLE,2020-06-21 04:00,9371.82,0.21308,2.62,0.13,3594.76,0.02,45.62,2.28,11.35,0.57
387,空頭進場,MacdSE,2020-06-18 16:00,9385.99,0.21308,2.62,0.13,3594.76,0.02,45.62,2.28,11.35,0.57
386,多頭出場,MacdSE,2020-06-18 16:00,9385.99,0.2113,-17.12,-0.86,3592.14,-0.13,4.84,0.24,18.19,0.91
386,多頭進場,MacdLE,2020-06-18 00:00,9465.13,0.2113,-17.12,-0.86,3592.14,-0.13,4.84,0.24,18.19,0.91
385,空頭出場,MacdLE,2020-06-18 00:00,9465.13,0.21503,-35.45,-1.77,3609.26,-0.26,13.89,0.69,37.01,1.85
385,空頭進場,MacdSE,2020-06-17 20:00,9302.13,0.21503,-35.45,-1.77,3609.26,-0.26,13.89,0.69,37.01,1.85
384,多頭出場,MacdSE,2020-06-17 20:00,9302.13,0.21234,-25.12,-1.26,3644.71,-0.18,35.99,1.8,25.72,1.29
384,多頭進場,MacdLE,2020-06-15 20:00,9418.57,0.21234,-25.12,-1.26,3644.71,-0.18,35.99,1.8,25.72,1.29
383,空頭出場,MacdLE,2020-06-15 20:00,9418.57,0.21824,-55.94,-2.8,3669.84,-0.41,55.15,2.76,62.60,3.13
383,空頭進場,MacdSE,2020-06-15 04:00,9164.09,0.21824,-55.94,-2.8,3669.84,-0.41,55.15,2.76,62.60,3.13
382,多頭出場,MacdSE,2020-06-15 04:00,9164.09,0.21111,-65.68,-3.28,3725.78,-0.48,1.41,0.07,74.37,3.72
382,多頭進場,MacdLE,2020-06-14 00:00,9473.34,0.21111,-65.68,-3.28,3725.78,-0.48,1.41,0.07,74.37,3.72
381,空頭出場,MacdLE,2020-06-14 00:00,9473.34,0.21005,9.73,0.49,3791.46,0.07,85.61,4.28,10.37,0.52
381,空頭進場,MacdSE,2020-06-11 16:00,9521.54,0.21005,9.73,0.49,3791.46,0.07,85.61,4.28,10.37,0.52
380,多頭出場,MacdSE,2020-06-11 16:00,9521.54,0.20573,-41.48,-2.07,3781.73,-0.3,55.65,2.78,45.30,2.27
380,多頭進場,MacdLE,2020-06-09 12:00,9721.23,0.20573,-41.48,-2.07,3781.73,-0.3,55.65,2.78,45.30,2.27
379,空頭出場,MacdLE,2020-06-09 12:00,9721.23,0.20657,-8.54,-0.43,3823.21,-0.06,11.63,0.58,9.74,0.49
379,空頭進場,MacdSE,2020-06-09 08:00,9681.81,0.20657,-8.54,-0.43,3823.21,-0.06,11.63,0.58,9.74,0.49
378,多頭出場,MacdSE,2020-06-09 08:00,9681.81,0.20519,-13.77,-0.69,3831.76,-0.1,26.48,1.32,36.52,1.83
378,多頭進場,MacdLE,2020-06-08 00:00,9746.99,0.20519,-13.77,-0.69,3831.76,-0.1,26.48,1.32,36.52,1.83
377,空頭出場,MacdLE,2020-06-08 00:00,9746.99,0.20593,-7.66,-0.38,3845.53,-0.06,69.67,3.48,18.78,0.94
377,空頭進場,MacdSE,2020-06-05 16:00,9711.76,0.20593,-7.66,-0.38,3845.53,-0.06,69.67,3.48,18.78,0.94
376,多頭出場,MacdSE,2020-06-05 16:00,9711.76,0.20371,-21.97,-1.1,3853.18,-0.16,8.43,0.42,48.41,2.42
376,多頭進場,MacdLE,2020-06-04 20:00,9817.65,0.20371,-21.97,-1.1,3853.18,-0.16,8.43,0.42,48.41,2.42
375,空頭出場,MacdLE,2020-06-04 20:00,9817.65,0.21033,-65.60,-3.28,3875.15,-0.47,29.77,1.49,78.85,3.94
375,空頭進場,MacdSE,2020-06-02 20:00,9507.69,0.21033,-65.60,-3.28,3875.15,-0.47,29.77,1.49,78.85,3.94
374,多頭出場,MacdSE,2020-06-02 20:00,9507.69,0.19606,-136.65,-6.83,3940.75,-0.97,4.95,0.25,183.85,9.19
374,多頭進場,MacdLE,2020-06-02 00:00,10202.71,0.19606,-136.65,-6.83,3940.75,-0.97,4.95,0.25,183.85,9.19
373,空頭出場,MacdLE,2020-06-02 00:00,10202.71,0.21097,-152.80,-7.64,4077.41,-1.07,20.69,1.03,189.99,9.5
373,空頭進場,MacdSE,2020-05-31 16:00,9480.41,0.21097,-152.80,-7.64,4077.41,-1.07,20.69,1.03,189.99,9.5
372,多頭出場,MacdSE,2020-05-31 16:00,9480.41,0.22462,129.12,6.46,4230.20,0.92,187.64,9.38,45.97,2.3
372,多頭進場,MacdLE,2020-05-26 04:00,8903.75,0.22462,129.12,6.46,4230.20,0.92,187.64,9.38,45.97,2.3
371,空頭出場,MacdLE,2020-05-26 04:00,8903.75,0.22176,24.80,1.24,4101.09,0.18,82.88,4.14,14.31,0.72
371,空頭進場,MacdSE,2020-05-24 20:00,9017.37,0.22176,24.80,1.24,4101.09,0.18,82.88,4.14,14.31,0.72
370,多頭出場,MacdSE,2020-05-24 20:00,9017.37,0.21609,-51.90,-2.59,4076.29,-0.37,8.94,0.45,87.17,4.36
370,多頭進場,MacdLE,2020-05-23 08:00,9255.70,0.21609,-51.90,-2.59,4076.29,-0.37,8.94,0.45,87.17,4.36
369,空頭出場,MacdLE,2020-05-23 08:00,9255.70,0.20546,97.87,4.89,4128.18,0.7,188.60,9.43,33.75,1.69
369,空頭進場,MacdSE,2020-05-19 00:00,9733.93,0.20546,97.87,4.89,4128.18,0.7,188.60,9.43,33.75,1.69
368,多頭出場,MacdSE,2020-05-19 00:00,9733.93,0.20361,-18.46,-0.92,4030.32,-0.13,25.73,1.29,73.18,3.66
368,多頭進場,MacdLE,2020-05-17 16:00,9822.64,0.20361,-18.46,-0.92,4030.32,-0.13,25.73,1.29,73.18,3.66
367,空頭出場,MacdLE,2020-05-17 16:00,9822.64,0.21467,-109.18,-5.46,4048.78,-0.77,20.40,1.02,123.00,6.15
367,空頭進場,MacdSE,2020-05-16 00:00,9315.96,0.21467,-109.18,-5.46,4048.78,-0.77,20.40,1.02,123.00,6.15
366,多頭出場,MacdSE,2020-05-16 00:00,9315.96,0.22553,100.68,5.03,4157.96,0.72,241.41,12.07,31.25,1.56
366,多頭進場,MacdLE,2020-05-12 16:00,8867.72,0.22553,100.68,5.03,4157.96,0.72,241.41,12.07,31.25,1.56
365,空頭出場,MacdLE,2020-05-12 16:00,8867.72,0.20849,151.18,7.56,4057.28,1.09,307.89,15.39,41.96,2.1
365,空頭進場,MacdSE,2020-05-09 08:00,9594.70,0.20849,151.18,7.56,4057.28,1.09,307.89,15.39,41.96,2.1
364,多頭出場,MacdSE,2020-05-09 08:00,9594.70,0.21475,59.88,2.99,3906.09,0.43,161.52,8.08,63.11,3.16
364,多頭進場,MacdLE,2020-05-06 12:00,9313.96,0.21475,59.88,2.99,3906.09,0.43,161.52,8.08,63.11,3.16
363,空頭出場,MacdLE,2020-05-06 12:00,9313.96,0.22917,-134.95,-6.75,3846.21,-0.97,46.75,2.34,142.77,7.14
363,空頭進場,MacdSE,2020-05-01 16:00,8726.88,0.22917,-134.95,-6.75,3846.21,-0.97,46.75,2.34,142.77,7.14
362,多頭出場,MacdSE,2020-05-01 16:00,8726.88,0.25173,196.40,9.82,3981.16,1.42,381.17,19.06,4.48,0.22
362,多頭進場,MacdLE,2020-04-29 08:00,7945.00,0.25173,196.40,9.82,3981.16,1.42,381.17,19.06,4.48,0.22
361,空頭出場,MacdLE,2020-04-29 08:00,7945.00,0.25913,-59.26,-2.96,3784.76,-0.43,28.79,1.44,64.49,3.22
361,空頭進場,MacdSE,2020-04-27 12:00,7717.89,0.25913,-59.26,-2.96,3784.76,-0.43,28.79,1.44,64.49,3.22
360,多頭出場,MacdSE,2020-04-27 12:00,7717.89,0.25863,-4.31,-0.22,3844.02,-0.03,3.73,0.19,26.84,1.34
360,多頭進場,MacdLE,2020-04-27 04:00,7733.01,0.25863,-4.31,-0.22,3844.02,-0.03,3.73,0.19,26.84,1.34
359,空頭出場,MacdLE,2020-04-27 04:00,7733.01,0.26529,-51.87,-2.59,3848.33,-0.37,15.46,0.77,67.32,3.37
359,空頭進場,MacdSE,2020-04-26 00:00,7539.03,0.26529,-51.87,-2.59,3848.33,-0.37,15.46,0.77,67.32,3.37
358,多頭出場,MacdSE,2020-04-26 00:00,7539.03,0.2812,119.63,5.98,3900.19,0.87,175.79,8.79,26.11,1.31
358,多頭進場,MacdLE,2020-04-22 16:00,7112.15,0.2812,119.63,5.98,3900.19,0.87,175.79,8.79,26.11,1.31
357,空頭出場,MacdLE,2020-04-22 16:00,7112.15,0.28179,-4.57,-0.23,3780.57,-0.03,97.40,4.87,34.76,1.74
357,空頭進場,MacdSE,2020-04-19 16:00,7097.34,0.28179,-4.57,-0.23,3780.57,-0.03,97.40,4.87,34.76,1.74
356,多頭出場,MacdSE,2020-04-19 16:00,7097.34,0.28473,20.49,1.02,3785.14,0.15,76.42,3.82,26.96,1.35
356,多頭進場,MacdLE,2020-04-16 12:00,7023.98,0.28473,20.49,1.02,3785.14,0.15,76.42,3.82,26.96,1.35
355,空頭出場,MacdLE,2020-04-16 12:00,7023.98,0.29842,-96.52,-4.83,3764.66,-0.7,69.52,3.48,133.11,6.66
355,空頭進場,MacdSE,2020-04-15 16:00,6701.90,0.29842,-96.52,-4.83,3764.66,-0.7,69.52,3.48,133.11,6.66
354,多頭出場,MacdSE,2020-04-15 16:00,6701.90,0.29048,-53.67,-2.68,3861.18,-0.39,26.73,1.34,59.80,2.99
354,多頭進場,MacdLE,2020-04-14 04:00,6885.29,0.29048,-53.67,-2.68,3861.18,-0.39,26.73,1.34,59.80,2.99
353,空頭出場,MacdLE,2020-04-14 04:00,6885.29,0.2996,-63.25,-3.16,3914.85,-0.45,21.53,1.08,72.97,3.65
353,空頭進場,MacdSE,2020-04-13 04:00,6675.53,0.2996,-63.25,-3.16,3914.85,-0.45,21.53,1.08,72.97,3.65
352,多頭出場,MacdSE,2020-04-13 04:00,6675.53,0.28494,-98.26,-4.91,3978.10,-0.7,44.82,2.24,126.71,6.34
352,多頭進場,MacdLE,2020-04-12 16:00,7018.99,0.28494,-98.26,-4.91,3978.10,-0.7,44.82,2.24,126.71,6.34
351,空頭出場,MacdLE,2020-04-12 16:00,7018.99,0.27423,74.55,3.73,4076.35,0.53,151.25,7.56,27.00,1.35
