,index,Open Time,open,high,low,close,Close Time,EMA,RSI,BBL_70_1.6,BBM_70_1.6,BBU_70_1.6,BBB_70_1.6,BBP_70_1.6
184,1233,2021-01-01,28923.63,29600.0,28624.57,29331.69,2021-01-01 23:59:59.999000064,19458.27,83.26,12062.125077550922,18584.215571428565,25106.30606530621,70.18956994778652,1.2926457351578573
185,1234,2021-01-02,29331.7,33300.0,28946.53,32178.33,2021-01-02 23:59:59.999000064,19736.4,84.12,12077.019540114718,18818.624714285706,25560.229888456695,71.64822378389066,1.279716033059373
186,1235,2021-01-03,32176.45,34778.11,31962.99,33000.05,2021-01-03 23:59:59.999000064,20086.82,88.58,11978.048648246306,19090.97785714285,26203.907066039395,74.51613282590715,1.4198370852960553
187,1236,2021-01-04,33000.05,33600.0,28130.0,31988.71,2021-01-04 23:59:59.999000064,20450.58,89.51,11885.143684384891,19376.269428571424,26867.395172757955,77.32268352070328,1.4093279859840342
188,1237,2021-01-05,31989.75,34360.0,29900.0,33949.53,2021-01-05 23:59:59.999000064,20775.62,80.71,11882.43586525325,19646.806571428566,27411.17727760388,79.03951899711456,1.294845061864099
189,1238,2021-01-06,33949.53,36939.21,33288.0,36769.36,2021-01-06 23:59:59.999000064,21146.72,84.03,11798.818099005715,19936.99757142857,28075.17704385142,81.63896738479383,1.3609132101383663
190,1239,2021-01-07,36769.36,40365.0,36300.0,39432.28,2021-01-07 23:59:59.999000064,21586.79,87.43,11631.23916753971,20272.754142857142,28914.269118174576,85.25250110984221,1.4544973250790947
191,1240,2021-01-08,39432.48,41950.0,36500.0,40582.81,2021-01-08 23:59:59.999000064,22089.49,89.69,11367.598281349694,20643.851142857144,29920.10400436459,89.86940273222294,1.5127272907311409
192,1241,2021-01-09,40586.96,41380.0,38720.0,40088.22,2021-01-09 23:59:59.999000064,22610.54,90.5,11111.402235104413,21029.949142857142,30948.496050609872,94.32782590557602,1.4858808472164566
193,1242,2021-01-10,40088.22,41350.0,35111.11,38150.02,2021-01-10 23:59:59.999000064,23102.87,87.28,10946.979629827105,21405.623714285714,31864.267798744324,97.71865771403527,1.3931653154483166
194,1243,2021-01-11,38150.02,38264.74,30420.0,35404.47,2021-01-11 23:59:59.999000064,23526.74,75.82,10928.634285915345,21754.031285714285,32579.428285513226,99.52543377013437,1.257292721670634
195,1244,2021-01-12,35410.37,36628.0,32531.0,34051.24,2021-01-12 23:59:59.999000064,23861.49,63.06,11052.778972061007,22066.327571428574,33079.87617079614,99.82221612288473,1.1058012232922678
196,1245,2021-01-13,34049.15,37850.0,32380.0,37371.38,2021-01-13 23:59:59.999000064,24148.46,57.79,11218.03424168983,22352.407857142858,33486.78147259589,99.6257198474031,1.0252537119206966
197,1246,2021-01-14,37371.38,40100.0,36701.23,39144.5,2021-01-14 23:59:59.999000064,24520.94,65.48,11305.400314278371,22684.227428571427,34063.054542864484,100.32369098857738,1.1453719888660534
198,1247,2021-01-15,39145.21,39747.76,34408.0,36742.22,2021-01-15 23:59:59.999000064,24932.89,68.79,11305.065111569656,23020.73014285714,34736.39517414462,101.78360945621537,1.188158965542346
199,1248,2021-01-16,36737.43,37950.0,35357.8,35994.98,2021-01-16 23:59:59.999000064,25265.41,60.23,11411.683893990783,23322.98014285714,35234.2763917235,102.14214629440734,1.0630978181077295
200,1249,2021-01-17,35994.98,36852.5,33850.0,35828.61,2021-01-17 23:59:59.999000064,25567.65,57.82,11589.220929902653,23625.50414285714,35661.787355811626,101.89228674380267,1.0138411766445379
201,1250,2021-01-18,35824.99,37469.83,34800.0,36631.27,2021-01-18 23:59:59.999000064,25856.59,57.24,11764.295854484884,23916.216857142852,36068.137859800816,101.6207628091368,0.9899954970186345
202,1251,2021-01-19,36622.46,37850.0,35844.06,35891.49,2021-01-19 23:59:59.999000064,26159.86,59.31,11946.887736488528,24220.417571428567,36493.94740636861,101.34862290250864,1.0052353558984126
203,1252,2021-01-20,35901.94,36415.31,33400.0,35468.23,2021-01-20 23:59:59.999000064,26434.28,56.61,12165.83409800088,24514.770857142852,36863.707616284824,100.74690749592604,0.961058687276343
204,1253,2021-01-21,35468.23,35600.0,30071.0,30850.13,2021-01-21 23:59:59.999000064,26688.76,54.97,12394.667361022795,24797.39914285714,37200.13092469148,100.03252123646149,0.9301806668419571
205,1254,2021-01-22,30851.99,33826.53,28850.0,32945.17,2021-01-22 23:59:59.999000064,26806.03,41.12,12659.879733645183,25005.401142857136,37350.92255206909,98.74283830666309,0.736789871539175
206,1255,2021-01-23,32950.0,33456.0,31390.16,32078.0,2021-01-23 23:59:59.999000064,26979.1,47.66,12921.572126186491,25242.971999999994,37564.3718738135,97.62241842056876,0.8127496907384543
207,1256,2021-01-24,32078.0,33071.0,30900.0,32259.9,2021-01-24 23:59:59.999000064,27122.73,45.38,13211.403142079555,25471.663999999993,37731.92485792043,96.26588084642165,0.7694206949003107
208,1257,2021-01-25,32259.45,34875.0,31910.0,32254.2,2021-01-25 23:59:59.999000064,27267.43,45.96,13516.473034990515,25704.556142857135,37892.639250723754,94.83208377635016,0.7689058566113692
209,1258,2021-01-26,32254.19,32921.88,30837.37,32467.77,2021-01-26 23:59:59.999000064,27407.9,45.95,13800.759126336761,25926.57199999999,38052.38487366322,93.53965401722398,0.760915208981302
210,1259,2021-01-27,32464.01,32557.29,29241.72,30366.15,2021-01-27 23:59:59.999000064,27550.33,46.74,14055.670660062768,26138.066714285706,38220.462768508645,92.45057169908692,0.7617834764447776
211,1260,2021-01-28,30362.19,33783.98,29842.1,33364.86,2021-01-28 23:59:59.999000064,27629.53,40.31,14317.929807291084,26317.84442857142,38317.75904985176,91.19223007681343,0.6685155977800225
212,1261,2021-01-29,33368.18,38531.9,31915.4,34252.2,2021-01-29 23:59:59.999000064,27791.19,50.85,14580.374292941162,26540.206857142846,38500.03942134453,90.12614429554003,0.785454378487485
213,1262,2021-01-30,34246.28,34933.0,32825.0,34262.88,2021-01-30 23:59:59.999000064,27973.02,53.47,14812.66456144487,26762.929999999993,38713.195438555114,89.30461230183036,0.8131039238616611
214,1263,2021-01-31,34262.89,34342.69,32171.67,33092.98,2021-01-31 23:59:59.999000064,28150.2,53.52,15053.556182250506,26985.202714285704,38916.849246320904,88.4310313201294,0.80497414024856
215,1264,2021-02-01,33092.97,34717.27,32296.16,33526.37,2021-02-01 23:59:59.999000064,28289.43,49.36,15323.548120482676,27194.90399999999,39066.25987951731,87.30573845392006,0.748415853246235
216,1265,2021-02-02,33517.09,35984.33,33418.0,35466.24,2021-02-02 23:59:59.999000064,28436.69,50.87,15603.630234656472,27411.31942857142,39219.00862248637,86.15192146940242,0.7585506135516831
217,1266,2021-02-03,35472.71,37662.63,35362.38,37618.87,2021-02-03 23:59:59.999000064,28634.89,57.29,15847.3589276593,27644.358142857134,39441.35735805497,85.34833150572531,0.8317942009802695
218,1267,2021-02-04,37620.26,38708.27,36161.95,36936.66,2021-02-04 23:59:59.999000064,28888.0,63.07,16094.538831198946,27914.378571428562,39734.21831165818,84.68638991897657,0.9105758471300089
219,1268,2021-02-05,36936.65,38310.12,36570.0,38290.24,2021-02-05 23:59:59.999000064,29114.72,60.24,16439.374045818076,28197.05257142856,39954.731097039046,83.3965074599625,0.8716548895912963
220,1269,2021-02-06,38289.32,40955.51,38215.94,39186.94,2021-02-06 23:59:59.999000064,29373.16,63.75,16783.275814053442,28499.19242857142,40215.1090430894,82.21928845094128,0.9178131295035412
221,1270,2021-02-07,39181.01,39700.0,37351.0,38795.69,2021-02-07 23:59:59.999000064,29649.44,65.91,17103.40816840721,28805.78057142856,40508.15297444991,81.25016695175773,0.9432959861152912
222,1271,2021-02-08,38795.69,46794.45,37988.89,46374.87,2021-02-08 23:59:59.999000064,29907.08,64.11,17427.684728607033,29100.218999999986,40772.75327139294,80.22299949971482,0.9153113100623606
223,1272,2021-02-09,46374.86,48142.19,44961.09,46420.42,2021-02-09 23:59:59.999000064,30370.96,77.39,17499.89721736271,29481.347428571415,41462.79763978012,81.28156448912546,1.2049861358028524
224,1273,2021-02-10,46420.42,47310.0,43727.0,44807.58,2021-02-10 23:59:59.999000064,30823.06,77.45,17651.484154147052,29876.425428571416,42101.36670299578,81.8367063600146,1.176649245180427
225,1274,2021-02-11,44807.58,48678.9,43994.02,47969.51,2021-02-11 23:59:59.999000064,31216.99,70.82,17869.05481249235,30242.189714285698,42615.324616079044,81.82697760108665,1.088589326848898
226,1275,2021-02-12,47968.66,48985.8,46125.0,47287.6,2021-02-12 23:59:59.999000064,31688.87,75.33,18005.663568172145,30649.994285714274,43294.3250032564,82.50788303367192,1.1848391623551358
227,1276,2021-02-13,47298.15,48150.0,46202.53,47153.69,2021-02-13 23:59:59.999000064,32128.56,72.73,18240.483632972297,31059.246285714275,43878.00893845625,82.54393899209317,1.1334037127527348
228,1277,2021-02-14,47156.78,49707.43,47014.17,48577.79,2021-02-14 23:59:59.999000064,32551.89,72.16,18490.235682741317,31459.376571428555,44428.51746011579,82.45008199218942,1.1051828553371652
229,1278,2021-02-15,48580.47,49010.92,45570.79,47911.1,2021-02-15 23:59:59.999000064,33003.4,74.38,18719.41123746293,31876.830857142846,45034.250476822766,82.55161674411967,1.1347612079603
230,1279,2021-02-16,47911.1,50689.18,47003.62,49133.45,2021-02-16 23:59:59.999000064,33423.34,71.46,19014.157209439712,32287.46228571428,45560.767361988845,82.21956224876426,1.0885360738906042
231,1280,2021-02-17,49133.45,52618.74,48947.0,52119.71,2021-02-17 23:59:59.999000064,33865.88,73.53,19351.023051472934,32727.59571428571,46104.16837709849,81.74491508384074,1.1132308588777373
232,1281,2021-02-18,52117.67,52530.0,50901.9,51552.6,2021-02-18 23:59:59.999000064,34380.01,77.81,19615.584478100922,33207.25828571428,46798.93209332763,81.85965664898315,1.195661622768385
233,1282,2021-02-19,51552.61,56368.0,50710.2,55906.0,2021-02-19 23:59:59.999000064,34863.75,75.3,19961.205219790543,33682.94114285713,47404.67706592372,81.47587744710023,1.1511446130916825
234,1283,2021-02-20,55906.0,57700.46,53863.93,55841.19,2021-02-20 23:59:59.999000064,35456.49,80.58,20200.91460621873,34223.93357142856,48246.9525366384,81.94861023758403,1.2730883942453186
235,1284,2021-02-21,55841.19,58352.8,55477.59,57408.57,2021-02-21 23:59:59.999000064,36030.7,80.3,20458.629422090875,34752.96928571428,49047.309149337685,82.26255285472429,1.2376423435947383
236,1285,2021-02-22,57412.35,57508.47,47622.0,54087.67,2021-02-22 23:59:59.999000064,36633.0,81.95,20688.711571287353,35299.21728571428,49909.72300014121,82.78090472187242,1.2567545280944803
237,1286,2021-02-23,54087.67,54183.59,44892.56,48891.0,2021-02-23 23:59:59.999000064,37124.68,68.66,21087.671031353548,35796.55985714285,50505.448682932154,82.18046027042618,1.1217706299740022
238,1287,2021-02-24,48891.0,51374.99,46988.69,49676.2,2021-02-24 23:59:59.999000064,37456.13,53.79,21644.627936955258,36217.48228571428,50790.3366344733,80.47414358511153,0.9348330605309645
239,1288,2021-02-25,49676.21,52041.73,46674.34,47073.73,2021-02-25 23:59:59.999000064,37800.36,55.38,22114.6502747439,36622.34928571428,51130.048296684654,79.22866388382992,0.9498942494055985
240,1289,2021-02-26,47073.73,48424.11,44106.78,46276.87,2021-02-26 23:59:59.999000064,38061.58,49.24,22575.754590051503,36969.157571428565,51362.560552805626,77.86708665766804,0.8510140180763807
241,1290,2021-02-27,46276.88,48394.0,45000.0,46106.43,2021-02-27 23:59:59.999000064,38293.0,47.48,23051.264195264208,37300.15028571427,51549.03637616433,76.40122616828864,0.8149975955068566
242,1291,2021-02-28,46103.67,46638.46,43000.0,45135.66,2021-02-28 23:59:59.999000064,38513.01,47.09,23513.085692217097,37618.465571428555,51723.845450640016,74.99178749026159,0.800779011314575
243,1292,2021-03-01,45134.11,49790.0,44950.53,49587.03,2021-03-01 23:59:59.999000064,38699.52,44.79,24019.667830376267,37928.15942857141,51836.65102676655,73.34124200984996,0.7590486006535635
244,1293,2021-03-02,49595.76,50200.0,47047.6,48440.65,2021-03-02 23:59:59.999000064,39006.46,55.65,24542.980358735913,38312.10057142855,52081.220784121186,71.87870154507284,0.9097451127694405
245,1294,2021-03-03,48436.61,52640.0,48100.71,50349.37,2021-03-03 23:59:59.999000064,39272.1,52.71,25050.298591428713,38663.89799999998,52277.497408571246,70.42021168466394,0.8589319659959664
246,1295,2021-03-04,50349.37,51773.88,47500.0,48374.09,2021-03-04 23:59:59.999000064,39584.13,56.81,25589.07903463115,39051.283428571405,52513.487822511655,68.94628402451322,0.9196224570960388
247,1296,2021-03-05,48374.09,49448.93,46300.0,48751.71,2021-03-05 23:59:59.999000064,39831.74,51.75,26155.479286063946,39403.35628571426,52651.23328536458,67.24237856079966,0.8385725016363951
248,1297,2021-03-06,48746.81,49200.0,47070.0,48882.2,2021-03-06 23:59:59.999000064,40082.87,52.62,26688.977589761358,39746.70399999997,52804.43041023858,65.70470049661789,0.8446276065695102
249,1298,2021-03-07,48882.2,51450.03,48882.2,50971.75,2021-03-07 23:59:59.999000064,40330.74,52.96,27148.69915561268,40066.54399999997,52984.388844387264,64.48195204651192,0.8412200760342141
250,1299,2021-03-08,50959.11,52402.78,49274.67,52375.17,2021-03-08 23:59:59.999000064,40630.13,57.94,27615.091287120675,40419.08071428569,53223.0701414507,63.35616347968835,0.9115916115703958
251,1300,2021-03-09,52375.18,54895.0,51789.41,54884.5,2021-03-09 23:59:59.999000064,40960.97,61.02,28039.651745213137,40780.44871428569,53521.24568335824,62.48482971993075,0.9550237835929637
252,1301,2021-03-10,54874.67,57387.69,53005.0,55851.59,2021-03-10 23:59:59.999000064,41352.91,65.82,28420.291795657846,41173.15828571426,53926.02477577067,61.94747753650581,1.0371934115741352
253,1302,2021-03-11,55851.59,58150.0,54272.82,57773.16,2021-03-11 23:59:59.999000064,41761.32,67.53,28728.712635041767,41558.53028571426,54388.34793638675,61.74336562177581,1.0570250530231249
254,1303,2021-03-12,57773.15,58081.51,54962.84,57221.72,2021-03-12 23:59:59.999000064,42212.36,70.68,29011.25899335953,41970.66628571426,54930.07357806899,61.75459404972934,1.1096916069459541
255,1304,2021-03-13,57221.72,61844.0,56078.23,61188.39,2021-03-13 23:59:59.999000064,42635.16,68.6,29322.86503093531,42369.09514285712,55415.32525477893,61.58370891770736,1.0692305259728005
256,1305,2021-03-14,61188.38,61724.79,58966.78,58968.31,2021-03-14 23:59:59.999000064,43157.78,74.49,29407.553739830568,42783.55128571426,56159.54883159795,62.52869219087026,1.1879796684752535
257,1306,2021-03-15,58976.08,60633.43,54600.0,55605.2,2021-03-15 23:59:59.999000064,43603.37,66.86,29565.92016076718,43154.637428571405,56743.35469637563,62.9768575407265,1.0821536448077542
258,1307,2021-03-16,55605.2,56938.29,53271.34,56900.75,2021-03-16 23:59:59.999000064,43941.45,57.13,29873.181411744717,43492.000999999975,57110.82058825523,62.6267786035196,0.9447227941269718
259,1308,2021-03-17,56900.74,58974.73,54123.69,58912.97,2021-03-17 23:59:59.999000064,44306.5,59.59,30092.4493104168,43819.87542857141,57547.30154672602,62.65388015778822,0.9764500081384179
260,1309,2021-03-18,58912.97,60129.97,57023.0,57648.16,2021-03-18 23:59:59.999000064,44717.95,63.18,30182.750073180672,44136.212714285706,58089.67535539074,63.22908914469988,1.0295014458340952
261,1310,2021-03-19,57641.0,59468.0,56270.74,58030.01,2021-03-19 23:59:59.999000064,45081.98,59.54,30240.536116801923,44396.33442857142,58552.132740340916,63.77012198853733,0.9678176843059647
262,1311,2021-03-20,58030.01,59880.0,57820.17,58102.28,2021-03-20 23:59:59.999000064,45446.71,60.3,30275.595430792793,44645.520857142845,59015.4462834929,64.3734249280284,0.9657118511663982
263,1312,2021-03-21,58100.02,58589.1,55450.11,57351.56,2021-03-21 23:59:59.999000064,45803.14,60.45,30336.226664244867,44902.83228571427,59469.437907183674,64.8805648997056,0.9529946116902719
264,1313,2021-03-22,57351.56,58430.73,53650.0,54083.25,2021-03-22 23:59:59.999000064,46128.45,57.95,30480.432793613098,45177.139999999985,59873.84720638687,65.06258344989033,0.9141886964553959
265,1314,2021-03-23,54083.25,55830.9,53000.0,54340.89,2021-03-23 23:59:59.999000064,46352.53,48.42,30773.404721217812,45443.89542857141,60114.386135925015,64.5652867959466,0.794446680201982
266,1315,2021-03-24,54342.8,57200.0,51700.0,52303.65,2021-03-24 23:59:59.999000064,46577.61,49.15,31133.94842666192,45733.804714285696,60333.66100190947,63.8471099390656,0.7948315077940907
267,1316,2021-03-25,52303.66,53287.0,50427.56,51293.78,2021-03-25 23:59:59.999000064,46738.91,43.87,31384.829267686117,45947.122999999985,60509.41673231385,63.387184143450604,0.7182532888309622
268,1317,2021-03-26,51293.78,55073.46,51214.6,55025.59,2021-03-26 23:59:59.999000064,46867.21,41.46,31583.248671833222,46120.673999999985,60658.09932816675,63.04081908328906,0.6779237341971739
269,1318,2021-03-27,55025.59,56700.36,53950.0,55817.14,2021-03-27 23:59:59.999000064,47097.03,52.06,31861.53118730166,46381.93342857141,60902.33566984115,62.612319788830256,0.7976383308053848
270,1319,2021-03-28,55817.14,56559.75,54691.84,55777.63,2021-03-28 23:59:59.999000064,47342.66,53.99,32175.564126843212,46665.10714285712,61154.65015887104,62.10011678171741,0.8158150966882808
271,1320,2021-03-29,55777.65,58405.82,54800.01,57635.47,2021-03-29 23:59:59.999000064,47580.27,53.87,32511.368910006215,46950.145142857116,61388.921375708014,61.50684386136592,0.8056874320504626
272,1321,2021-03-30,57635.46,59368.0,57071.35,58746.57,2021-03-30 23:59:59.999000064,47863.51,58.52,32810.02603332221,47250.330857142835,61690.63568096346,61.12255538476375,0.8595882936531204
273,1322,2021-03-31,58746.57,59800.0,56769.0,58740.55,2021-03-31 23:59:59.999000064,48170.08,61.08,33141.542580694,47576.682714285686,62011.822847877374,60.68157471288893,0.886899163511448
274,1323,2021-04-01,58739.46,59490.0,57935.45,58720.44,2021-04-01 23:59:59.999000064,48467.81,61.05,33511.715554228686,47909.12885714283,62306.542160056975,60.10300602978973,0.8761207279041239
275,1324,2021-04-02,58720.45,60200.0,58428.57,58950.01,2021-04-02 23:59:59.999000064,48756.61,60.98,34146.95034998395,48307.24971428569,62467.54907858743,58.62598035720579,0.8676899766669515
276,1325,2021-04-03,58950.01,59791.72,56880.0,57051.94,2021-04-03 23:59:59.999000064,49043.75,61.61,34690.179773157084,48678.6784285714,62667.17708398572,57.47279551124349,0.8671348807490871
277,1326,2021-04-04,57051.95,58492.85,56388.0,58202.01,2021-04-04 23:59:59.999000064,49269.33,53.73,35330.05306199099,49035.44914285711,62740.845223723234,55.89995124114227,0.7924578322962366
278,1327,2021-04-05,58202.01,59272.0,56777.77,59129.99,2021-04-05 23:59:59.999000064,49520.96,57.34,35979.711358945904,49406.05714285711,62832.40292676832,54.35101103125499,0.8275631731339393
279,1328,2021-04-06,59129.99,59495.24,57413.02,57991.15,2021-04-06 23:59:59.999000064,49791.64,60.08,36652.700003977676,49789.997142857115,62927.294281736555,52.7708290530164,0.8554761972118851
280,1329,2021-04-07,57990.03,58655.0,55473.0,55953.45,2021-04-07 23:59:59.999000064,50022.58,55.32,37358.996259596395,50154.654571428546,62950.312883260696,51.02480884843504,0.806173204911469
281,1330,2021-04-08,55953.44,58153.31,55700.0,58077.52,2021-04-08 23:59:59.999000064,50189.64,47.92,38260.965361594404,50520.24385714283,62779.52235269125,48.53214299683211,0.7215952653669655
282,1331,2021-04-09,58077.52,58894.9,57654.0,58142.54,2021-04-09 23:59:59.999000064,50411.84,54.8,38986.2440163128,50873.2344285714,62760.22484083,46.73180522440946,0.8030323623378669
283,1332,2021-04-10,58142.55,61500.0,57900.01,59769.13,2021-04-10 23:59:59.999000064,50629.6,55.0,39689.66409500978,51214.60971428568,62739.555333561584,45.00647640808307,0.8005628188877126
284,1333,2021-04-11,59769.13,60699.0,59232.52,60002.43,2021-04-11 23:59:59.999000064,50887.06,59.81,40414.23745213445,51578.98457142854,62743.73169072263,43.291845359354525,0.8667859800611989
285,1334,2021-04-12,59998.8,61300.0,59350.59,59860.0,2021-04-12 23:59:59.999000064,51143.72,60.46,41269.03827282509,51963.35357142853,62657.66887003197,41.16098967285895,0.8756877464432348
286,1335,2021-04-13,59860.01,63777.77,59805.15,63575.0,2021-04-13 23:59:59.999000064,51389.25,59.83,42149.374144011264,52339.68099999996,62529.98785598866,38.93912481426359,0.8689942366936896
287,1336,2021-04-14,63575.01,64854.0,61301.0,62959.53,2021-04-14 23:59:59.999000064,51732.51,69.31,42859.75160960987,52741.14242857139,62622.533247532905,37.471280916389425,1.0481954802677866
288,1337,2021-04-15,62959.53,63800.0,62020.0,63159.98,2021-04-15 23:59:59.999000064,52048.77,66.47,43471.76023611786,53103.131999999954,62734.50376388205,36.274213595846305,1.0116819411416451
289,1338,2021-04-16,63158.74,63520.61,60000.0,61334.8,2021-04-16 23:59:59.999000064,52361.72,66.95,44174.836663692,53477.73328571425,62780.6299077365,34.79166393354737,1.0203221699448117
290,1339,2021-04-17,61334.81,62506.05,59580.91,60006.66,2021-04-17 23:59:59.999000064,52614.49,58.61,44857.79161224244,53806.954571428534,62756.117530614625,33.263963851758646,0.9205899179008864
291,1340,2021-04-18,60006.67,60499.0,50931.3,56150.01,2021-04-18 23:59:59.999000064,52822.72,53.34,45534.55689385563,54104.46399999996,62674.371106144295,31.6791128589476,0.8443564747492043
292,1341,2021-04-19,56150.01,57526.81,54221.58,55633.14,2021-04-19 23:59:59.999000064,52916.44,41.51,46298.30578376495,54352.382857142824,62406.4599305207,29.6365187688158,0.6115973392407117
293,1342,2021-04-20,55633.14,57076.24,53329.96,56425.0,2021-04-20 23:59:59.999000064,52992.97,40.2,46575.41348317424,54484.64399999997,62393.8745168257,29.032879491057095,0.5726047873782899
294,1343,2021-04-21,56425.0,56757.91,53536.02,53787.63,2021-04-21 23:59:59.999000064,53089.65,43.18,46864.64039238879,54627.56657142854,62390.49275046829,28.421277630550495,0.6157703543172037
295,1344,2021-04-22,53787.62,55521.48,50500.0,51690.96,2021-04-22 23:59:59.999000064,53109.31,36.56,47224.58254428599,54755.852857142825,62287.12316999966,27.50854902216864,0.43571915381327325
296,1345,2021-04-23,51690.95,52131.85,47500.0,51125.14,2021-04-23 23:59:59.999000064,53069.36,32.26,47367.816614240364,54809.0284285714,62250.24024290244,27.153233792599057,0.29048584381334946
297,1346,2021-04-24,51110.56,51166.22,48657.14,50047.84,2021-04-24 23:59:59.999000064,53014.18,31.16,47528.56311109343,54863.491428571404,62198.41974604938,26.73883169476213,0.24417395330035044
298,1347,2021-04-25,50047.84,50567.91,46930.0,49066.77,2021-04-25 23:59:59.999000064,52930.62,29.16,47660.980111376266,54904.79228571426,62148.60446005226,26.386812053281446,0.1647516412062315
299,1348,2021-04-26,49066.76,54356.62,48753.44,54001.39,2021-04-26 23:59:59.999000064,52821.78,27.4,47682.88100353946,54911.739285714255,62140.597567889046,26.32900860984179,0.09571905703788403
300,1349,2021-04-27,54001.38,55460.0,53222.0,55011.97,2021-04-27 23:59:59.999000064,52855.01,45.51,47894.167645219335,54998.74328571425,62103.31892620916,25.83541083325191,0.42980838432985047
301,1350,2021-04-28,55011.97,56428.0,53813.16,54846.22,2021-04-28 23:59:59.999000064,52915.77,48.39,48068.534441116164,55082.72214285711,62096.90984459805,25.46783248492926,0.49495649775386363
302,1351,2021-04-29,54846.23,55195.84,52330.94,53555.0,2021-04-29 23:59:59.999000064,52970.15,47.93,48130.60252457938,55121.70157142854,62112.800618277695,25.366049477953286,0.4802984073332013
303,1352,2021-04-30,53555.0,57963.0,53013.01,57694.27,2021-04-30 23:59:59.999000064,52986.62,44.4,48186.30860699364,55150.30714285711,62114.305678720586,25.254613787823402,0.3854604050645949
304,1353,2021-05-01,57697.25,58458.07,56956.14,57800.37,2021-05-01 23:59:59.999000064,53119.31,55.8,48196.50173866104,55175.896428571396,62155.29111848175,25.298708826400713,0.6806283842260388
305,1354,2021-05-02,57797.35,57911.02,56035.25,56578.21,2021-05-02 23:59:59.999000064,53251.09,56.04,48207.765277006314,55203.841571428544,62199.91786585077,25.346338570912568,0.6853544986808666
306,1355,2021-05-03,56578.21,58981.44,56435.0,57169.39,2021-05-03 23:59:59.999000064,53344.81,52.3,48203.69075423105,55191.92528571425,62180.15981719745,25.323394664371374,0.599187048462691
307,1356,2021-05-04,57169.39,57200.0,53046.69,53200.01,2021-05-04 23:59:59.999000064,53452.55,53.93,48241.032173036874,55235.94985714283,62230.86754124878,25.327409783653447,0.6382032091135532
308,1357,2021-05-05,53205.05,58069.82,52900.0,57436.11,2021-05-05 23:59:59.999000064,53445.57,43.17,48398.471653537956,55297.57914285711,62196.686632176265,24.952656504169315,0.3483478373038358
309,1358,2021-05-06,57436.11,58360.0,55200.0,56393.68,2021-05-06 23:59:59.999000064,53557.98,53.88,48583.63980747086,55408.43485714282,62233.22990681478,24.63449858227554,0.6485520904363746
310,1359,2021-05-07,56393.68,58650.0,55241.63,57314.75,2021-05-07 23:59:59.999000064,53637.86,51.28,48906.26024962667,55541.57699999997,62176.89375037327,23.893152152929694,0.5642096701677499
311,1360,2021-05-08,57315.49,59500.0,56900.0,58862.05,2021-05-08 23:59:59.999000064,53741.46,53.45,49300.853269089894,55699.2714285714,62097.68958805291,22.9748720059537,0.6262982921047133
312,1361,2021-05-09,58866.53,59300.0,56235.66,58240.84,2021-05-09 23:59:59.999000064,53885.83,56.96,49729.02250898144,55881.59799999997,62034.1734910185,22.020041341761672,0.7425758127110675
313,1362,2021-05-10,58240.83,59500.0,53400.0,55816.14,2021-05-10 23:59:59.999000064,54008.5,55.13,50259.90575236315,56068.83685714283,61877.76796192251,20.72071200471018,0.6869529095525012
314,1363,2021-05-11,55816.14,56862.43,54370.0,56670.02,2021-05-11 23:59:59.999000064,54059.42,48.54,50483.77386027176,56157.69942857141,61831.62499687106,20.207115412612232,0.46990095970947254
315,1364,2021-05-12,56670.02,58000.01,48600.0,49631.32,2021-05-12 23:59:59.999000064,54132.96,50.8,50799.244316527795,56275.319571428554,61751.39482632931,19.46172957027865,0.5360386234847859
316,1365,2021-05-13,49537.15,51367.19,46000.0,49670.97,2021-05-13 23:59:59.999000064,54003.5,36.28,50753.432306041774,56263.71642857141,61774.000551101046,19.587344997108815,-0.11036475424822621
317,1366,2021-05-14,49671.92,51483.0,48799.75,49841.45,2021-05-14 23:59:59.999000064,53881.48,36.65,50834.77926241887,56282.256857142835,61729.734451866796,19.357708446379107,-0.10673373521950211
318,1367,2021-05-15,49844.16,50700.0,46555.0,46762.99,2021-05-15 23:59:59.999000064,53767.76,37.16,50902.23114803563,56297.933285714265,61693.6354233929,19.168384424682987,-0.09804758686057066
319,1368,2021-05-16,46762.99,49795.89,43825.39,46431.5,2021-05-16 23:59:59.999000064,53570.44,32.09,50751.77491582399,56267.65885714284,61783.54279846168,19.60587681574969,-0.36157259273934916
320,1369,2021-05-17,46426.83,46686.0,42001.0,43538.04,2021-05-17 23:59:59.999000064,53369.21,31.58,50464.856345133114,56202.91199999998,61940.96765486685,20.41906887268357,-0.3518636440645329
321,1370,2021-05-18,43538.02,45799.29,42250.02,42849.78,2021-05-18 23:59:59.999000064,53092.28,27.46,49894.86349236755,56076.66685714284,62258.47022191813,22.04768475460083,-0.5141576913129965
322,1371,2021-05-19,42849.78,43584.9,30000.0,36690.09,2021-05-19 23:59:59.999000064,52803.75,26.56,49235.2125176205,55904.8827142857,62574.55291095089,23.860778782962573,-0.47869177405602364
323,1372,2021-05-20,36671.23,42451.67,34850.0,40526.64,2021-05-20 23:59:59.999000064,52349.32,20.11,48026.8531313551,55630.87757142855,63234.902011502,27.337424006335652,-0.7466850758336993
