time,open,high,low,close,EMA,Smoothing Line,Volume,Volume MA,Histogram,MACD,Signal,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot
1551139200,3828.44,3841.51,3777,3809.23,3728.7958924665236,3714.2295173025595,28838.748036,32548.288734200014,NaN,NaN,NaN,53.16293876026655,63.027358544058174,NaN,NaN,50,53.56371931256099,61.168870331244484,NaN,NaN,50
1551225600,3809.31,3838.85,3677.17,3818.07,3734.375524187366,3723.5469224711496,31500.995466,33190.06157560002,NaN,NaN,NaN,53.63717898475446,62.98388549115146,NaN,NaN,50,53.976448319976384,61.248466403126535,NaN,NaN,50
1551312000,3818.04,3888,3763.87,3813.69,3739.3326789256557,3728.4811148167028,32561.961044,32419.756727150012,NaN,NaN,NaN,53.345224799222606,63.05974765853885,NaN,NaN,50,53.72166934052712,61.4199861181837,NaN,NaN,50
1551398400,3814.26,3857,3813.01,3823,3744.5618864928024,3734.0999201406585,23174.57217,32340.493649700016,NaN,NaN,NaN,53.92674103119399,63.09417386107508,NaN,NaN,50,54.2163556624991,61.559145926078095,NaN,NaN,50
1551484800,3822.17,3841.31,3772.25,3819.93,3749.272393587002,3739.2676751318677,19445.838355,32150.255435750016,NaN,NaN,NaN,53.68602542438176,62.99726828421107,NaN,NaN,50,54.01132894502376,61.59060197698609,NaN,NaN,50
1551571200,3819.97,3835,3781.32,3807.75,3752.9272439878146,3744.093945436126,16718.16541,31738.432977700017,NaN,NaN,NaN,52.66849258157059,62.49518200648922,NaN,NaN,50,53.152517988796376,61.28501109819241,NaN,NaN,50
1551657600,3807.32,3830,3670.69,3715.3,3750.575541238576,3747.333948846368,34742.84166,32001.59514920002,NaN,NaN,NaN,45.52393748882697,60.48468873654754,NaN,NaN,50,47.038702131144305,59.642399643452904,NaN,NaN,50
1551744000,3716.1,3877.1,3703.55,3857.73,3757.272694911165,3750.92195204347,32962.536162,32361.022074900022,NaN,NaN,NaN,55.637865436487246,59.16874215123681,NaN,NaN,50,55.52607385654532,58.57921957699851,NaN,NaN,50
1551830400,3857.58,3907,3813.09,3861.84,3763.8081514792175,3754.7712050407526,24775.11883,32512.10295335002,NaN,NaN,NaN,55.8956308645635,57.68909601542615,NaN,NaN,50,55.746461700223335,57.35561370408345,NaN,NaN,50
1551916800,3861.84,3905.4,3840.4,3873.64,3770.6726420117666,3759.051254725706,26455.257661,32795.972191450026,NaN,NaN,NaN,56.68392817584818,56.556594879324685,NaN,NaN,50,56.41426931220931,56.41333809055589,NaN,NaN,50
1552003200,3873.63,3932,3800,3864.89,3776.5612268860314,3763.778051305349,34730.366592,33554.19088350002,NaN,NaN,NaN,55.8760447580967,55.28346339867585,NaN,NaN,50,55.74252999296753,55.346028263695764,NaN,NaN,50
1552089600,3864.88,3971.75,3854.75,3943.04,3786.9661502056542,3771.0561730987647,30979.747653,33818.66687720003,NaN,NaN,NaN,61.256261483350634,53.97124653640704,NaN,NaN,50,60.29044589671836,54.19675461394468,NaN,NaN,50
1552176000,3943.43,3943.43,3881.69,3916.82,3795.0820158178008,3778.618037280092,23187.561412,31775.908423200024,NaN,NaN,NaN,58.63924781130109,54.58412057238801,NaN,NaN,50,58.13205593312352,54.71830239141932,NaN,NaN,50
1552262400,3915.99,3936.98,3830,3871.61,3799.865014829188,3785.8294099500863,38066.885705,31168.894075100026,NaN,NaN,NaN,54.27745195352064,54.58692639667037,NaN,NaN,50,54.5085220493502,54.71722146011888,NaN,NaN,50
1552348800,3871.61,3905.2,3826.06,3882.73,3805.0440764023638,3792.703696828206,26921.008622,30704.687463700026,NaN,NaN,NaN,55.172164556839135,54.73044252499698,NaN,NaN,50,55.24742874226548,54.83748641938348,NaN,NaN,50
1552435200,3882.69,3893.56,3840,3866,3808.853821627216,3799.1622157764423,24461.008757,30372.543665150024,NaN,NaN,NaN,53.45534756736847,54.71745456661227,NaN,NaN,50,53.83076765809291,54.82708065782038,NaN,NaN,50
1552521600,3866,3920,3810.43,3877.12,3813.1204577755148,3804.3930772904146,27048.74853,30527.822904150024,NaN,NaN,NaN,54.482372539730015,54.79867940521994,NaN,NaN,50,54.66291647915422,54.89431259629374,NaN,NaN,50
1552608000,3877.12,3939.22,3872.2,3923.76,3820.035429164545,3809.383759959763,21740.061498,29931.928834900027,NaN,NaN,NaN,58.65645688130365,55.136516251656346,NaN,NaN,50,58.07601877077739,55.17000281831362,NaN,NaN,50
1552694400,3924.46,4056.98,3921.98,4005.98,3831.656964841761,3815.7421499622783,28568.376124,28249.138296600024,NaN,NaN,NaN,64.85455129110159,55.93426809927919,NaN,NaN,50,63.318600781710494,55.83480794950553,NaN,NaN,50
1552780800,4005.98,4012,3950.01,3981.14,3840.999654539151,3822.933265589635,18814.255577,27284.70276320002,NaN,NaN,NaN,61.800976834256204,56.58658840304245,NaN,NaN,50,60.84315595841953,56.38413923305004,NaN,NaN,50
1552867200,3981.85,4037,3953.33,3987.81,3850.175301130454,3831.1975614902826,22454.47801,26965.489261900024,NaN,NaN,NaN,62.320654684533935,57.786353917021515,NaN,NaN,50,61.28088592478853,57.4014380754532,NaN,NaN,50
1552953600,3987.83,4031,3970,4015.53,3860.5099698098006,3840.6754638971397,19893.741815,26385.126579350024,NaN,NaN,NaN,64.50966591657777,58.420053951313676,NaN,NaN,50,63.12578841160521,57.94427482938605,NaN,NaN,50
1553040000,4017.48,4050,3980.5,4043.04,3871.9180966966883,3851.0519974035683,23432.300255,25928.643539900026,NaN,NaN,NaN,66.6098116662429,59.18535258000507,NaN,NaN,50,64.91260970827025,58.59899968710378,NaN,NaN,50
1553126400,4043.04,4069.32,3880.01,3980.64,3878.713215653145,3860.463247565845,35997.682119,26569.79903735002,NaN,NaN,NaN,58.1020833394882,59.286649377407926,NaN,NaN,50,58.04222421318728,58.71528218003077,NaN,NaN,50
1553212800,3980.85,4008,3968.25,3986.93,3885.4767646748237,3869.35866959298,20022.606318,26598.637435500023,NaN,NaN,NaN,58.68240009498546,59.487103330042835,NaN,NaN,50,58.51882399119191,58.91358889418966,NaN,NaN,50
1553299200,3987.89,4018.83,3978.01,4006.01,3893.0100918826474,3877.9256277434188,17302.604318,26627.859380900023,NaN,NaN,NaN,60.493161560410364,59.432596192689964,NaN,NaN,50,60.00298615077192,58.89305605519348,NaN,NaN,50
1553385600,4006.01,4006.02,3950,3992.18,3899.208211139982,3885.665276009455,17179.850648,25749.709830300024,NaN,NaN,NaN,58.46702134162311,59.42029430199868,NaN,NaN,50,58.37268272670992,58.9102436833068,NaN,NaN,50
1553472000,3991.35,3999.3,3888.71,3936.12,3901.515197943733,3891.5846962588635,33192.890217,25761.227533050023,NaN,NaN,NaN,50.92460717614269,59.180805389328825,NaN,NaN,50,52.18335893327435,58.7441606035871,NaN,NaN,50
1553558400,3935.47,3958.98,3894,3948.55,3904.4548730722495,3896.7330277426845,29349.537627,25989.948472900025,NaN,NaN,NaN,52.40960332872592,58.98347958732074,NaN,NaN,50,53.364105203823804,58.6096374936984,NaN,NaN,50
1553644800,3948.77,4048,3936.15,4038.05,3912.804568505234,3902.198588508766,32364.555852,26285.413382450024,NaN,NaN,NaN,61.54886607491639,59.56158805214559,NaN,NaN,50,60.8587173195254,59.11163389808644,NaN,NaN,50
1553731200,4039.58,4039.7,4002,4027.81,3919.9924079736566,3907.595051726968,20089.293875,25553.359746600025,NaN,NaN,NaN,60.108110214866954,59.96342645751251,NaN,NaN,50,59.677043133795245,59.46978580198937,NaN,NaN,50
1553817600,4028.22,4123.71,4024.03,4103.25,3931.446007475303,3914.042610994032,30084.217444,25508.583236150025,NaN,NaN,NaN,66.42467368798987,60.51829908656152,NaN,NaN,50,65.05960650429675,59.96861349724075,NaN,NaN,50
1553904000,4104.24,4140,4052,4106.97,3942.4162570080966,3922.2228228069057,19509.292601,25324.669795600024,NaN,NaN,NaN,66.70824530590826,60.650705801904856,NaN,NaN,50,65.30554290895196,60.110537934900854,NaN,NaN,50
1553990400,4106.99,4116.12,4082.57,4103.95,3952.5121159450905,3931.8342713814736,13525.087433,24097.579882000024,NaN,NaN,NaN,66.21297964786004,60.96584886001942,NaN,NaN,50,64.90612329736041,60.40074988768235,NaN,NaN,50
1554076800,4102.44,4158.7,4067,4144.56,3964.5151086985225,3942.1763794201315,25507.067641,24026.88283295002,NaN,NaN,NaN,69.53136145605198,61.48089934369928,NaN,NaN,50,67.76150897262308,60.86365153395624,NaN,NaN,50
1554163200,4144.54,4897.99,4140.54,4857.29,4020.313539404865,3962.240605706373,105383.639263,28073.014358250024,NaN,NaN,NaN,89.42218935212162,63.26036530338098,NaN,NaN,50,87.29686051060108,62.59015668388452,NaN,NaN,50
1554249600,4857.19,5275.01,4753.5,4932.6,4077.3314431920608,3991.4176928497245,109890.125743,32215.08321890002,NaN,NaN,NaN,90.16247896238542,64.94269868167687,NaN,NaN,50,88.11628871591522,64.24756232728774,NaN,NaN,50
1554336000,4932.59,5039.08,4777,4898.66,4128.664477992557,4028.667337046617,61054.254168,34180.792852400016,NaN,NaN,NaN,87.1634008069503,67.01850707220989,NaN,NaN,50,85.4413620608627,66.20464360212169,NaN,NaN,50
1554422400,4898.64,5028.22,4880.62,5004.95,4183.432323118022,4074.8513784812035,39768.552806,34740.80168650002,NaN,NaN,NaN,88.47329508477262,69.14642814290896,NaN,NaN,50,86.7934651791963,68.2242608298363,NaN,NaN,50
1554508800,5004.96,5205,4928.59,5043.89,4237.210927923146,4129.3905423261285,41770.842313,35888.63102330002,NaN,NaN,NaN,88.92496730645091,71.1772714104833,NaN,NaN,50,87.26027226417071,70.1712098379362,NaN,NaN,50
1554595200,5042.07,5234,5026,5170.27,4295.52711992795,4184.433258430745,37615.486804,36646.68146300002,NaN,NaN,NaN,90.27427543674027,73.44921813156309,NaN,NaN,50,88.6611052781901,72.33466859161335,NaN,NaN,50
1554681600,5170.27,5305,5039,5236.9,4354.362924932453,4239.839554778823,50178.430782,38160.91591135002,NaN,NaN,NaN,90.91115161146635,76.30539987694335,NaN,NaN,50,89.3274089923556,74.98781502440488,NaN,NaN,50
1554768000,5238.38,5238.4,5076.68,5150,4404.090242124174,4294.924707605147,34067.012311,38692.65151415002,NaN,NaN,NaN,83.16294128132691,78.50206687355771,NaN,NaN,50,82.51690737351335,77.07015803652556,NaN,NaN,50
1554854400,5150,5422,5135,5308.25,4460.600226991413,4350.358288379824,40073.620471,38896.44843175002,NaN,NaN,NaN,85.60092758361691,80.22007126703632,NaN,NaN,50,84.79097949638764,78.77960533487287,NaN,NaN,50
1554940800,5307.86,5332.67,4927,5017.37,4495.39833780445,4401.995770356085,54696.600686,40630.14815015002,NaN,NaN,NaN,66.33924358182017,80.6651522218187,NaN,NaN,50,67.42937252969554,79.33334314886575,NaN,NaN,50
1555027200,5017.37,5080.58,4861.22,5048.01,4529.936566691672,4448.877659708831,33276.678614,41428.85186495002,NaN,NaN,NaN,67.18767405797455,80.71965224824616,NaN,NaN,50,68.16872892207294,79.55542332156405,NaN,NaN,50
1555113600,5047,5099,5004,5045.22,4562.141781273443,4490.433430977028,17292.456802,41434.482172650016,NaN,NaN,NaN,67.01987095801957,80.74191122339698,NaN,NaN,50,68.0173214328653,79.74912178755787,NaN,NaN,50
1555200000,5047.45,5152.99,5000,5131.3,4597.7141699438525,4529.158216540964,18281.607739,40688.91804875001,NaN,NaN,NaN,69.5772519322987,80.98221638657117,NaN,NaN,50,70.21536917558154,80.12835363600222,NaN,NaN,50
1555286400,5131.28,5167.38,4950,5024.95,4624.416409322362,4561.921453007153,29057.191581,40674.30074645001,NaN,NaN,NaN,62.99364883037479,80.51523691330851,NaN,NaN,50,64.3327054548361,79.88343909901744,NaN,NaN,50
1555372800,5024.95,5197.72,5003.94,5173.72,4658.747883739714,4594.591362194205,24242.229493,40268.18442850001,NaN,NaN,NaN,67.6630562631048,78.96101312123587,NaN,NaN,50,68.329888068604,78.5286553531605,NaN,NaN,50
1555459200,5173.72,5230.4,5146.8,5202.82,4692.752391005982,4627.154527057068,23307.536134,40429.09654145002,NaN,NaN,NaN,68.51089263003617,77.41447124035378,NaN,NaN,50,69.06029075021497,77.16751264132479,NaN,NaN,50
1555545600,5202.41,5287,5198.8,5258.44,4728.107866568108,4660.347744116001,22619.239001,40055.84761930002,NaN,NaN,NaN,70.14313209174867,76.19873776069652,NaN,NaN,50,70.46248873893254,76.09759311832977,NaN,NaN,50
1555632000,5258.44,5320,5175,5258.68,4761.268624907601,4693.0586351087495,24611.236323,40310.94480540002,NaN,NaN,NaN,70.15041543256618,74.88996064268177,NaN,NaN,50,70.46870802451679,74.93153903585267,NaN,NaN,50
1555718400,5258.68,5333.42,5230.1,5291.73,4794.422460850877,4727.059845414454,19168.908274,40593.135847450016,NaN,NaN,NaN,71.20563462189602,73.62429402235644,NaN,NaN,50,71.3629195127788,73.79601383932467,NaN,NaN,50
1555804800,5292.91,5314.35,5165,5256.14,4823.2798070476965,4759.966230076049,25549.570939,40595.26101235002,NaN,NaN,NaN,68.36645709627692,72.05944985518047,NaN,NaN,50,68.941986362461,72.38750534534401,NaN,NaN,50
1555891200,5257.41,5400,5208.35,5357.14,4856.646069107215,4792.744965696296,29563.852309,36804.27166465002,NaN,NaN,NaN,71.84227985131419,70.69738758659818,NaN,NaN,50,71.8595436568684,71.13980067852351,NaN,NaN,50
1555977600,5357.14,5600,5332.41,5493.31,4896.437564788014,4826.410905340277,41262.103917,33372.87057335002,NaN,NaN,NaN,75.7596708758029,70.16858255763218,NaN,NaN,50,75.23702722158866,70.61980923910032,NaN,NaN,50
1556064000,5490.91,5582.2,5333.35,5415,4928.847716988764,4859.92672375651,48224.152413,32731.36548560002,NaN,NaN,NaN,69.6780444866115,69.03123376498894,NaN,NaN,50,70.03137409374054,69.5655517103398,NaN,NaN,50
1556150400,5415,5491.84,5102,5219.9,4947.038484676966,4890.449928521729,49636.089948,33224.742342700025,NaN,NaN,NaN,57.1985903434734,68.37832996224988,NaN,NaN,50,59.066374025459695,68.96819467432297,NaN,NaN,50
1556236800,5220.47,5510,5161.62,5314.1,4969.979829384655,4919.789932989121,48912.294513,33581.81495270003,NaN,NaN,NaN,60.88827151085836,67.92837263745587,NaN,NaN,50,62.14802108269767,68.53814411436758,NaN,NaN,50
1556323200,5315,5342.5,5257.67,5295.69,4990.3367150481145,4946.528062177301,15422.896935,32472.185459250024,NaN,NaN,NaN,59.78940125572851,67.41191051586365,NaN,NaN,50,61.17864982724022,68.04966757110864,NaN,NaN,50
1556409600,5295.69,5340,5259.48,5307.52,5010.160670357607,4969.272683291219,14371.433869,30681.835613600026,NaN,NaN,NaN,60.29175881345374,66.74866100737474,NaN,NaN,50,61.593208967635135,67.43379898482677,NaN,NaN,50
1556496000,5309.81,5332,5178.8,5238.14,5024.409378460256,4988.385015585518,19918.135079,29974.391752000025,NaN,NaN,NaN,55.829314518530225,66.23692284224299,NaN,NaN,50,57.7015265130928,66.96014334613082,NaN,NaN,50
1556582400,5238.14,5339.98,5192.15,5320.81,5042.93441730649,5007.564202111423,22238.06823,29082.614139950027,NaN,NaN,NaN,59.7059745287475,65.66855986121746,NaN,NaN,50,60.87379959315643,66.42756559788455,NaN,NaN,50
1556668800,5321.94,5402,5316.2,5383.2,5064.201016224834,5026.408439479458,17217.473216,27208.65776645003,NaN,NaN,NaN,62.421294417208664,65.23358856030121,NaN,NaN,50,63.121658189764545,66.00337755785237,NaN,NaN,50
1556755200,5383.2,5538,5370,5492.87,5090.992827710782,5046.539662011992,22795.787835,26684.613227500027,NaN,NaN,NaN,66.72164281209429,64.98919646889733,NaN,NaN,50,66.73903461941357,65.73741654931531,NaN,NaN,50
1556841600,5494.81,5844,5477.57,5772.69,5133.598900978858,5071.227308136242,46297.172849,28134.84902985003,NaN,NaN,NaN,74.7608892806882,65.31851602947748,NaN,NaN,50,73.80044979676995,65.97539810447624,NaN,NaN,50
1556928000,5770.62,5900,5587.45,5829.45,5177.089594667679,5101.763351377726,39682.408991,29204.88909245003,NaN,NaN,NaN,76.04163478755677,65.66394461273896,NaN,NaN,50,74.96165975382414,66.23245097883662,NaN,NaN,50
1557014400,5829.83,5839.9,5696,5775.62,5214.497745000949,5136.076016916618,23822.543775,28943.15670215003,NaN,NaN,NaN,72.24858376721906,65.94123937494912,NaN,NaN,50,71.71530882447365,66.43054544040896,NaN,NaN,50
1557100800,5773.18,5805,5619.14,5747.79,5247.82851093839,5172.801515859329,25256.596325,28993.875043750035,NaN,NaN,NaN,70.27163823000312,65.82905068771261,NaN,NaN,50,70.02683520215447,66.29963769364367,NaN,NaN,50
1557187200,5749.92,6028.41,5747.74,5846.34,5285.23547900474,5211.650046118121,39905.064422,29823.751458150033,NaN,NaN,NaN,73.11366968216461,65.64005060245273,NaN,NaN,50,72.49629371617249,66.10387101468538,NaN,NaN,50
1557273600,5846.34,6014.72,5772.2,5987.29,5329.113886566944,5250.753043235738,23074.05152,29846.492084100035,NaN,NaN,NaN,76.60351047293052,66.13472674433267,NaN,NaN,50,75.59348506748307,66.501164655667,NaN,NaN,50
1557360000,5986.66,6224.55,5983.71,6209.18,5384.11801865651,5292.158728033504,27453.011436,29988.58083975003,NaN,NaN,NaN,80.8682297747795,67.82541527514026,NaN,NaN,50,79.5060368667212,67.96114057289995,NaN,NaN,50
1557446400,6209.95,6468.92,6172,6373.33,5445.9437674904775,5338.44793253141,36623.61079,30861.315965550028,NaN,NaN,NaN,83.32171211296148,69.42780388957618,NaN,NaN,50,81.82700263139469,69.3667821120926,NaN,NaN,50
1557532800,6375.16,7343.99,6372.85,7076.22,5547.836032022323,5398.449436748196,74022.424393,33284.95863825003,NaN,NaN,NaN,89.56987489687666,71.55498057822962,NaN,NaN,50,88.06170995181522,71.28700069241938,NaN,NaN,50
1557619200,7076.24,7521.78,6750,6967.31,5636.553155020928,5468.712971951434,86948.975339,36154.214789750025,NaN,NaN,NaN,84.23571430037381,73.26526311300962,NaN,NaN,50,83.29339276896832,72.83701382108603,NaN,NaN,50
1557705600,6968.24,8100,6870,7790.71,5771.18795783212,5557.127786204469,85804.735333,38381.34636055002,NaN,NaN,NaN,89.42827548255562,75.6651888961543,NaN,NaN,50,88.40515592151795,75.03013020740211,NaN,NaN,50
1557792000,7795.62,8366,7599.56,7947.56,5907.211210467613,5661.74642456669,76583.722603,39799.324870050026,NaN,NaN,NaN,90.10554484663105,77.83658677600313,NaN,NaN,50,89.08996120023943,77.04557032219375,NaN,NaN,50
1557878400,7945.26,8249,7850,8169.87,6048.627384813387,5782.2831480312725,37884.327211,39211.73673320002,NaN,NaN,NaN,90.99731079947529,79.8777308033079,NaN,NaN,50,89.99215895957836,78.96489180575189,NaN,NaN,50
1557964800,8169.08,8320,7705,7866.59,6162.25004826255,5905.165951279318,69630.513996,40247.647707350014,NaN,NaN,NaN,80.23520399869572,80.84298517377943,NaN,NaN,50,80.2433020301844,79.92948233509266,NaN,NaN,50
1558051200,7868.67,7925,6913,7355.26,6236.8131702461405,6025.21795432436,88752.008159,43914.10326855002,NaN,NaN,NaN,65.9000992305196,80.21007159876737,NaN,NaN,50,67.05415002600014,79.44760378003767,NaN,NaN,50
1558137600,7355.28,7458,7156.61,7257.45,6300.602972105757,6131.100957179087,37054.944779,45048.27881405002,NaN,NaN,NaN,63.53147906482507,79.31648904714368,NaN,NaN,50,64.85811592892588,78.72592207825923,NaN,NaN,50
1558224000,7257.32,8275.09,7243.08,8148.48,6416.095286349147,6232.877772355394,65577.442058,47331.24416300002,NaN,NaN,NaN,73.12951688999016,79.3794128416273,NaN,NaN,50,73.40350104549053,78.84650723690329,NaN,NaN,50
1558310400,8147.94,8156.03,7553,7938.15,6511.223705952325,6325.397036583181,65859.208564,49512.30117970002,NaN,NaN,NaN,68.48783672415654,79.25199844835254,NaN,NaN,50,69.13015828827477,78.7824588859119,NaN,NaN,50
1558396800,7937.16,8042.32,7771,7904.87,6598.326599330305,6412.612346796732,52301.752247,51266.51513125002,NaN,NaN,NaN,67.74561382925856,78.86856588743069,NaN,NaN,50,68.45111376350066,78.49351746072105,NaN,NaN,50
1558483200,7904.48,8016,7465,7628.43,6662.708061872161,6497.791325121936,49136.994589,52583.57546895002,NaN,NaN,NaN,61.687668091639665,77.80314857448134,NaN,NaN,50,62.92223471873556,77.58842815009622,NaN,NaN,50
1558569600,7627.8,7940.98,7461,7851.51,6737.008183005151,6585.072367301815,49648.184701,52751.12606155003,NaN,NaN,NaN,64.48356930791594,76.6328156839911,NaN,NaN,50,65.35416979980408,76.5775805024593,NaN,NaN,50
1558656000,7849.95,8130,7766,7964.87,6813.749546567329,6664.60321934545,46664.785325,53100.24487825002,NaN,NaN,NaN,65.86451645784581,75.38587313719712,NaN,NaN,50,66.55465815232753,75.48669875395449,NaN,NaN,50
1558742400,7964.52,8091.8,7908.34,8025.41,6889.478324906871,6740.25414313636,28414.328817,53329.83413035002,NaN,NaN,NaN,66.62064703087387,73.74664257533978,NaN,NaN,50,67.208149978682,73.99715875587354,NaN,NaN,50
1558828800,8023,8740,7833.42,8614.43,6997.2878046001915,6820.046384190337,49652.144567,54549.61154245002,NaN,NaN,NaN,72.9745414790272,72.94227308810073,NaN,NaN,50,72.7806979282501,73.24625198153653,NaN,NaN,50
1558915200,8612.54,8908.32,8589,8756.32,7107.227316812679,6908.950235178441,51886.768793,55148.696761000014,NaN,NaN,NaN,74.26203935909365,71.85897050785344,NaN,NaN,50,73.93000295892827,72.2123124842087,NaN,NaN,50
1559001600,8752.52,8798.49,8510.63,8715.64,7207.753109511887,7003.099220479788,31470.551534,55568.52176170002,NaN,NaN,NaN,73.17176771995733,70.64941499880533,NaN,NaN,50,72.97859309889954,71.06150047697012,NaN,NaN,50
1559088000,8716.87,8750,8406.6,8645.68,7297.623540167394,7099.874019199802,33880.865922,55889.91448600002,NaN,NaN,NaN,71.21035752973971,69.2360611938242,NaN,NaN,50,71.27969894814193,69.72489619043895,NaN,NaN,50
1559174400,8646.5,9074.26,8005,8269.54,7358.368318906932,7193.652017999813,70379.998521,57577.733872550016,NaN,NaN,NaN,61.535609421590856,67.90037586688814,NaN,NaN,50,62.813160531821175,68.479886083413,NaN,NaN,50
1559260800,8267.1,8594,8108.5,8555,7433.157798975249,7280.826016874824,44727.49162,56112.987233900014,NaN,NaN,NaN,65.42468954608562,67.8664180322857,NaN,NaN,50,66.10373896269964,68.41199957889154,NaN,NaN,50
1559347200,8555,8626,8442.36,8544.07,7502.589811539296,7359.898515820147,31868.234157,53358.95017480002,NaN,NaN,NaN,65.14954375431861,67.98199408153525,NaN,NaN,50,65.86342066229247,68.4838070598463,NaN,NaN,50
1559433600,8545.1,8814.78,8524,8725.98,7579.05169831809,7434.158233581387,27835.133265,50460.470071400014,NaN,NaN,NaN,67.62182853723111,67.58858777062389,NaN,NaN,50,67.95169241753737,68.09439215784964,NaN,NaN,50
1559520000,8726,8800.95,8080.8,8115.82,7612.599717173209,7497.153468982551,45692.965104,48915.93219645001,NaN,NaN,NaN,53.68615282902905,66.53132463525763,NaN,NaN,50,55.65373064409707,67.13179018326552,NaN,NaN,50
1559606400,8115.66,8115.66,7481.02,7687.03,7617.251609849884,7548.93012717114,74143.948941,50728.913282950016,NaN,NaN,NaN,46.36148498238828,65.00388686048117,NaN,NaN,50,48.94925868991851,65.73880053515249,NaN,NaN,50
1559692800,7687.04,7896.7,7572.78,7776.5,7627.2046342342655,7587.739494222944,48679.656455,49681.370405900016,NaN,NaN,NaN,47.97711327256751,64.02456151626174,NaN,NaN,50,50.294777553186556,64.83683930904185,NaN,NaN,50
1559779200,7778.08,7868.13,7444.58,7786.7,7637.173094594624,7614.656150834011,36624.118747,47074.97593530002,NaN,NaN,NaN,48.1712673822119,62.859397092997156,NaN,NaN,50,50.45509991882166,63.77262003182882,NaN,NaN,50
1559865600,7787.57,8100,7737.49,7980.53,7658.63290118246,7630.572391406885,33942.225658,46919.33997925002,NaN,NaN,NaN,51.89319592737915,61.861445626535264,NaN,NaN,50,53.52296338509931,62.84178469131252,NaN,NaN,50
1559952000,7978.94,8044.65,7751,7893.62,7673.319594858556,7642.716366943954,22657.329634,44773.334358050015,NaN,NaN,NaN,50.13222675784506,60.683701321318914,NaN,NaN,50,51.96909002641613,61.75328040900781,NaN,NaN,50
1560038400,7895.28,7935,7506.66,7628.13,7670.495245179896,7653.365094009956,31568.465157,43058.79718770002,NaN,NaN,NaN,45.03895743337074,58.68830246091489,NaN,NaN,50,47.438359496892076,59.94311337819652,NaN,NaN,50
1560124800,7627.57,8020,7511,7982.75,7690.011167356153,7665.926400634334,36756.078468,42281.51349875002,NaN,NaN,NaN,52.12625499827866,57.10717500657096,NaN,NaN,50,53.29545142512155,58.46921684006747,NaN,NaN,50
1560211200,7981,8010,7692.23,7884.9,7702.191719396394,7678.9301255946875,30334.999427,41341.413740650016,NaN,NaN,NaN,50.17852064714,55.46480021565544,NaN,NaN,50,51.58725489549642,56.94126411125296,NaN,NaN,50
1560297600,7884.9,8200,7788.99,8127.64,7728.782236934119,7692.95999274502,41597.082622,40938.85863670002,NaN,NaN,NaN,54.75386480060902,54.28933644928896,NaN,NaN,50,55.405746089292336,55.807410335620844,NaN,NaN,50
1560384000,8127.64,8309.82,8010.03,8218.54,7759.392097125737,7710.174493198455,30467.764341,40129.00758750002,NaN,NaN,NaN,56.389946053804564,53.92178906587566,NaN,NaN,50,56.780481832369965,55.37650471423148,NaN,NaN,50
1560470400,8216.44,8684.41,8144.32,8650,7815.055091055378,7739.0864623735515,39835.246255,40700.05345940002,NaN,NaN,NaN,63.2675677336839,53.76770893641839,NaN,NaN,50,62.66391047738486,55.13080267956614,NaN,NaN,50
1560556800,8650.88,8864.99,8567.63,8808.7,7877.1578978644175,7776.515808475204,31791.636039,39807.028033000024,NaN,NaN,NaN,65.45370811045638,53.789434961856806,NaN,NaN,50,64.57416708564443,55.03871313837699,NaN,NaN,50
1560643200,8810.77,9333,8760,8953.33,7944.418654247891,7824.961195445503,63289.251219,40377.15215430002,NaN,NaN,NaN,67.38360597006928,53.77241906420239,NaN,NaN,50,66.26800203598324,54.91844953969456,NaN,NaN,50
1560729600,8953,9444,8950,9313.96,8030.014988357398,7885.207745730158,47895.485374,41198.39884630002,NaN,NaN,NaN,71.68613724129975,55.05813223650744,NaN,NaN,50,70.10614457021994,55.9507648201319,NaN,NaN,50
1560816000,9312.13,9336.36,8950,9081.55,8095.73592658506,7952.476511622024,51554.569401,42082.084020250026,NaN,NaN,NaN,65.60215784076624,56.43246601210586,NaN,NaN,50,64.97512359745713,57.09546945638466,NaN,NaN,50
1560902400,9081.97,9304,8960,9255.49,8168.220556173494,8023.109604645647,32147.706495,40170.46941895002,NaN,NaN,NaN,67.83121127752416,57.85061586960277,NaN,NaN,50,66.92614427292847,58.28342422208051,NaN,NaN,50
1560988800,9253.76,9590,9175.2,9517.12,8252.52677141265,8098.183379355292,34556.053982,39661.89753705003,NaN,NaN,NaN,70.92303670890493,59.475742250080835,NaN,NaN,50,69.66345521813996,59.655449600603255,NaN,NaN,50
1561075200,9518.06,10174.99,9518.06,10159.86,8371.735098199359,8183.646668145586,50484.415892,40592.706623800026,NaN,NaN,NaN,76.87868600990936,61.260420113118705,NaN,NaN,50,75.11283631745323,61.19758338148568,NaN,NaN,50
1561161600,10159.86,11160,9921.72,10729.5,8519.095404561898,8281.462751386487,104169.447976,44409.42235935003,NaN,NaN,NaN,80.70057558711613,63.44387360092378,NaN,NaN,50,78.75520171080456,63.110877073227705,NaN,NaN,50
1561248000,10729,11392.64,10555.18,10906.07,8668.28131677678,8395.97182942483,57445.323945,44997.04030140002,NaN,NaN,NaN,81.7222073125572,66.06410573515139,NaN,NaN,50,79.7447713874326,65.41847792255203,NaN,NaN,50
