,klines_open_time,klines_open_price,klines_high_price,klines_low_price,klines_close_price,klines_EMA,RSI,space 1,order_entry_time,order_entry_direction,order_price,order_buy,order_quantity,order_profit,order_liquidation,space 2,Long Result,Short Result,Property
0,2019-08-31 00:00:00,9582.76,9684.51,9420.75,9587.47,10136.77,37.7,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-01 00:00:00,9588.74,9830.0,9520.0,9724.98,10121.33,37.83,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-02 00:00:00,9723.59,10450.0,9712.5,10340.0,10110.13,40.84,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-03 00:00:00,10340.0,10773.0,10272.0,10615.28,10116.6,52.34,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-04 00:00:00,10611.85,10799.0,10369.89,10567.02,10130.55,56.42,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-05 00:00:00,10565.92,10900.0,10450.0,10564.49,10142.82,55.54,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-06 00:00:00,10563.13,10905.87,10150.0,10298.73,10154.66,55.48,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-07 00:00:00,10298.71,10558.0,10288.57,10455.88,10158.71,50.16,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-08 00:00:00,10455.9,10592.5,10208.0,10381.18,10167.08,53.08,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-09 00:00:00,10381.24,10480.0,10068.5,10303.12,10173.12,51.51,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-10 00:00:00,10302.58,10384.99,9953.0,10098.15,10176.76,49.83,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-11 00:00:00,10098.19,10293.0,9880.0,10158.33,10174.55,45.59,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-12 00:00:00,10158.75,10448.81,10040.0,10415.01,10174.11,47.05,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-13 00:00:00,10415.01,10439.0,10153.0,10342.06,10180.89,52.86,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-14 00:00:00,10344.13,10419.99,10222.33,10335.02,10185.49,51.17,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-15 00:00:00,10332.81,10360.0,10252.15,10302.01,10189.64,50.88,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-16 00:00:00,10303.34,10355.0,10078.0,10251.31,10192.84,50.09,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-17 00:00:00,10249.68,10275.0,10128.01,10187.82,10194.44,48.59,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-18 00:00:00,10187.48,10258.02,10100.0,10156.99,10194.25,46.82,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-19 00:00:00,10156.41,10325.0,9653.0,10244.29,10193.18,45.91,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-20 00:00:00,10243.7,10281.0,10061.39,10168.59,10194.6,48.96,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-21 00:00:00,10167.92,10176.7,9900.0,9986.39,10193.85,46.47,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-22 00:00:00,9985.15,10089.0,9853.97,10028.87,10187.97,41.0,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-23 00:00:00,10028.05,10049.99,9615.77,9702.25,10183.47,42.73,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-24 00:00:00,9702.2,9794.99,7800.0,8493.14,10169.91,34.39,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-25 00:00:00,8497.55,8730.0,8215.64,8430.05,10122.8,19.25,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-26 00:00:00,8430.05,8465.99,7750.0,8063.73,10075.12,18.74,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-27 00:00:00,8063.49,8265.0,7852.15,8177.91,10018.45,16.22,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-28 00:00:00,8177.47,8315.0,8001.09,8198.81,9966.6,19.88,,,,,38500.0,,,,,,,34000.00000000001
0,2019-09-29 00:00:00,8199.38,8229.13,7890.0,8043.82,9916.82,20.6,,,,,41000.0,,,,,,,39000.00000000001
0,2019-09-30 00:00:00,8043.04,8337.26,7710.0,8289.34,9864.03,19.25,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-01 00:00:00,8289.97,8500.0,8173.05,8292.44,9819.69,27.48,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-02 00:00:00,8292.67,8373.91,8151.22,8359.94,9776.68,27.57,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-03 00:00:00,8360.0,8393.0,8060.0,8223.96,9736.77,29.88,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-04 00:00:00,8224.43,8232.41,8005.0,8137.13,9694.17,27.92,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-05 00:00:00,8137.09,8183.41,8012.98,8126.19,9650.31,26.69,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-06 00:00:00,8127.55,8153.87,7785.0,7854.25,9607.41,26.55,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-07 00:00:00,7855.3,8299.92,7762.0,8190.09,9558.06,22.83,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-08 00:00:00,8190.82,8325.0,8088.75,8168.39,9519.55,35.06,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-09 00:00:00,8170.79,8670.0,8115.0,8560.74,9481.55,34.7,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-10 00:00:00,8562.15,8644.0,8414.52,8558.03,9455.65,46.37,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-11 00:00:00,8557.82,8779.51,8212.38,8258.5,9430.36,46.27,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-12 00:00:00,8257.95,8400.0,8250.0,8300.09,9397.34,39.8,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-13 00:00:00,8301.98,8451.37,8160.0,8275.01,9366.48,41.12,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-14 00:00:00,8275.24,8388.85,8203.0,8348.2,9335.74,40.53,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-15 00:00:00,8346.86,8403.0,8090.0,8159.29,9307.89,42.92,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-16 00:00:00,8159.3,8181.16,7917.0,7991.74,9275.53,38.5,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-17 00:00:00,7995.02,8124.92,7929.03,8070.58,9239.46,35.05,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-18 00:00:00,8070.71,8115.0,7816.01,7947.01,9206.54,37.85,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-19 00:00:00,7946.89,8098.1,7866.92,7948.01,9171.06,35.15,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-20 00:00:00,7949.87,8297.0,7870.0,8223.35,9136.66,35.27,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-21 00:00:00,8223.35,8333.0,8142.03,8197.27,9110.93,45.48,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-22 00:00:00,8197.28,8297.99,8000.0,8020.0,9085.19,44.74,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-23 00:00:00,8020.06,8047.59,7300.0,7466.62,9055.19,39.96,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-24 00:00:00,7468.47,7503.68,7337.99,7412.41,9010.49,29.32,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-25 00:00:00,7412.41,8799.0,7361.0,8655.02,8965.48,28.48,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-26 00:00:00,8655.88,10370.0,8470.38,9230.0,8956.76,57.78,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-27 00:00:00,9230.0,9794.98,9074.34,9529.93,8964.45,65.0,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-28 00:00:00,9528.23,9902.1,9160.0,9205.14,8980.33,68.09,,,,,41000.0,,,,,,,39000.00000000001
0,2019-10-29 00:00:00,9204.45,9550.0,9072.0,9407.62,8986.65,61.64,,,,,43500.0,,,,,,,44000.00000000001
0,2019-10-30 00:00:00,9407.62,9409.84,9001.01,9154.72,8998.5,63.98,,,,,43500.0,,,,,,,44000.00000000001
0,2019-10-31 00:00:00,9154.02,9405.0,8913.0,9140.85,9002.89,59.08,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-01 00:00:00,9140.86,9279.0,9030.0,9231.61,9006.77,58.82,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-02 00:00:00,9231.4,9373.74,9186.21,9289.52,9013.1,60.11,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-03 00:00:00,9289.85,9362.57,9066.14,9194.71,9020.9,60.98,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-04 00:00:00,9196.46,9513.68,9115.84,9393.35,9025.84,58.76,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-05 00:00:00,9392.4,9454.95,9175.76,9308.66,9036.17,61.93,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-06 00:00:00,9307.73,9440.91,9250.01,9339.05,9043.82,59.76,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-07 00:00:00,9339.16,9375.0,9101.0,9216.2,9052.14,60.33,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-08 00:00:00,9214.0,9261.0,8696.0,8773.73,9056.7,56.88,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-09 00:00:00,8773.74,8880.0,8724.88,8809.41,9048.72,46.66,,,,,43500.0,,,,,,,44000.00000000001
0,2019-11-10 00:00:00,8809.18,9147.19,8750.0,9039.47,9041.98,47.49,,2019-11-10 00:00:00,空頭進場,8809.18,43500.0,123.451,8632.9964,9161.55,,,"Short Win : 0
Short Lose : 0
Uncertain : 0
Nothing : 1",500.0000000000073
0,2019-11-11 00:00:00,9040.16,9072.32,8618.68,8733.27,9041.93,52.71,,,,,43500.0,,,,,,"Short Win : 1
Short Lose : 0
Uncertain : 0
Nothing : 0",65750.00000000003
0,2019-11-12 00:00:00,8733.36,8888.0,8567.6,8821.94,9033.23,46.07,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-13 00:00:00,8821.91,8844.99,8702.0,8777.12,9027.28,48.13,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-14 00:00:00,8777.54,8800.0,8582.6,8646.68,9020.25,47.14,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-15 00:00:00,8646.38,8790.0,8400.0,8471.73,9009.71,44.23,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-16 00:00:00,8471.62,8543.0,8400.0,8491.02,8994.56,40.58,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-17 00:00:00,8490.74,8635.0,8350.68,8502.4,8980.36,41.16,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-18 00:00:00,8502.87,8503.52,8060.0,8187.17,8966.91,41.56,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-19 00:00:00,8186.5,8218.63,8003.0,8133.64,8944.93,34.9,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-20 00:00:00,8133.83,8264.29,8038.4,8098.01,8922.08,33.92,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-21 00:00:00,8098.56,8134.73,7500.0,7627.74,8898.89,33.23,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-22 00:00:00,7627.79,7750.0,6790.0,7268.23,8863.08,25.67,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-23 00:00:00,7268.23,7344.48,7080.01,7311.57,8818.15,21.58,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-24 00:00:00,7311.1,7330.39,6861.0,6903.28,8775.7,23.17,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-25 00:00:00,6900.23,7377.69,6515.0,7109.57,8722.87,19.12,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-26 00:00:00,7109.99,7340.0,7017.48,7156.14,8677.44,26.3,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-27 00:00:00,7154.75,7655.0,6840.0,7508.52,8634.55,27.8,,,,,43500.0,,,,,,,65750.00000000003
0,2019-11-28 00:00:00,7507.9,7643.0,7360.0,7419.49,8602.81,38.52,,,,,46000.0,,,,,,,70750.00000000003
0,2019-11-29 00:00:00,7418.52,7850.0,7362.3,7739.68,8569.45,37.0,,,,,46000.0,,,,,,,70750.00000000003
0,2019-11-30 00:00:00,7740.99,7810.0,7441.0,7541.89,8546.11,45.46,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-01 00:00:00,7540.63,7541.85,7210.0,7390.89,8517.79,41.67,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-02 00:00:00,7391.5,7420.56,7151.1,7294.28,8486.06,39.03,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-03 00:00:00,7294.42,7400.0,7241.35,7292.71,8452.5,37.34,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-04 00:00:00,7292.71,7750.0,7067.0,7194.32,8419.83,37.31,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-05 00:00:00,7194.59,7485.0,7150.0,7389.0,8385.31,35.48,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-06 00:00:00,7389.0,7590.03,7305.0,7527.47,8357.25,41.68,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-07 00:00:00,7527.8,7619.62,7470.16,7488.21,8333.88,45.75,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-08 00:00:00,7487.31,7564.0,7374.86,7510.11,8310.03,44.75,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-09 00:00:00,7510.11,7650.0,7273.0,7338.64,8287.5,45.48,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-10 00:00:00,7338.64,7407.6,7157.1,7224.13,8260.77,41.05,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-11 00:00:00,7224.15,7275.5,7125.66,7210.0,8231.57,38.33,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-12 00:00:00,7210.0,7295.0,7080.3,7198.08,8202.8,37.99,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-13 00:00:00,7197.76,7309.05,7190.76,7258.48,8174.48,37.68,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-14 00:00:00,7257.37,7271.77,7012.0,7064.05,8148.65,40.3,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-15 00:00:00,7064.14,7200.3,7008.35,7118.59,8118.1,35.07,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-16 00:00:00,7119.6,7150.0,6836.0,6891.72,8089.97,37.61,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-17 00:00:00,6891.44,6942.21,6560.0,6623.82,8056.21,32.0,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-18 00:00:00,6623.84,7440.0,6435.0,7277.83,8015.86,26.88,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-19 00:00:00,7277.83,7380.0,7038.31,7150.3,7995.07,48.76,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-20 00:00:00,7151.31,7220.0,7079.5,7187.83,7971.31,45.86,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-21 00:00:00,7188.01,7190.58,7105.0,7132.75,7949.24,46.86,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-22 00:00:00,7131.59,7518.54,7122.47,7501.44,7926.21,45.46,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-23 00:00:00,7500.71,7695.38,7265.84,7317.09,7914.22,55.08,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-24 00:00:00,7317.3,7436.68,7157.04,7255.77,7897.41,50.27,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-25 00:00:00,7255.77,7271.77,7128.86,7204.63,7879.33,48.72,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-26 00:00:00,7205.01,7435.0,7157.12,7202.0,7860.34,47.4,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-27 00:00:00,7202.0,7275.86,7076.42,7254.74,7841.79,47.31,,,,,46000.0,,,,,,,70750.00000000003
0,2019-12-28 00:00:00,7254.77,7365.01,7238.67,7316.14,7825.26,49.02,,,,,48500.0,,,,,,,75750.00000000003
0,2019-12-29 00:00:00,7315.36,7528.45,7288.0,7388.24,7810.9,51.01,,,,,48500.0,,,,,,,75750.00000000003
0,2019-12-30 00:00:00,7388.43,7408.24,7220.0,7246.0,7798.99,53.4,,,,,48500.0,,,,,,,75750.00000000003
0,2019-12-31 00:00:00,7246.0,7320.0,7145.01,7195.23,7783.42,48.38,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-01 00:00:00,7195.24,7255.0,7175.15,7200.85,7766.85,46.67,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-02 00:00:00,7200.77,7212.5,6924.74,6965.71,7750.9,46.89,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-03 00:00:00,6965.49,7405.0,6871.04,7344.96,7728.78,39.29,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-04 00:00:00,7345.0,7404.0,7272.21,7354.11,7717.97,52.77,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-05 00:00:00,7354.19,7495.0,7318.0,7358.75,7707.72,53.05,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-06 00:00:00,7357.64,7795.34,7346.76,7758.0,7697.86,53.16,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-07 00:00:00,7758.9,8207.68,7723.71,8145.28,7699.58,64.03,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-08 00:00:00,8145.92,8455.0,7870.0,8055.98,7712.15,71.09,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-09 00:00:00,8054.72,8055.96,7750.0,7817.76,7721.8,67.68,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-10 00:00:00,7817.74,8199.0,7672.0,8197.02,7724.5,59.57,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-11 00:00:00,8198.86,8286.34,8003.16,8020.01,7737.87,66.59,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-12 00:00:00,8020.01,8197.0,7960.0,8184.98,7745.81,61.15,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-13 00:00:00,8184.97,8196.0,8055.89,8110.34,7758.18,64.1,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-14 00:00:00,8110.34,8880.0,8105.54,8810.01,7768.1,61.79,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-15 00:00:00,8814.64,8916.48,8564.0,8821.41,7797.58,72.15,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-16 00:00:00,8820.01,8859.81,8586.0,8720.01,7826.39,72.21,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-17 00:00:00,8720.15,9041.65,8672.44,8913.28,7851.56,69.06,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-18 00:00:00,8913.27,8988.88,8806.38,8915.96,7881.47,71.67,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-19 00:00:00,8915.09,9198.98,8466.0,8701.7,7910.58,71.69,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-20 00:00:00,8701.72,8746.99,8521.28,8642.35,7932.87,64.54,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-21 00:00:00,8642.35,8789.0,8488.0,8736.03,7952.86,62.64,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-22 00:00:00,8736.04,8818.0,8590.0,8682.36,7974.92,64.44,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-23 00:00:00,8682.77,8691.81,8306.39,8404.52,7994.86,62.57,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-24 00:00:00,8404.52,8528.02,8238.0,8439.0,8006.4,53.7,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-25 00:00:00,8438.99,8451.26,8254.9,8340.58,8018.58,54.57,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-26 00:00:00,8340.01,8618.13,8293.66,8615.0,8027.64,51.54,,,,,48500.0,,,,,,,75750.00000000003
0,2020-01-27 00:00:00,8614.39,9000.0,8535.0,8907.57,8044.16,58.51,,,,,51000.0,,,,,,,80750.00000000003
0,2020-01-28 00:00:00,8907.57,9400.0,8862.4,9374.21,8068.49,64.48,,,,,51000.0,,,,,,,80750.00000000003
0,2020-01-29 00:00:00,9375.34,9449.24,9216.0,9301.53,8105.3,71.59,,,,,51000.0,,,,,,,80750.00000000003
0,2020-01-30 00:00:00,9301.57,9578.0,9204.44,9513.21,8139.0,69.2,,,,,51000.0,,,,,,,80750.00000000003
0,2020-01-31 00:00:00,9511.52,9530.22,9210.01,9352.89,8177.66,72.09,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-01 00:00:00,9351.71,9464.53,9281.0,9384.61,8210.73,66.89,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-02 00:00:00,9384.41,9477.03,9120.0,9331.51,8243.79,67.41,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-03 00:00:00,9331.59,9618.79,9234.0,9292.24,8274.43,65.58,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-04 00:00:00,9291.35,9350.0,9093.01,9197.02,8303.08,64.13,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-05 00:00:00,9197.02,9744.45,9177.22,9612.04,8328.26,60.7,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-06 00:00:00,9612.03,9862.57,9526.35,9772.0,8364.42,68.73,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-07 00:00:00,9772.0,9885.0,9730.0,9813.73,8404.07,71.2,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-08 00:00:00,9813.87,9940.0,9667.11,9895.05,8443.79,71.84,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-09 00:00:00,9895.04,10166.0,9880.75,10151.75,8484.67,73.09,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-10 00:00:00,10151.72,10188.0,9756.0,9851.83,8531.63,76.68,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-11 00:00:00,9851.74,10323.59,9700.0,10223.08,8568.81,65.54,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-12 00:00:00,10223.08,10450.0,10223.08,10326.46,8615.41,71.19,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-13 00:00:00,10325.33,10500.0,10080.0,10229.63,8663.58,72.54,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-14 00:00:00,10227.78,10381.56,10111.37,10344.36,8707.64,69.16,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-15 00:00:00,10344.36,10375.0,9801.0,9904.72,8753.75,70.93,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-16 00:00:00,9904.46,10050.0,9638.12,9917.27,8786.16,57.4,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-17 00:00:00,9910.7,9964.16,9452.67,9706.0,8817.84,57.52,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-18 00:00:00,9706.0,10250.0,9576.01,10164.71,8842.86,52.04,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-19 00:00:00,10164.78,10250.0,9350.0,9593.79,8880.09,61.1,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-20 00:00:00,9594.65,9699.0,9400.0,9596.42,8900.22,48.64,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-21 00:00:00,9597.21,9755.51,9550.21,9677.05,8919.85,48.69,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-22 00:00:00,9677.05,9709.17,9560.02,9650.86,8941.18,50.38,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-23 00:00:00,9650.85,9990.0,9645.0,9936.4,8961.17,49.79,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-24 00:00:00,9936.4,9990.0,9473.56,9656.13,8988.65,55.89,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-25 00:00:00,9655.52,9675.0,9250.0,9315.84,9007.43,49.45,,,,,51000.0,,,,,,,80750.00000000003
0,2020-02-26 00:00:00,9316.48,9377.44,8633.63,8785.25,9016.14,42.93,,,,,53500.0,,,,,,,85750.00000000003
0,2020-02-27 00:00:00,8786.0,8971.77,8531.0,8823.21,9009.65,35.05,,,,,53500.0,,,,,,,85750.00000000003
0,2020-02-28 00:00:00,8823.25,8900.0,8445.0,8692.91,9004.4,35.95,,,,,53500.0,,,,,,,85750.00000000003
0,2020-02-29 00:00:00,8690.8,8790.0,8523.55,8523.61,8995.57,34.11,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-01 00:00:00,8523.61,8750.0,8411.0,8531.88,8982.27,31.87,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-02 00:00:00,8530.3,8965.75,8498.0,8915.24,8969.54,32.07,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-03 00:00:00,8911.18,8919.65,8651.0,8760.07,8967.9,42.31,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-04 00:00:00,8760.07,8848.29,8660.0,8750.87,8962.04,39.72,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-05 00:00:00,8750.99,9159.42,8746.54,9054.68,8956.1,39.56,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-06 00:00:00,9054.64,9170.0,8985.5,9131.88,8958.88,47.26,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-07 00:00:00,9130.89,9188.0,8835.0,8886.66,8963.72,49.04,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-08 00:00:00,8885.25,8886.76,8000.0,8033.31,8961.51,43.84,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-09 00:00:00,8034.76,8179.31,7632.01,7929.87,8935.4,31.31,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-10 00:00:00,7929.87,8149.0,7728.01,7894.56,8907.08,30.15,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-11 00:00:00,7894.57,7980.0,7590.0,7934.52,8878.56,29.75,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-12 00:00:00,7934.58,7966.17,4410.0,4800.0,8851.97,30.9,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-13 00:00:00,4800.01,5955.0,3782.13,5578.6,8737.83,12.91,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-14 00:00:00,5576.05,5640.52,5055.13,5172.06,8648.76,24.74,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-15 00:00:00,5172.48,5940.0,5093.1,5361.3,8550.84,22.97,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-16 00:00:00,5360.33,5365.42,4442.12,5028.97,8460.97,25.67,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-17 00:00:00,5028.86,5525.0,4921.45,5312.64,8364.29,24.05,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-18 00:00:00,5312.64,5436.17,5009.37,5393.04,8278.33,28.28,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-19 00:00:00,5393.26,6400.0,5252.53,6162.37,8197.06,29.5,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-20 00:00:00,6162.05,6900.0,5670.0,6208.36,8139.73,40.09,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-21 00:00:00,6204.57,6456.98,5860.02,6186.98,8085.22,40.63,,,,,53500.0,,,,,,,85750.00000000003
0,2020-03-22 00:00:00,6187.04,6407.87,5734.01,5816.19,8031.75,40.47,,,,,53500.0,,,,,,,85750.00000000003
