交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
1778,多頭進場,MacdLE,2023-04-14 21:00,30448.82,1,-113.63,-0.37,-42639.48,-0.01,146.78,0.48,170.74,0.56
1777,空頭出場,MacdLE,2023-04-14 21:00,30448.82,1,247.22,0.81,-42525.85,0.03,730.04,2.38,153.96,0.5
1777,空頭進場,MacdSE,2023-04-14 08:30,30696.04,1,247.22,0.81,-42525.85,0.03,730.04,2.38,153.96,0.5
1776,多頭出場,MacdSE,2023-04-14 08:30,30696.04,1,-49.68,-0.16,-42773.07,-0.01,254.28,0.83,225.72,0.73
1776,多頭進場,MacdLE,2023-04-14 01:00,30745.72,1,-49.68,-0.16,-42773.07,-0.01,254.28,0.83,225.72,0.73
1775,空頭出場,MacdLE,2023-04-14 01:00,30745.72,1,-410.59,-1.35,-42723.39,-0.04,130.13,0.43,464.48,1.53
1775,空頭進場,MacdSE,2023-04-13 20:00,30335.13,1,-410.59,-1.35,-42723.39,-0.04,130.13,0.43,464.48,1.53
1774,多頭出場,MacdSE,2023-04-13 20:00,30335.13,1,385.17,1.29,-42312.80,0.04,645.04,2.15,4.32,0.01
1774,多頭進場,MacdLE,2023-04-13 00:30,29949.96,1,385.17,1.29,-42312.80,0.04,645.04,2.15,4.32,0.01
1773,空頭出場,MacdLE,2023-04-13 00:30,29949.96,1,-108.61,-0.36,-42697.97,-0.01,17.90,0.06,113.58,0.38
1773,空頭進場,MacdSE,2023-04-12 23:00,29841.35,1,-108.61,-0.36,-42697.97,-0.01,17.90,0.06,113.58,0.38
1772,多頭出場,MacdSE,2023-04-12 23:00,29841.35,1,-92.42,-0.31,-42589.36,-0.01,20.51,0.07,137.56,0.46
1772,多頭進場,MacdLE,2023-04-12 22:30,29933.77,1,-92.42,-0.31,-42589.36,-0.01,20.51,0.07,137.56,0.46
1771,空頭出場,MacdLE,2023-04-12 22:30,29933.77,1,30.26,0.1,-42496.94,0,203.90,0.68,126.98,0.42
1771,空頭進場,MacdSE,2023-04-12 16:00,29964.03,1,30.26,0.1,-42496.94,0,203.90,0.68,126.98,0.42
1770,多頭出場,MacdSE,2023-04-12 16:00,29964.03,1,-43.64,-0.15,-42527.20,0,478.33,1.59,370.27,1.23
1770,多頭進場,MacdLE,2023-04-12 10:00,30007.67,1,-43.64,-0.15,-42527.20,0,478.33,1.59,370.27,1.23
1769,空頭出場,MacdLE,2023-04-12 10:00,30007.67,1,63.07,0.21,-42483.56,0.01,270.74,0.9,479.26,1.59
1769,空頭進場,MacdSE,2023-04-11 05:30,30070.74,1,63.07,0.21,-42483.56,0.01,270.74,0.9,479.26,1.59
1768,多頭出場,MacdSE,2023-04-11 05:30,30070.74,1,1631.35,5.74,-42546.63,0.17,1990.61,7,82.88,0.29
1768,多頭進場,MacdLE,2023-04-10 16:00,28439.39,1,1631.35,5.74,-42546.63,0.17,1990.61,7,82.88,0.29
1767,空頭出場,MacdLE,2023-04-10 16:00,28439.39,1,-136.05,-0.48,-44177.98,-0.01,133.34,0.47,271.70,0.96
1767,空頭進場,MacdSE,2023-04-10 02:30,28303.34,1,-136.05,-0.48,-44177.98,-0.01,133.34,0.47,271.70,0.96
1766,多頭出場,MacdSE,2023-04-10 02:30,28303.34,1,392.27,1.41,-44041.93,0.04,618.93,2.22,34.39,0.12
1766,多頭進場,MacdLE,2023-04-09 16:30,27911.07,1,392.27,1.41,-44041.93,0.04,618.93,2.22,34.39,0.12
1765,空頭出場,MacdLE,2023-04-09 16:30,27911.07,1,-66.48,-0.24,-44434.20,-0.01,23.68,0.09,75.41,0.27
1765,空頭進場,MacdSE,2023-04-09 14:30,27844.59,1,-66.48,-0.24,-44434.20,-0.01,23.68,0.09,75.41,0.27
1764,多頭出場,MacdSE,2023-04-09 14:30,27844.59,1,-115.42,-0.41,-44367.72,-0.01,13.38,0.05,160.01,0.57
1764,多頭進場,MacdLE,2023-04-09 12:30,27960.01,1,-115.42,-0.41,-44367.72,-0.01,13.38,0.05,160.01,0.57
1763,空頭出場,MacdLE,2023-04-09 12:30,27960.01,1,-11.29,-0.04,-44252.30,0,148.72,0.53,20.28,0.07
1763,空頭進場,MacdSE,2023-04-09 06:30,27948.72,1,-11.29,-0.04,-44252.30,0,148.72,0.53,20.28,0.07
1762,多頭出場,MacdSE,2023-04-09 06:30,27948.72,1,10.34,0.04,-44241.01,0,145.07,0.52,26.38,0.09
1762,多頭進場,MacdLE,2023-04-09 00:00,27938.38,1,10.34,0.04,-44241.01,0,145.07,0.52,26.38,0.09
1761,空頭出場,MacdLE,2023-04-09 00:00,27938.38,1,94.11,0.34,-44251.35,0.01,160.38,0.57,24.51,0.09
1761,空頭進場,MacdSE,2023-04-08 10:00,28032.49,1,94.11,0.34,-44251.35,0.01,160.38,0.57,24.51,0.09
1760,多頭出場,MacdSE,2023-04-08 10:00,28032.49,1,141.36,0.51,-44345.46,0.01,263.86,0.95,32.11,0.12
1760,多頭進場,MacdLE,2023-04-07 22:00,27891.13,1,141.36,0.51,-44345.46,0.01,263.86,0.95,32.11,0.12
1759,空頭出場,MacdLE,2023-04-07 22:00,27891.13,1,-26.92,-0.1,-44486.82,0,5.91,0.02,45.06,0.16
1759,空頭進場,MacdSE,2023-04-07 21:00,27864.21,1,-26.92,-0.1,-44486.82,0,5.91,0.02,45.06,0.16
1758,多頭出場,MacdSE,2023-04-07 21:00,27864.21,1,-32.71,-0.12,-44459.90,0,87.83,0.31,57.90,0.21
1758,多頭進場,MacdLE,2023-04-07 14:00,27896.92,1,-32.71,-0.12,-44459.90,0,87.83,0.31,57.90,0.21
1757,空頭出場,MacdLE,2023-04-07 14:00,27896.92,1,-45.00,-0.16,-44427.19,0,17.95,0.06,70.08,0.25
1757,空頭進場,MacdSE,2023-04-07 13:30,27851.92,1,-45.00,-0.16,-44427.19,0,17.95,0.06,70.08,0.25
1756,多頭出場,MacdSE,2023-04-07 13:30,27851.92,1,-40.71,-0.15,-44382.19,0,36.74,0.13,42.63,0.15
1756,多頭進場,MacdLE,2023-04-07 13:00,27892.63,1,-40.71,-0.15,-44382.19,0,36.74,0.13,42.63,0.15
1755,空頭出場,MacdLE,2023-04-07 13:00,27892.63,1,129.14,0.46,-44341.48,0.01,254.83,0.91,0,0
1755,空頭進場,MacdSE,2023-04-07 05:00,28021.77,1,129.14,0.46,-44341.48,0.01,254.83,0.91,0,0
1754,多頭出場,MacdSE,2023-04-07 05:00,28021.77,1,-31.16,-0.11,-44470.62,0,9.80,0.03,53.03,0.19
1754,多頭進場,MacdLE,2023-04-07 04:30,28052.93,1,-31.16,-0.11,-44470.62,0,9.80,0.03,53.03,0.19
1753,空頭出場,MacdLE,2023-04-07 04:30,28052.93,1,-64.14,-0.23,-44439.46,-0.01,9.04,0.03,64.14,0.23
1753,空頭進場,MacdSE,2023-04-07 03:30,27988.79,1,-64.14,-0.23,-44439.46,-0.01,9.04,0.03,64.14,0.23
1752,多頭出場,MacdSE,2023-04-07 03:30,27988.79,1,-45.04,-0.16,-44375.32,0,66.17,0.24,107.31,0.38
1752,多頭進場,MacdLE,2023-04-07 00:00,28033.83,1,-45.04,-0.16,-44375.32,0,66.17,0.24,107.31,0.38
1751,空頭出場,MacdLE,2023-04-07 00:00,28033.83,1,-44.68,-0.16,-44330.28,0,89.15,0.32,66.47,0.24
1751,空頭進場,MacdSE,2023-04-06 22:00,27989.15,1,-44.68,-0.16,-44330.28,0,89.15,0.32,66.47,0.24
1750,多頭出場,MacdSE,2023-04-06 22:00,27989.15,1,-8.48,-0.03,-44285.60,0,183.42,0.66,247.63,0.88
1750,多頭進場,MacdLE,2023-04-06 12:30,27997.63,1,-8.48,-0.03,-44285.60,0,183.42,0.66,247.63,0.88
1749,空頭出場,MacdLE,2023-04-06 12:30,27997.63,1,-86.66,-0.31,-44277.12,-0.01,199.97,0.72,117.63,0.42
1749,空頭進場,MacdSE,2023-04-06 08:00,27910.97,1,-86.66,-0.31,-44277.12,-0.01,199.97,0.72,117.63,0.42
1748,多頭出場,MacdSE,2023-04-06 08:00,27910.97,1,-169.04,-0.6,-44190.46,-0.02,73.68,0.26,172.24,0.61
1748,多頭進場,MacdLE,2023-04-06 03:30,28080.01,1,-169.04,-0.6,-44190.46,-0.02,73.68,0.26,172.24,0.61
1747,空頭出場,MacdLE,2023-04-06 03:30,28080.01,1,-116.77,-0.42,-44021.42,-0.01,78.58,0.28,132.48,0.47
1747,空頭進場,MacdSE,2023-04-06 01:30,27963.24,1,-116.77,-0.42,-44021.42,-0.01,78.58,0.28,132.48,0.47
1746,多頭出場,MacdSE,2023-04-06 01:30,27963.24,1,-277.40,-0.98,-43904.65,-0.03,59.36,0.21,362.04,1.28
1746,多頭進場,MacdLE,2023-04-05 20:00,28240.64,1,-277.40,-0.98,-43904.65,-0.03,59.36,0.21,362.04,1.28
1745,空頭出場,MacdLE,2023-04-05 20:00,28240.64,1,293.79,1.03,-43627.25,0.03,729.33,2.56,215.57,0.76
1745,空頭進場,MacdSE,2023-04-05 07:00,28534.43,1,293.79,1.03,-43627.25,0.03,729.33,2.56,215.57,0.76
1744,多頭出場,MacdSE,2023-04-05 07:00,28534.43,1,-127.38,-0.44,-43921.04,-0.01,113.19,0.39,233.12,0.81
1744,多頭進場,MacdLE,2023-04-05 01:00,28661.81,1,-127.38,-0.44,-43921.04,-0.01,113.19,0.39,233.12,0.81
1743,空頭出場,MacdLE,2023-04-05 01:00,28661.81,1,-545.18,-1.94,-43793.66,-0.06,38.00,0.14,616.37,2.19
1743,空頭進場,MacdSE,2023-04-04 23:30,28116.63,1,-545.18,-1.94,-43793.66,-0.06,38.00,0.14,616.37,2.19
1742,多頭出場,MacdSE,2023-04-04 23:30,28116.63,1,-133.41,-0.47,-43248.48,-0.01,8.89,0.03,145.05,0.51
1742,多頭進場,MacdLE,2023-04-04 21:00,28250.04,1,-133.41,-0.47,-43248.48,-0.01,8.89,0.03,145.05,0.51
1741,空頭出場,MacdLE,2023-04-04 21:00,28250.04,1,-95.76,-0.34,-43115.07,-0.01,206.69,0.73,150.72,0.54
1741,空頭進場,MacdSE,2023-04-04 14:30,28154.28,1,-95.76,-0.34,-43115.07,-0.01,206.69,0.73,150.72,0.54
1740,多頭出場,MacdSE,2023-04-04 14:30,28154.28,1,277.09,0.99,-43019.31,0.03,567.25,2.03,101.82,0.37
1740,多頭進場,MacdLE,2023-04-04 01:30,27877.19,1,277.09,0.99,-43019.31,0.03,567.25,2.03,101.82,0.37
1739,空頭出場,MacdLE,2023-04-04 01:30,27877.19,1,117.85,0.42,-43296.40,0.01,794.80,2.84,243.49,0.87
1739,空頭進場,MacdSE,2023-04-03 15:00,27995.04,1,117.85,0.42,-43296.40,0.01,794.80,2.84,243.49,0.87
1738,多頭出場,MacdSE,2023-04-03 15:00,27995.04,1,76.04,0.27,-43414.25,0.01,581.99,2.08,45.81,0.16
1738,多頭進場,MacdLE,2023-04-03 07:30,27919.00,1,76.04,0.27,-43414.25,0.01,581.99,2.08,45.81,0.16
1737,空頭出場,MacdLE,2023-04-03 07:30,27919.00,1,-209.15,-0.75,-43490.29,-0.02,121.85,0.44,222.58,0.8
1737,空頭進場,MacdSE,2023-04-03 02:00,27709.85,1,-209.15,-0.75,-43490.29,-0.02,121.85,0.44,222.58,0.8
1736,多頭出場,MacdSE,2023-04-03 02:00,27709.85,1,-395.95,-1.41,-43281.14,-0.04,97.55,0.35,545.80,1.94
1736,多頭進場,MacdLE,2023-04-02 23:00,28105.80,1,-395.95,-1.41,-43281.14,-0.04,97.55,0.35,545.80,1.94
1735,空頭出場,MacdLE,2023-04-02 23:00,28105.80,1,310.57,1.09,-42885.19,0.03,559.94,1.97,34.53,0.12
1735,空頭進場,MacdSE,2023-04-02 08:00,28416.37,1,310.57,1.09,-42885.19,0.03,559.94,1.97,34.53,0.12
1734,多頭出場,MacdSE,2023-04-02 08:00,28416.37,1,-41.89,-0.15,-43195.76,0,19.52,0.07,44.96,0.16
1734,多頭進場,MacdLE,2023-04-02 07:00,28458.26,1,-41.89,-0.15,-43195.76,0,19.52,0.07,44.96,0.16
1733,空頭出場,MacdLE,2023-04-02 07:00,28458.26,1,-72.16,-0.25,-43153.87,-0.01,4.56,0.02,104.30,0.37
1733,空頭進場,MacdSE,2023-04-02 05:00,28386.10,1,-72.16,-0.25,-43153.87,-0.01,4.56,0.02,104.30,0.37
1732,多頭出場,MacdSE,2023-04-02 05:00,28386.10,1,-111.15,-0.39,-43081.71,-0.01,32.75,0.11,113.88,0.4
1732,多頭進場,MacdLE,2023-04-02 03:30,28497.25,1,-111.15,-0.39,-43081.71,-0.01,32.75,0.11,113.88,0.4
1731,空頭出場,MacdLE,2023-04-02 03:30,28497.25,1,-87.24,-0.31,-42970.56,-0.01,35.01,0.12,90.41,0.32
1731,空頭進場,MacdSE,2023-04-02 01:30,28410.01,1,-87.24,-0.31,-42970.56,-0.01,35.01,0.12,90.41,0.32
1730,多頭出場,MacdSE,2023-04-02 01:30,28410.01,1,28.04,0.1,-42883.32,0,195.03,0.69,26.97,0.1
1730,多頭進場,MacdLE,2023-04-01 20:00,28381.97,1,28.04,0.1,-42883.32,0,195.03,0.69,26.97,0.1
1729,空頭出場,MacdLE,2023-04-01 20:00,28381.97,1,106.69,0.37,-42911.36,0.01,268.39,0.94,331.05,1.16
1729,空頭進場,MacdSE,2023-04-01 00:30,28488.66,1,106.69,0.37,-42911.36,0.01,268.39,0.94,331.05,1.16
1728,多頭出場,MacdSE,2023-04-01 00:30,28488.66,1,11.47,0.04,-43018.05,0,155.75,0.55,34.94,0.12
1728,多頭進場,MacdLE,2023-03-31 22:00,28477.19,1,11.47,0.04,-43018.05,0,155.75,0.55,34.94,0.12
1727,空頭出場,MacdLE,2023-03-31 22:00,28477.19,1,-85.39,-0.3,-43029.52,-0.01,28.12,0.1,198.20,0.7
1727,空頭進場,MacdSE,2023-03-31 21:00,28391.80,1,-85.39,-0.3,-43029.52,-0.01,28.12,0.1,198.20,0.7
1726,多頭出場,MacdSE,2023-03-31 21:00,28391.80,1,463.83,1.66,-42944.13,0.05,728.72,2.61,57.04,0.2
1726,多頭進場,MacdLE,2023-03-31 12:00,27927.97,1,463.83,1.66,-42944.13,0.05,728.72,2.61,57.04,0.2
1725,空頭出場,MacdLE,2023-03-31 12:00,27927.97,1,-124.40,-0.45,-43407.96,-0.01,291.86,1.05,188.48,0.68
1725,空頭進場,MacdSE,2023-03-31 07:30,27803.57,1,-124.40,-0.45,-43407.96,-0.01,291.86,1.05,188.48,0.68
1724,多頭出場,MacdSE,2023-03-31 07:30,27803.57,1,-182.35,-0.65,-43283.56,-0.02,389.08,1.39,309.16,1.1
1724,多頭進場,MacdLE,2023-03-30 23:30,27985.92,1,-182.35,-0.65,-43283.56,-0.02,389.08,1.39,309.16,1.1
1723,空頭出場,MacdLE,2023-03-30 23:30,27985.92,1,-87.33,-0.31,-43101.21,-0.01,57.12,0.2,107.55,0.39
1723,空頭進場,MacdSE,2023-03-30 23:00,27898.59,1,-87.33,-0.31,-43101.21,-0.01,57.12,0.2,107.55,0.39
1722,多頭出場,MacdSE,2023-03-30 23:00,27898.59,1,-207.74,-0.74,-43013.88,-0.02,33.67,0.12,319.67,1.14
1722,多頭進場,MacdLE,2023-03-30 22:30,28106.33,1,-207.74,-0.74,-43013.88,-0.02,33.67,0.12,319.67,1.14
1721,空頭出場,MacdLE,2023-03-30 22:30,28106.33,1,466.48,1.63,-42806.14,0.05,886.81,3.1,137.34,0.48
1721,空頭進場,MacdSE,2023-03-30 09:00,28572.81,1,466.48,1.63,-42806.14,0.05,886.81,3.1,137.34,0.48
1720,多頭出場,MacdSE,2023-03-30 09:00,28572.81,1,-152.19,-0.53,-43272.62,-0.02,23.76,0.08,156.46,0.54
1720,多頭進場,MacdLE,2023-03-30 08:00,28725.00,1,-152.19,-0.53,-43272.62,-0.02,23.76,0.08,156.46,0.54
1719,空頭出場,MacdLE,2023-03-30 08:00,28725.00,1,-231.42,-0.81,-43120.43,-0.02,0.01,0,282.02,0.99
1719,空頭進場,MacdSE,2023-03-30 05:30,28493.58,1,-231.42,-0.81,-43120.43,-0.02,0.01,0,282.02,0.99
1718,多頭出場,MacdSE,2023-03-30 05:30,28493.58,1,-325.68,-1.13,-42889.01,-0.03,365.42,1.27,729.20,2.53
1718,多頭進場,MacdLE,2023-03-30 02:30,28819.26,1,-325.68,-1.13,-42889.01,-0.03,365.42,1.27,729.20,2.53
1717,空頭出場,MacdLE,2023-03-30 02:30,28819.26,1,-454.69,-1.6,-42563.33,-0.05,228.75,0.81,535.43,1.89
1717,空頭進場,MacdSE,2023-03-29 13:30,28364.57,1,-454.69,-1.6,-42563.33,-0.05,228.75,0.81,535.43,1.89
1716,多頭出場,MacdSE,2023-03-29 13:30,28364.57,1,1307.21,4.83,-42108.64,0.14,1592.64,5.89,312.36,1.15
1716,多頭進場,MacdLE,2023-03-28 12:00,27057.36,1,1307.21,4.83,-42108.64,0.14,1592.64,5.89,312.36,1.15
1715,空頭出場,MacdLE,2023-03-28 12:00,27057.36,1,-288.60,-1.08,-43415.85,-0.03,136.98,0.51,386.62,1.44
1715,空頭進場,MacdSE,2023-03-28 10:30,26768.76,1,-288.60,-1.08,-43415.85,-0.03,136.98,0.51,386.62,1.44
1714,多頭出場,MacdSE,2023-03-28 10:30,26768.76,1,-354.98,-1.31,-43127.25,-0.04,131.26,0.48,408.17,1.5
1714,多頭進場,MacdLE,2023-03-27 21:30,27123.74,1,-354.98,-1.31,-43127.25,-0.04,131.26,0.48,408.17,1.5
1713,空頭出場,MacdLE,2023-03-27 21:30,27123.74,1,626.25,2.26,-42772.27,0.07,1241.85,4.48,94.70,0.34
1713,空頭進場,MacdSE,2023-03-27 13:00,27749.99,1,626.25,2.26,-42772.27,0.07,1241.85,4.48,94.70,0.34
1712,多頭出場,MacdSE,2023-03-27 13:00,27749.99,1,-175.65,-0.63,-43398.52,-0.02,70.64,0.25,235.28,0.84
1712,多頭進場,MacdLE,2023-03-27 10:00,27925.64,1,-175.65,-0.63,-43398.52,-0.02,70.64,0.25,235.28,0.84
1711,空頭出場,MacdLE,2023-03-27 10:00,27925.64,1,-98.66,-0.35,-43222.87,-0.01,160.98,0.58,146.00,0.52
1711,空頭進場,MacdSE,2023-03-27 02:00,27826.98,1,-98.66,-0.35,-43222.87,-0.01,160.98,0.58,146.00,0.52
1710,多頭出場,MacdSE,2023-03-27 02:00,27826.98,1,-213.30,-0.76,-43124.21,-0.02,102.72,0.37,239.22,0.85
1710,多頭進場,MacdLE,2023-03-26 23:00,28040.28,1,-213.30,-0.76,-43124.21,-0.02,102.72,0.37,239.22,0.85
1709,空頭出場,MacdLE,2023-03-26 23:00,28040.28,1,-247.08,-0.89,-42910.91,-0.03,158.02,0.57,286.63,1.03
1709,空頭進場,MacdSE,2023-03-26 16:30,27793.20,1,-247.08,-0.89,-42910.91,-0.03,158.02,0.57,286.63,1.03
1708,多頭出場,MacdSE,2023-03-26 16:30,27793.20,1,134.00,0.48,-42663.83,0.01,535.20,1.93,32.99,0.12
1708,多頭進場,MacdLE,2023-03-26 09:00,27659.20,1,134.00,0.48,-42663.83,0.01,535.20,1.93,32.99,0.12
1707,空頭出場,MacdLE,2023-03-26 09:00,27659.20,1,-162.53,-0.59,-42797.83,-0.02,16.66,0.06,269.46,0.98
1707,空頭進場,MacdSE,2023-03-26 07:00,27496.67,1,-162.53,-0.59,-42797.83,-0.02,16.66,0.06,269.46,0.98
1706,多頭出場,MacdSE,2023-03-26 07:00,27496.67,1,49.36,0.18,-42635.30,0.01,202.69,0.74,42.32,0.15
1706,多頭進場,MacdLE,2023-03-25 23:00,27447.31,1,49.36,0.18,-42635.30,0.01,202.69,0.74,42.32,0.15
1705,空頭出場,MacdLE,2023-03-25 23:00,27447.31,1,-4.39,-0.02,-42684.66,0,286.83,1.05,86.37,0.31
1705,空頭進場,MacdSE,2023-03-25 19:00,27442.92,1,-4.39,-0.02,-42684.66,0,286.83,1.05,86.37,0.31
1704,多頭出場,MacdSE,2023-03-25 19:00,27442.92,1,-113.42,-0.41,-42680.27,-0.01,230.99,0.84,246.54,0.89
1704,多頭進場,MacdLE,2023-03-25 01:00,27556.34,1,-113.42,-0.41,-42680.27,-0.01,230.99,0.84,246.54,0.89
1703,空頭出場,MacdLE,2023-03-25 01:00,27556.34,1,567.96,2.02,-42566.85,0.06,1124.30,4,313.70,1.12
1703,空頭進場,MacdSE,2023-03-23 21:30,28124.30,1,567.96,2.02,-42566.85,0.06,1124.30,4,313.70,1.12
1702,多頭出場,MacdSE,2023-03-23 21:30,28124.30,1,-245.52,-0.87,-43134.81,-0.03,2.10,0.01,401.89,1.42
1702,多頭進場,MacdLE,2023-03-23 20:00,28369.82,1,-245.52,-0.87,-43134.81,-0.03,2.10,0.01,401.89,1.42
1701,空頭出場,MacdLE,2023-03-23 20:00,28369.82,1,-461.60,-1.65,-42889.29,-0.05,56.22,0.2,547.98,1.96
1701,空頭進場,MacdSE,2023-03-23 19:30,27908.22,1,-461.60,-1.65,-42889.29,-0.05,56.22,0.2,547.98,1.96
1700,多頭出場,MacdSE,2023-03-23 19:30,27908.22,1,-137.09,-0.49,-42427.69,-0.01,704.69,2.51,273.09,0.97
1700,多頭進場,MacdLE,2023-03-23 15:00,28045.31,1,-137.09,-0.49,-42427.69,-0.01,704.69,2.51,273.09,0.97
1699,空頭出場,MacdLE,2023-03-23 15:00,28045.31,1,-687.26,-2.51,-42290.60,-0.07,82.13,0.3,741.94,2.71
1699,空頭進場,MacdSE,2023-03-23 13:30,27358.05,1,-687.26,-2.51,-42290.60,-0.07,82.13,0.3,741.94,2.71
1698,多頭出場,MacdSE,2023-03-23 13:30,27358.05,1,68.77,0.25,-41603.34,0.01,448.99,1.65,31.28,0.11
1698,多頭進場,MacdLE,2023-03-23 02:30,27289.28,1,68.77,0.25,-41603.34,0.01,448.99,1.65,31.28,0.11
1697,空頭出場,MacdLE,2023-03-23 02:30,27289.28,1,738.72,2.64,-41672.11,0.08,1426.20,5.09,0,0
1697,空頭進場,MacdSE,2023-03-22 19:00,28028.00,1,738.72,2.64,-41672.11,0.08,1426.20,5.09,0,0
1696,多頭出場,MacdSE,2023-03-22 19:00,28028.00,1,-192.07,-0.68,-42410.83,-0.02,647.98,2.3,438.56,1.55
1696,多頭進場,MacdLE,2023-03-22 13:00,28220.07,1,-192.07,-0.68,-42410.83,-0.02,647.98,2.3,438.56,1.55
1695,空頭出場,MacdLE,2023-03-22 13:00,28220.07,1,-116.39,-0.41,-42218.76,-0.01,103.68,0.37,142.57,0.51
1695,空頭進場,MacdSE,2023-03-22 08:00,28103.68,1,-116.39,-0.41,-42218.76,-0.01,103.68,0.37,142.57,0.51
1694,多頭出場,MacdSE,2023-03-22 08:00,28103.68,1,-50.46,-0.18,-42102.37,-0.01,133.86,0.48,125.90,0.45
1694,多頭進場,MacdLE,2023-03-22 04:00,28154.14,1,-50.46,-0.18,-42102.37,-0.01,133.86,0.48,125.90,0.45
1693,空頭出場,MacdLE,2023-03-22 04:00,28154.14,1,-76.79,-0.27,-42051.91,-0.01,177.35,0.63,202.65,0.72
1693,空頭進場,MacdSE,2023-03-21 21:00,28077.35,1,-76.79,-0.27,-42051.91,-0.01,177.35,0.63,202.65,0.72
1692,多頭出場,MacdSE,2023-03-21 21:00,28077.35,1,150.29,0.54,-41975.12,0.02,511.49,1.83,197.06,0.71
1692,多頭進場,MacdLE,2023-03-21 10:00,27927.06,1,150.29,0.54,-41975.12,0.02,511.49,1.83,197.06,0.71
1691,空頭出場,MacdLE,2023-03-21 10:00,27927.06,1,-218.64,-0.79,-42125.41,-0.02,405.32,1.46,391.57,1.41
1691,空頭進場,MacdSE,2023-03-21 06:30,27708.42,1,-218.64,-0.79,-42125.41,-0.02,405.32,1.46,391.57,1.41
1690,多頭出場,MacdSE,2023-03-21 06:30,27708.42,1,-198.66,-0.71,-41906.77,-0.02,10.87,0.04,267.00,0.96
1690,多頭進場,MacdLE,2023-03-21 05:00,27907.08,1,-198.66,-0.71,-41906.77,-0.02,10.87,0.04,267.00,0.96
1689,空頭出場,MacdLE,2023-03-21 05:00,27907.08,1,-190.07,-0.69,-41708.11,-0.02,52.50,0.19,250.99,0.91
1689,空頭進場,MacdSE,2023-03-21 00:00,27717.01,1,-190.07,-0.69,-41708.11,-0.02,52.50,0.19,250.99,0.91
1688,多頭出場,MacdSE,2023-03-21 00:00,27717.01,1,-285.36,-1.02,-41518.04,-0.03,184.34,0.66,425.35,1.52
1688,多頭進場,MacdLE,2023-03-20 21:00,28002.37,1,-285.36,-1.02,-41518.04,-0.03,184.34,0.66,425.35,1.52
1687,空頭出場,MacdLE,2023-03-20 21:00,28002.37,1,-181.20,-0.65,-41232.68,-0.02,359.82,1.29,328.83,1.18
1687,空頭進場,MacdSE,2023-03-20 14:00,27821.17,1,-181.20,-0.65,-41232.68,-0.02,359.82,1.29,328.83,1.18
1686,多頭出場,MacdSE,2023-03-20 14:00,27821.17,1,-361.96,-1.28,-41051.48,-0.04,288.87,1.02,467.33,1.66
1686,多頭進場,MacdLE,2023-03-20 08:00,28183.13,1,-361.96,-1.28,-41051.48,-0.04,288.87,1.02,467.33,1.66
1685,空頭出場,MacdLE,2023-03-20 08:00,28183.13,1,-210.26,-0.75,-40689.52,-0.02,848.40,3.03,295.13,1.06
1685,空頭進場,MacdSE,2023-03-20 00:00,27972.87,1,-210.26,-0.75,-40689.52,-0.02,848.40,3.03,295.13,1.06
1684,多頭出場,MacdSE,2023-03-20 00:00,27972.87,1,-258.38,-0.92,-40479.26,-0.03,17.23,0.06,339.69,1.2
1684,多頭進場,MacdLE,2023-03-19 23:30,28231.25,1,-258.38,-0.92,-40479.26,-0.03,17.23,0.06,339.69,1.2
1683,空頭出場,MacdLE,2023-03-19 23:30,28231.25,1,-202.05,-0.72,-40220.88,-0.02,47.20,0.17,270.11,0.96
1683,空頭進場,MacdSE,2023-03-19 22:30,28029.20,1,-202.05,-0.72,-40220.88,-0.02,47.20,0.17,270.11,0.96
1682,多頭出場,MacdSE,2023-03-19 22:30,28029.20,1,985.96,3.65,-40018.83,0.1,1346.86,4.98,111.60,0.41
1682,多頭進場,MacdLE,2023-03-19 10:00,27043.24,1,985.96,3.65,-40018.83,0.1,1346.86,4.98,111.60,0.41
1681,空頭出場,MacdLE,2023-03-19 10:00,27043.24,1,-108.28,-0.4,-41004.79,-0.01,107.74,0.4,159.06,0.59
1681,空頭進場,MacdSE,2023-03-19 07:00,26934.96,1,-108.28,-0.4,-41004.79,-0.01,107.74,0.4,159.06,0.59
1680,多頭出場,MacdSE,2023-03-19 07:00,26934.96,1,-181.11,-0.67,-40896.51,-0.02,175.33,0.65,222.30,0.82
1680,多頭進場,MacdLE,2023-03-19 03:00,27116.07,1,-181.11,-0.67,-40896.51,-0.02,175.33,0.65,222.30,0.82
1679,空頭出場,MacdLE,2023-03-19 03:00,27116.07,1,173.69,0.64,-40715.40,0.02,711.76,2.61,347.44,1.27
1679,空頭進場,MacdSE,2023-03-18 03:00,27289.76,1,173.69,0.64,-40715.40,0.02,711.76,2.61,347.44,1.27
1678,多頭出場,MacdSE,2023-03-18 03:00,27289.76,1,195.49,0.72,-40889.09,0.02,662.57,2.45,123.26,0.45
1678,多頭進場,MacdLE,2023-03-17 22:00,27094.27,1,195.49,0.72,-40889.09,0.02,662.57,2.45,123.26,0.45
1677,空頭出場,MacdLE,2023-03-17 22:00,27094.27,1,-640.39,-2.42,-41084.58,-0.07,335.69,1.27,785.61,2.97
