交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
460,空頭進場,MacdSE,2022-08-29 00:00,19555.61,0.10227,-30.60,-1.53,-1069.49,-0.34,0.29,0.01,42.23,2.11
459,多頭出場,MacdSE,2022-08-29 00:00,19555.61,0.099,-64.41,-3.22,-1038.89,-0.71,5.07,0.25,67.74,3.39
459,多頭進場,MacdLE,2022-08-27 09:00,20202.23,0.099,-64.41,-3.22,-1038.89,-0.71,5.07,0.25,67.74,3.39
458,空頭出場,MacdLE,2022-08-27 09:00,20202.23,0.09451,90.12,4.51,-974.48,1.01,116.99,5.85,0.82,0.04
458,空頭進場,MacdSE,2022-08-26 15:00,21159.93,0.09451,90.12,4.51,-974.48,1.01,116.99,5.85,0.82,0.04
457,多頭出場,MacdSE,2022-08-26 15:00,21159.93,0.09193,-55.08,-2.75,-1064.60,-0.61,4.84,0.24,57.00,2.85
457,多頭進場,MacdLE,2022-08-26 14:00,21754.84,0.09193,-55.08,-2.75,-1064.60,-0.61,4.84,0.24,57.00,2.85
456,空頭出場,MacdLE,2022-08-26 14:00,21754.84,0.09274,-18.11,-0.91,-1009.52,-0.2,42.24,2.11,30.14,1.51
456,空頭進場,MacdSE,2022-08-25 16:00,21563.92,0.09274,-18.11,-0.91,-1009.52,-0.2,42.24,2.11,30.14,1.51
455,多頭出場,MacdSE,2022-08-25 16:00,21563.92,0.09219,-12.22,-0.61,-991.41,-0.14,11.57,0.58,19.45,0.97
455,多頭進場,MacdLE,2022-08-25 07:00,21692.19,0.09219,-12.22,-0.61,-991.41,-0.14,11.57,0.58,19.45,0.97
454,空頭出場,MacdLE,2022-08-25 07:00,21692.19,0.09359,-30.74,-1.54,-979.19,-0.34,5.22,0.26,35.82,1.79
454,空頭進場,MacdSE,2022-08-25 00:00,21368.05,0.09359,-30.74,-1.54,-979.19,-0.34,5.22,0.26,35.82,1.79
453,多頭出場,MacdSE,2022-08-25 00:00,21368.05,0.09308,-11.34,-0.57,-948.45,-0.13,38.37,1.92,11.74,0.59
453,多頭進場,MacdLE,2022-08-24 13:00,21485.60,0.09308,-11.34,-0.57,-948.45,-0.13,38.37,1.92,11.74,0.59
452,空頭出場,MacdLE,2022-08-24 13:00,21485.60,0.09352,-9.74,-0.49,-937.11,-0.11,22.32,1.12,12.00,0.6
452,空頭進場,MacdSE,2022-08-24 01:00,21385.79,0.09352,-9.74,-0.49,-937.11,-0.11,22.32,1.12,12.00,0.6
451,多頭出場,MacdSE,2022-08-24 01:00,21385.79,0.09387,7.15,0.36,-927.37,0.08,35.43,1.77,2.02,0.1
451,多頭進場,MacdLE,2022-08-23 08:00,21305.34,0.09387,7.15,0.36,-927.37,0.08,35.43,1.77,2.02,0.1
450,空頭出場,MacdLE,2022-08-23 08:00,21305.34,0.09539,-32.95,-1.65,-934.52,-0.36,6.86,0.34,33.19,1.66
450,空頭進場,MacdSE,2022-08-23 06:00,20964.10,0.09539,-32.95,-1.65,-934.52,-0.36,6.86,0.34,33.19,1.66
449,多頭出場,MacdSE,2022-08-23 06:00,20964.10,0.09345,-41.20,-2.06,-901.57,-0.45,6.13,0.31,43.97,2.2
449,多頭進場,MacdLE,2022-08-23 00:00,21400.75,0.09345,-41.20,-2.06,-901.57,-0.45,6.13,0.31,43.97,2.2
448,空頭出場,MacdLE,2022-08-23 00:00,21400.75,0.09314,6.20,0.31,-860.37,0.07,53.95,2.7,7.38,0.37
448,空頭進場,MacdSE,2022-08-22 03:00,21471.59,0.09314,6.20,0.31,-860.37,0.07,53.95,2.7,7.38,0.37
447,多頭出場,MacdSE,2022-08-22 03:00,21471.59,0.09525,44.99,2.25,-866.57,0.5,76.47,3.82,22.40,1.12
447,多頭進場,MacdLE,2022-08-20 02:00,20995.02,0.09525,44.99,2.25,-866.57,0.5,76.47,3.82,22.40,1.12
446,空頭出場,MacdLE,2022-08-20 02:00,20995.02,0.09488,7.82,0.39,-911.56,0.09,28.08,1.4,23.23,1.16
446,空頭進場,MacdSE,2022-08-19 22:00,21081.62,0.09488,7.82,0.39,-911.56,0.09,28.08,1.4,23.23,1.16
445,多頭出場,MacdSE,2022-08-19 22:00,21081.62,0.09401,-18.46,-0.92,-919.37,-0.2,3.34,0.17,34.39,1.72
445,多頭進場,MacdLE,2022-08-19 21:00,21273.76,0.09401,-18.46,-0.92,-919.37,-0.2,3.34,0.17,34.39,1.72
444,空頭出場,MacdLE,2022-08-19 21:00,21273.76,0.08623,164.98,8.25,-900.91,1.85,175.84,8.79,1.68,0.08
444,空頭進場,MacdSE,2022-08-19 00:00,23191.45,0.08623,164.98,8.25,-900.91,1.85,175.84,8.79,1.68,0.08
443,多頭出場,MacdSE,2022-08-19 00:00,23191.45,0.08541,-19.60,-0.98,-1065.89,-0.22,0.75,0.04,26.27,1.31
443,多頭進場,MacdLE,2022-08-18 21:00,23416.29,0.08541,-19.60,-0.98,-1065.89,-0.22,0.75,0.04,26.27,1.31
442,空頭出場,MacdLE,2022-08-18 21:00,23416.29,0.08577,-9.02,-0.45,-1046.29,-0.1,0.89,0.04,11.53,0.58
442,空頭進場,MacdSE,2022-08-18 19:00,23315.85,0.08577,-9.02,-0.45,-1046.29,-0.1,0.89,0.04,11.53,0.58
441,多頭出場,MacdSE,2022-08-18 19:00,23315.85,0.08521,-13.48,-0.67,-1037.27,-0.15,10.93,0.55,20.15,1.01
441,多頭進場,MacdLE,2022-08-18 02:00,23469.40,0.08521,-13.48,-0.67,-1037.27,-0.15,10.93,0.55,20.15,1.01
440,空頭出場,MacdLE,2022-08-18 02:00,23469.40,0.08391,30.10,1.51,-1023.79,0.34,54.55,2.73,0.71,0.04
440,空頭進場,MacdSE,2022-08-17 10:00,23832.90,0.08391,30.10,1.51,-1023.79,0.34,54.55,2.73,0.71,0.04
439,多頭出場,MacdSE,2022-08-17 10:00,23832.90,0.08357,-8.53,-0.43,-1053.90,-0.1,42.96,2.15,16.52,0.83
439,多頭進場,MacdLE,2022-08-16 20:00,23930.24,0.08357,-8.53,-0.43,-1053.90,-0.1,42.96,2.15,16.52,0.83
438,空頭出場,MacdLE,2022-08-16 20:00,23930.24,0.08433,-18.46,-0.92,-1045.36,-0.21,3.58,0.18,29.03,1.45
438,空頭進場,MacdSE,2022-08-16 15:00,23716.08,0.08433,-18.46,-0.92,-1045.36,-0.21,3.58,0.18,29.03,1.45
437,多頭出場,MacdSE,2022-08-16 15:00,23716.08,0.0829,-34.28,-1.71,-1026.90,-0.38,9.97,0.5,37.07,1.85
437,多頭進場,MacdLE,2022-08-16 01:00,24124.80,0.0829,-34.28,-1.71,-1026.90,-0.38,9.97,0.5,37.07,1.85
436,空頭出場,MacdLE,2022-08-16 01:00,24124.80,0.08323,-8.54,-0.43,-992.62,-0.09,20.93,1.05,24.11,1.21
436,空頭進場,MacdSE,2022-08-15 08:00,24027.05,0.08323,-8.54,-0.43,-992.62,-0.09,20.93,1.05,24.11,1.21
435,多頭出場,MacdSE,2022-08-15 08:00,24027.05,0.08115,-50.55,-2.53,-984.08,-0.56,45.75,2.29,57.05,2.85
435,多頭進場,MacdLE,2022-08-15 02:00,24645.14,0.08115,-50.55,-2.53,-984.08,-0.56,45.75,2.29,57.05,2.85
434,空頭出場,MacdLE,2022-08-15 02:00,24645.14,0.08141,-6.97,-0.35,-933.53,-0.08,34.03,1.7,7.71,0.39
434,空頭進場,MacdSE,2022-08-14 12:00,24564.50,0.08141,-6.97,-0.35,-933.53,-0.08,34.03,1.7,7.71,0.39
433,多頭出場,MacdSE,2022-08-14 12:00,24564.50,0.08133,-2.36,-0.12,-926.56,-0.03,37.12,1.86,5.43,0.27
433,多頭進場,MacdLE,2022-08-14 06:00,24588.64,0.08133,-2.36,-0.12,-926.56,-0.03,37.12,1.86,5.43,0.27
432,空頭出場,MacdLE,2022-08-14 06:00,24588.64,0.08163,-7.65,-0.38,-924.20,-0.08,16.83,0.84,11.80,0.59
432,空頭進場,MacdSE,2022-08-13 11:00,24499.88,0.08163,-7.65,-0.38,-924.20,-0.08,16.83,0.84,11.80,0.59
431,多頭出場,MacdSE,2022-08-13 11:00,24499.88,0.08336,42.14,2.11,-916.56,0.47,74.70,3.74,1.08,0.05
431,多頭進場,MacdLE,2022-08-12 17:00,23989.52,0.08336,42.14,2.11,-916.56,0.47,74.70,3.74,1.08,0.05
430,空頭出場,MacdLE,2022-08-12 17:00,23989.52,0.08142,46.42,2.32,-958.70,0.52,79.72,3.99,1.83,0.09
430,空頭進場,MacdSE,2022-08-11 15:00,24564.56,0.08142,46.42,2.32,-958.70,0.52,79.72,3.99,1.83,0.09
429,多頭出場,MacdSE,2022-08-11 15:00,24564.56,0.08719,141.52,7.08,-1005.12,1.6,172.60,8.63,1.39,0.07
429,多頭進場,MacdLE,2022-08-10 07:00,22936.65,0.08719,141.52,7.08,-1005.12,1.6,172.60,8.63,1.39,0.07
428,空頭出場,MacdLE,2022-08-10 07:00,22936.65,0.08345,85.32,4.27,-1146.64,0.97,108.20,5.41,11.95,0.6
428,空頭進場,MacdSE,2022-08-08 18:00,23963.73,0.08345,85.32,4.27,-1146.64,0.97,108.20,5.41,11.95,0.6
427,多頭出場,MacdSE,2022-08-08 18:00,23963.73,0.08681,79.91,4,-1231.96,0.92,104.54,5.23,4.06,0.2
427,多頭進場,MacdLE,2022-08-07 12:00,23038.48,0.08681,79.91,4,-1231.96,0.92,104.54,5.23,4.06,0.2
426,空頭出場,MacdLE,2022-08-07 12:00,23038.48,0.08638,9.52,0.48,-1311.87,0.11,26.47,1.32,9.10,0.46
426,空頭進場,MacdSE,2022-08-06 09:00,23153.33,0.08638,9.52,0.48,-1311.87,0.11,26.47,1.32,9.10,0.46
425,多頭出場,MacdSE,2022-08-06 09:00,23153.33,0.08604,-8.26,-0.41,-1321.40,-0.1,9.24,0.46,12.65,0.63
425,多頭進場,MacdLE,2022-08-05 23:00,23244.67,0.08604,-8.26,-0.41,-1321.40,-0.1,9.24,0.46,12.65,0.63
424,空頭出場,MacdLE,2022-08-05 23:00,23244.67,0.08682,-18.66,-0.93,-1313.14,-0.21,24.13,1.21,21.70,1.09
424,空頭進場,MacdSE,2022-08-05 17:00,23034.35,0.08682,-18.66,-0.93,-1313.14,-0.21,24.13,1.21,21.70,1.09
423,多頭出場,MacdSE,2022-08-05 17:00,23034.35,0.08736,11.91,0.6,-1294.48,0.14,50.42,2.52,3.24,0.16
423,多頭進場,MacdLE,2022-08-05 02:00,22893.44,0.08736,11.91,0.6,-1294.48,0.14,50.42,2.52,3.24,0.16
422,空頭出場,MacdLE,2022-08-05 02:00,22893.44,0.08721,2.98,0.15,-1306.38,0.03,46.21,2.31,25.59,1.28
422,空頭進場,MacdSE,2022-08-03 23:00,22932.21,0.08721,2.98,0.15,-1306.38,0.03,46.21,2.31,25.59,1.28
421,多頭出場,MacdSE,2022-08-03 23:00,22932.21,0.08679,-10.19,-0.51,-1309.37,-0.12,52.11,2.61,14.79,0.74
421,多頭進場,MacdLE,2022-08-03 07:00,23044.99,0.08679,-10.19,-0.51,-1309.37,-0.12,52.11,2.61,14.79,0.74
420,空頭出場,MacdLE,2022-08-03 07:00,23044.99,0.08771,-21.60,-1.08,-1299.18,-0.25,6.62,0.33,24.02,1.2
420,空頭進場,MacdSE,2022-08-03 02:00,22803.27,0.08771,-21.60,-1.08,-1299.18,-0.25,6.62,0.33,24.02,1.2
419,多頭出場,MacdSE,2022-08-03 02:00,22803.27,0.0874,-7.33,-0.37,-1277.58,-0.08,50.25,2.51,19.13,0.96
419,多頭進場,MacdLE,2022-08-02 12:00,22882.61,0.0874,-7.33,-0.37,-1277.58,-0.08,50.25,2.51,19.13,0.96
418,空頭出場,MacdLE,2022-08-02 12:00,22882.61,0.08751,-3.14,-0.16,-1270.24,-0.04,17.04,0.85,10.85,0.54
418,空頭進場,MacdSE,2022-08-02 04:00,22851.34,0.08751,-3.14,-0.16,-1270.24,-0.04,17.04,0.85,10.85,0.54
417,多頭出場,MacdSE,2022-08-02 04:00,22851.34,0.08633,-27.57,-1.38,-1267.11,-0.31,24.10,1.21,33.53,1.68
417,多頭進場,MacdLE,2022-08-01 23:00,23166.10,0.08633,-27.57,-1.38,-1267.11,-0.31,24.10,1.21,33.53,1.68
416,空頭出場,MacdLE,2022-08-01 23:00,23166.10,0.08709,-18.02,-0.9,-1239.53,-0.21,9.71,0.49,20.34,1.02
416,空頭進場,MacdSE,2022-08-01 18:00,22963.75,0.08709,-18.02,-0.9,-1239.53,-0.21,9.71,0.49,20.34,1.02
415,多頭出場,MacdSE,2022-08-01 18:00,22963.75,0.08533,-40.81,-2.04,-1221.51,-0.46,2.37,0.12,48.04,2.4
415,多頭進場,MacdLE,2022-08-01 15:00,23437.41,0.08533,-40.81,-2.04,-1221.51,-0.46,2.37,0.12,48.04,2.4
414,空頭出場,MacdLE,2022-08-01 15:00,23437.41,0.08555,-5.33,-0.27,-1180.70,-0.06,37.46,1.87,11.31,0.57
414,空頭進場,MacdSE,2022-07-31 23:00,23379.82,0.08555,-5.33,-0.27,-1180.70,-0.06,37.46,1.87,11.31,0.57
413,多頭出場,MacdSE,2022-07-31 23:00,23379.82,0.08412,-33.64,-1.68,-1175.37,-0.38,35.12,1.76,46.27,2.31
413,多頭進場,MacdLE,2022-07-31 16:00,23774.97,0.08412,-33.64,-1.68,-1175.37,-0.38,35.12,1.76,46.27,2.31
412,空頭出場,MacdLE,2022-07-31 16:00,23774.97,0.08346,15.30,0.76,-1141.73,0.17,38.26,1.91,3.70,0.19
412,空頭進場,MacdSE,2022-07-30 21:00,23963.03,0.08346,15.30,0.76,-1141.73,0.17,38.26,1.91,3.70,0.19
411,多頭出場,MacdSE,2022-07-30 21:00,23963.03,0.08204,-34.40,-1.72,-1157.03,-0.39,23.63,1.18,46.86,2.34
411,多頭進場,MacdLE,2022-07-30 13:00,24377.50,0.08204,-34.40,-1.72,-1157.03,-0.39,23.63,1.18,46.86,2.34
410,空頭出場,MacdLE,2022-07-30 13:00,24377.50,0.08374,-41.90,-2.09,-1122.63,-0.47,38.99,1.95,47.15,2.36
410,空頭進場,MacdSE,2022-07-29 01:00,23882.01,0.08374,-41.90,-2.09,-1122.63,-0.47,38.99,1.95,47.15,2.36
409,多頭出場,MacdSE,2022-07-29 01:00,23882.01,0.08416,9.64,0.48,-1080.73,0.11,36.58,1.83,7.55,0.38
409,多頭進場,MacdLE,2022-07-28 17:00,23762.71,0.08416,9.64,0.48,-1080.73,0.11,36.58,1.83,7.55,0.38
408,空頭出場,MacdLE,2022-07-28 17:00,23762.71,0.08708,-69.99,-3.5,-1090.37,-0.78,33.03,1.65,89.75,4.49
408,空頭進場,MacdSE,2022-07-28 09:00,22963.68,0.08708,-69.99,-3.5,-1090.37,-0.78,33.03,1.65,89.75,4.49
407,多頭出場,MacdSE,2022-07-28 09:00,22963.68,0.09483,177.24,8.86,-1020.39,2.01,224.58,11.23,36.59,1.83
407,多頭進場,MacdLE,2022-07-26 12:00,21090.22,0.09483,177.24,8.86,-1020.39,2.01,224.58,11.23,36.59,1.83
406,空頭出場,MacdLE,2022-07-26 12:00,21090.22,0.09384,20.31,1.02,-1197.63,0.23,42.44,2.12,3.66,0.18
406,空頭進場,MacdSE,2022-07-26 00:00,21310.90,0.09384,20.31,1.02,-1197.63,0.23,42.44,2.12,3.66,0.18
405,多頭出場,MacdSE,2022-07-26 00:00,21310.90,0.0911,-58.75,-2.94,-1217.94,-0.66,27.90,1.4,64.10,3.21
405,多頭進場,MacdLE,2022-07-25 17:00,21951.48,0.0911,-58.75,-2.94,-1217.94,-0.66,27.90,1.4,64.10,3.21
404,空頭出場,MacdLE,2022-07-25 17:00,21951.48,0.08857,55.02,2.75,-1159.19,0.63,78.96,3.95,8.07,0.4
404,空頭進場,MacdSE,2022-07-25 00:00,22577.13,0.08857,55.02,2.75,-1159.19,0.63,78.96,3.95,8.07,0.4
403,多頭出場,MacdSE,2022-07-25 00:00,22577.13,0.08991,29.47,1.47,-1214.21,0.34,69.01,3.45,1.36,0.07
403,多頭進場,MacdLE,2022-07-23 22:00,22244.84,0.08991,29.47,1.47,-1214.21,0.34,69.01,3.45,1.36,0.07
402,空頭出場,MacdLE,2022-07-23 22:00,22244.84,0.08688,66.76,3.34,-1243.68,0.77,93.91,4.7,10.68,0.53
402,空頭進場,MacdSE,2022-07-22 18:00,23017.79,0.08688,66.76,3.34,-1243.68,0.77,93.91,4.7,10.68,0.53
401,多頭出場,MacdSE,2022-07-22 18:00,23017.79,0.08751,14.08,0.7,-1310.44,0.16,78.93,3.95,4.26,0.21
401,多頭進場,MacdLE,2022-07-21 18:00,22852.28,0.08751,14.08,0.7,-1310.44,0.16,78.93,3.95,4.26,0.21
400,空頭出場,MacdLE,2022-07-21 18:00,22852.28,0.08444,70.06,3.5,-1324.52,0.81,113.39,5.67,22.44,1.12
400,空頭進場,MacdSE,2022-07-20 17:00,23686.63,0.08444,70.06,3.5,-1324.52,0.81,113.39,5.67,22.44,1.12
399,多頭出場,MacdSE,2022-07-20 17:00,23686.63,0.08267,-42.12,-2.11,-1394.58,-0.49,6.86,0.34,53.54,2.68
399,多頭進場,MacdLE,2022-07-20 15:00,24191.35,0.08267,-42.12,-2.11,-1394.58,-0.49,6.86,0.34,53.54,2.68
398,空頭出場,MacdLE,2022-07-20 15:00,24191.35,0.08533,-64.69,-3.23,-1352.46,-0.74,11.28,0.56,65.20,3.26
398,空頭進場,MacdSE,2022-07-20 04:00,23438.01,0.08533,-64.69,-3.23,-1352.46,-0.74,11.28,0.56,65.20,3.26
397,多頭出場,MacdSE,2022-07-20 04:00,23438.01,0.0896,99.98,5,-1287.77,1.16,132.62,6.63,19.57,0.98
397,多頭進場,MacdLE,2022-07-19 14:00,22317.63,0.0896,99.98,5,-1287.77,1.16,132.62,6.63,19.57,0.98
396,空頭出場,MacdLE,2022-07-19 14:00,22317.63,0.0916,-44.60,-2.23,-1387.75,-0.52,40.76,2.04,103.39,5.17
396,空頭進場,MacdSE,2022-07-18 19:00,21835.17,0.0916,-44.60,-2.23,-1387.75,-0.52,40.76,2.04,103.39,5.17
395,多頭出場,MacdSE,2022-07-18 19:00,21835.17,0.09398,51.53,2.58,-1343.15,0.6,140.30,7.01,10.78,0.54
395,多頭進場,MacdLE,2022-07-18 04:00,21282.60,0.09398,51.53,2.58,-1343.15,0.6,140.30,7.01,10.78,0.54
394,空頭出場,MacdLE,2022-07-18 04:00,21282.60,0.09351,9.05,0.45,-1394.68,0.11,59.06,2.95,11.08,0.55
394,空頭進場,MacdSE,2022-07-17 11:00,21383.69,0.09351,9.05,0.45,-1394.68,0.11,59.06,2.95,11.08,0.55
393,多頭出場,MacdSE,2022-07-17 11:00,21383.69,0.09607,54.29,2.71,-1403.73,0.64,83.40,4.17,0.45,0.02
393,多頭進場,MacdLE,2022-07-16 15:00,20814.39,0.09607,54.29,2.71,-1403.73,0.64,83.40,4.17,0.45,0.02
392,空頭出場,MacdLE,2022-07-16 15:00,20814.39,0.09553,11.26,0.56,-1458.02,0.13,43.53,2.18,8.19,0.41
392,空頭進場,MacdSE,2022-07-15 21:00,20936.41,0.09553,11.26,0.56,-1458.02,0.13,43.53,2.18,8.19,0.41
391,多頭出場,MacdSE,2022-07-15 21:00,20936.41,0.09449,-22.08,-1.1,-1469.28,-0.26,3.03,0.15,25.80,1.29
391,多頭進場,MacdLE,2022-07-15 20:00,21165.85,0.09449,-22.08,-1.1,-1469.28,-0.26,3.03,0.15,25.80,1.29
390,空頭出場,MacdLE,2022-07-15 20:00,21165.85,0.09618,-36.34,-1.82,-1447.20,-0.42,14.76,0.74,38.37,1.92
390,空頭進場,MacdSE,2022-07-15 16:00,20792.19,0.09618,-36.34,-1.82,-1447.20,-0.42,14.76,0.74,38.37,1.92
389,多頭出場,MacdSE,2022-07-15 16:00,20792.19,0.09599,-4.55,-0.23,-1410.86,-0.05,24.24,1.21,11.26,0.56
389,多頭進場,MacdLE,2022-07-15 08:00,20835.38,0.09599,-4.55,-0.23,-1410.86,-0.05,24.24,1.21,11.26,0.56
388,空頭出場,MacdLE,2022-07-15 08:00,20835.38,0.09707,-22.94,-1.15,-1406.31,-0.27,3.75,0.19,32.50,1.63
388,空頭進場,MacdSE,2022-07-15 07:00,20603.22,0.09707,-22.94,-1.15,-1406.31,-0.27,3.75,0.19,32.50,1.63
387,多頭出場,MacdSE,2022-07-15 07:00,20603.22,0.09677,-6.61,-0.33,-1383.37,-0.08,2.55,0.13,7.28,0.36
387,多頭進場,MacdLE,2022-07-15 06:00,20667.43,0.09677,-6.61,-0.33,-1383.37,-0.08,2.55,0.13,7.28,0.36
386,空頭出場,MacdLE,2022-07-15 06:00,20667.43,0.09735,-12.53,-0.63,-1376.76,-0.15,2.14,0.11,13.25,0.66
386,空頭進場,MacdSE,2022-07-15 05:00,20542.86,0.09735,-12.53,-0.63,-1376.76,-0.15,2.14,0.11,13.25,0.66
385,多頭出場,MacdSE,2022-07-15 05:00,20542.86,0.09808,14.59,0.73,-1364.23,0.17,49.82,2.49,24.33,1.22
385,多頭進場,MacdLE,2022-07-14 16:00,20390.00,0.09808,14.59,0.73,-1364.23,0.17,49.82,2.49,24.33,1.22
384,空頭出場,MacdLE,2022-07-14 16:00,20390.00,0.10119,-63.69,-3.18,-1378.82,-0.73,14.83,0.74,71.17,3.56
384,空頭進場,MacdSE,2022-07-14 09:00,19764.62,0.10119,-63.69,-3.18,-1378.82,-0.73,14.83,0.74,71.17,3.56
383,多頭出場,MacdSE,2022-07-14 09:00,19764.62,0.10253,26.08,1.3,-1315.14,0.3,95.09,4.75,61.25,3.06
383,多頭進場,MacdLE,2022-07-13 03:00,19506.35,0.10253,26.08,1.3,-1315.14,0.3,95.09,4.75,61.25,3.06
382,空頭出場,MacdLE,2022-07-13 03:00,19506.35,0.10276,-5.11,-0.26,-1341.21,-0.06,22.46,1.12,8.88,0.44
382,空頭進場,MacdSE,2022-07-12 21:00,19460.56,0.10276,-5.11,-0.26,-1341.21,-0.06,22.46,1.12,8.88,0.44
381,多頭出場,MacdSE,2022-07-12 21:00,19460.56,0.10063,-42.01,-2.1,-1336.11,-0.48,13.47,0.67,60.19,3.01
381,多頭進場,MacdLE,2022-07-12 13:00,19874.12,0.10063,-42.01,-2.1,-1336.11,-0.48,13.47,0.67,60.19,3.01
380,空頭出場,MacdLE,2022-07-12 13:00,19874.12,0.09996,12.91,0.65,-1294.09,0.15,44.70,2.23,5.41,0.27
380,空頭進場,MacdSE,2022-07-11 23:00,20007.25,0.09996,12.91,0.65,-1294.09,0.15,44.70,2.23,5.41,0.27
379,多頭出場,MacdSE,2022-07-11 23:00,20007.25,0.0974,-51.60,-2.58,-1307.00,-0.59,22.11,1.11,55.83,2.79
379,多頭進場,MacdLE,2022-07-11 11:00,20533.00,0.0974,-51.60,-2.58,-1307.00,-0.59,22.11,1.11,55.83,2.79
378,空頭出場,MacdLE,2022-07-11 11:00,20533.00,0.09247,100.82,5.04,-1255.40,1.17,117.59,5.88,2.28,0.11
378,空頭進場,MacdSE,2022-07-09 23:00,21627.51,0.09247,100.82,5.04,-1255.40,1.17,117.59,5.88,2.28,0.11
377,多頭出場,MacdSE,2022-07-09 23:00,21627.51,0.0914,-23.54,-1.18,-1356.22,-0.27,3.08,0.15,33.36,1.67
377,多頭進場,MacdLE,2022-07-09 18:00,21880.69,0.0914,-23.54,-1.18,-1356.22,-0.27,3.08,0.15,33.36,1.67
376,空頭出場,MacdLE,2022-07-09 18:00,21880.69,0.09175,-8.02,-0.4,-1332.68,-0.09,55.62,2.78,30.69,1.53
376,空頭進場,MacdSE,2022-07-08 08:00,21797.65,0.09175,-8.02,-0.4,-1332.68,-0.09,55.62,2.78,30.69,1.53
375,多頭出場,MacdSE,2022-07-08 08:00,21797.65,0.0956,83.59,4.18,-1324.66,0.97,153.56,7.68,8.70,0.44
375,多頭進場,MacdLE,2022-07-07 15:00,20918.97,0.0956,83.59,4.18,-1324.66,0.97,153.56,7.68,8.70,0.44
374,空頭出場,MacdLE,2022-07-07 15:00,20918.97,0.09796,-49.63,-2.48,-1408.26,-0.57,15.94,0.8,54.33,2.72
374,空頭進場,MacdSE,2022-07-07 05:00,20416.42,0.09796,-49.63,-2.48,-1408.26,-0.57,15.94,0.8,54.33,2.72
373,多頭出場,MacdSE,2022-07-07 05:00,20416.42,0.09851,10.89,0.54,-1358.62,0.13,36.58,1.83,11.63,0.58
373,多頭進場,MacdLE,2022-07-06 17:00,20301.85,0.09851,10.89,0.54,-1358.62,0.13,36.58,1.83,11.63,0.58
372,空頭出場,MacdLE,2022-07-06 17:00,20301.85,0.09933,-17.17,-0.86,-1369.51,-0.2,16.88,0.84,23.36,1.17
372,空頭進場,MacdSE,2022-07-06 11:00,20133.00,0.09933,-17.17,-0.86,-1369.51,-0.2,16.88,0.84,23.36,1.17
371,多頭出場,MacdSE,2022-07-06 11:00,20133.00,0.09899,-7.30,-0.37,-1352.33,-0.08,1.51,0.08,15.82,0.79
371,多頭進場,MacdLE,2022-07-06 10:00,20202.76,0.09899,-7.30,-0.37,-1352.33,-0.08,1.51,0.08,15.82,0.79
370,空頭出場,MacdLE,2022-07-06 10:00,20202.76,0.1007,-34.86,-1.74,-1345.03,-0.4,9.80,0.49,48.26,2.41
370,空頭進場,MacdSE,2022-07-06 03:00,19860.60,0.1007,-34.86,-1.74,-1345.03,-0.4,9.80,0.49,48.26,2.41
369,多頭出場,MacdSE,2022-07-06 03:00,19860.60,0.09804,-53.10,-2.66,-1310.17,-0.61,34.29,1.71,59.15,2.96
369,多頭進場,MacdLE,2022-07-05 20:00,20398.21,0.09804,-53.10,-2.66,-1310.17,-0.61,34.29,1.71,59.15,2.96
368,空頭出場,MacdLE,2022-07-05 20:00,20398.21,0.10052,-50.99,-2.55,-1257.07,-0.58,59.16,2.96,61.02,3.05
368,空頭進場,MacdSE,2022-07-05 09:00,19894.93,0.10052,-50.99,-2.55,-1257.07,-0.58,59.16,2.96,61.02,3.05
367,多頭出場,MacdSE,2022-07-05 09:00,19894.93,0.10326,54.10,2.71,-1206.07,0.62,114.56,5.73,0.20,0.01
367,多頭進場,MacdLE,2022-07-04 10:00,19367.06,0.10326,54.10,2.71,-1206.07,0.62,114.56,5.73,0.20,0.01
366,空頭出場,MacdLE,2022-07-04 10:00,19367.06,0.10486,-31.29,-1.56,-1260.17,-0.36,1.60,0.08,39.31,1.97
366,空頭進場,MacdSE,2022-07-04 03:00,19072.49,0.10486,-31.29,-1.56,-1260.17,-0.36,1.60,0.08,39.31,1.97
365,多頭出場,MacdSE,2022-07-04 03:00,19072.49,0.10439,-9.25,-0.46,-1228.88,-0.11,50.99,2.55,10.50,0.53
365,多頭進場,MacdLE,2022-07-03 17:00,19157.24,0.10439,-9.25,-0.46,-1228.88,-0.11,50.99,2.55,10.50,0.53
364,空頭出場,MacdLE,2022-07-03 17:00,19157.24,0.10502,-12.34,-0.62,-1219.64,-0.14,11.71,0.59,21.41,1.07
364,空頭進場,MacdSE,2022-07-03 06:00,19043.59,0.10502,-12.34,-0.62,-1219.64,-0.14,11.71,0.59,21.41,1.07
363,多頭出場,MacdSE,2022-07-03 06:00,19043.59,0.10394,-20.85,-1.04,-1207.30,-0.24,23.40,1.17,47.94,2.4
363,多頭進場,MacdLE,2022-07-02 11:00,19240.34,0.10394,-20.85,-1.04,-1207.30,-0.24,23.40,1.17,47.94,2.4
362,空頭出場,MacdLE,2022-07-02 11:00,19240.34,0.10373,3.69,0.18,-1186.45,0.04,31.21,1.56,11.37,0.57
