,index,Open Time,open,high,low,close,Close Time,EMA,RSI
284,1182,2020-11-11,15297.21,15965.0,15272.68,15684.24,2020-11-11 23:59:59.999000064,12450.53,73.44
285,1183,2020-11-12,15684.25,16340.7,15440.64,16291.86,2020-11-12 23:59:59.999000064,12558.74,77.38
286,1184,2020-11-13,16291.85,16480.0,15952.35,16320.7,2020-11-13 23:59:59.999000064,12664.71,77.55
287,1185,2020-11-14,16320.04,16326.99,15670.0,16070.45,2020-11-14 23:59:59.999000064,12760.65,72.33
288,1186,2020-11-15,16069.56,16180.0,15774.72,15957.0,2020-11-15 23:59:59.999000064,12850.69,70.0
289,1187,2020-11-16,15957.0,16880.0,15864.0,16713.57,2020-11-16 23:59:59.999000064,12959.5,75.7
290,1188,2020-11-17,16713.08,17858.82,16538.0,17659.38,2020-11-17 23:59:59.999000064,13091.89,80.7
291,1189,2020-11-18,17659.38,18476.93,17214.45,17776.12,2020-11-18 23:59:59.999000064,13223.84,81.22
292,1190,2020-11-19,17777.75,18179.8,17335.65,17802.82,2020-11-19 23:59:59.999000064,13352.83,81.34
293,1191,2020-11-20,17802.81,18815.22,17740.04,18655.67,2020-11-20 23:59:59.999000064,13502.2,84.86
294,1192,2020-11-21,18655.66,18965.9,18308.58,18703.8,2020-11-21 23:59:59.999000064,13648.73,85.04
295,1193,2020-11-22,18703.8,18750.0,17610.86,18414.43,2020-11-22 23:59:59.999000064,13782.97,79.08
296,1194,2020-11-23,18413.88,18766.0,18000.0,18368.0,2020-11-23 23:59:59.999000064,13912.13,78.12
297,1195,2020-11-24,18368.01,19418.97,18018.0,19160.01,2020-11-24 23:59:59.999000064,14059.95,82.15
298,1196,2020-11-25,19160.0,19484.21,18500.27,18719.11,2020-11-25 23:59:59.999000064,14191.2,73.89
299,1197,2020-11-26,18718.83,18915.03,16188.0,17149.47,2020-11-26 23:59:59.999000064,14274.53,53.14
300,1198,2020-11-27,17149.47,17457.62,16438.08,17139.52,2020-11-27 23:59:59.999000064,14355.23,53.04
301,1199,2020-11-28,17139.53,17880.49,16865.56,17719.85,2020-11-28 23:59:59.999000064,14450.01,58.2
302,1200,2020-11-29,17719.84,18360.05,17517.0,18184.99,2020-11-29 23:59:59.999000064,14555.22,61.86
303,1201,2020-11-30,18185.0,19863.16,18184.99,19695.87,2020-11-30 23:59:59.999000064,14700.03,70.89
304,1202,2020-12-01,19695.87,19888.0,18001.12,18764.96,2020-12-01 23:59:59.999000064,14814.53,61.16
305,1203,2020-12-02,18764.96,19342.0,18330.0,19204.09,2020-12-02 23:59:59.999000064,14938.18,63.72
306,1204,2020-12-03,19204.08,19598.0,18867.2,19421.9,2020-12-03 23:59:59.999000064,15064.49,64.97
307,1205,2020-12-04,19422.34,19527.0,18565.31,18650.52,2020-12-04 23:59:59.999000064,15165.5,57.33
308,1206,2020-12-05,18650.51,19177.0,18500.0,19147.66,2020-12-05 23:59:59.999000064,15277.67,60.59
309,1207,2020-12-06,19147.66,19420.0,18857.0,19359.4,2020-12-06 23:59:59.999000064,15392.65,61.94
310,1208,2020-12-07,19358.67,19420.91,18902.88,19166.9,2020-12-07 23:59:59.999000064,15498.97,59.9
311,1209,2020-12-08,19166.9,19294.84,18200.0,18324.11,2020-12-08 23:59:59.999000064,15578.55,51.78
312,1210,2020-12-09,18324.11,18639.57,17650.0,18541.28,2020-12-09 23:59:59.999000064,15662.01,53.55
313,1211,2020-12-10,18541.29,18557.32,17911.12,18254.63,2020-12-10 23:59:59.999000064,15735.04,50.86
314,1212,2020-12-11,18254.81,18292.73,17572.33,18036.53,2020-12-11 23:59:59.999000064,15799.87,48.82
315,1213,2020-12-12,18036.53,18948.66,18020.7,18808.69,2020-12-12 23:59:59.999000064,15884.63,55.68
316,1214,2020-12-13,18808.69,19411.0,18711.12,19174.99,2020-12-13 23:59:59.999000064,15977.31,58.55
317,1215,2020-12-14,19174.99,19349.0,19000.0,19273.14,2020-12-14 23:59:59.999000064,16070.15,59.32
318,1216,2020-12-15,19273.69,19570.0,19050.0,19426.43,2020-12-15 23:59:59.999000064,16164.7,60.57
319,1217,2020-12-16,19426.43,21560.0,19278.6,21335.52,2020-12-16 23:59:59.999000064,16310.35,72.17
320,1218,2020-12-17,21335.52,23800.0,21230.0,22797.16,2020-12-17 23:59:59.999000064,16493.08,77.66
321,1219,2020-12-18,22797.15,23285.18,22350.0,23107.39,2020-12-18 23:59:59.999000064,16679.4,78.64
322,1220,2020-12-19,23107.39,24171.47,22750.0,23821.61,2020-12-19 23:59:59.999000064,16880.59,80.75
323,1221,2020-12-20,23821.6,24295.0,23060.0,23455.52,2020-12-20 23:59:59.999000064,17065.8,76.52
324,1222,2020-12-21,23455.54,24102.77,21815.0,22719.71,2020-12-21 23:59:59.999000064,17225.06,68.64
325,1223,2020-12-22,22719.88,23837.1,22353.4,23810.79,2020-12-22 23:59:59.999000064,17410.57,73.12
326,1224,2020-12-23,23810.79,24100.0,22600.0,23232.76,2020-12-23 23:59:59.999000064,17574.58,67.54
327,1225,2020-12-24,23232.39,23794.43,22703.42,23729.2,2020-12-24 23:59:59.999000064,17747.95,69.71
328,1226,2020-12-25,23728.99,24789.86,23433.6,24712.47,2020-12-25 23:59:59.999000064,17944.13,73.52
329,1227,2020-12-26,24712.47,26867.03,24500.0,26493.39,2020-12-26 23:59:59.999000064,18184.96,78.8
330,1228,2020-12-27,26493.4,28422.0,25700.0,26281.66,2020-12-27 23:59:59.999000064,18413.03,76.81
331,1229,2020-12-28,26281.54,27500.0,26101.0,27079.41,2020-12-28 23:59:59.999000064,18657.16,78.99
332,1230,2020-12-29,27079.42,27410.0,25880.0,27385.0,2020-12-29 23:59:59.999000064,18903.01,79.78
333,1231,2020-12-30,27385.0,28996.0,27320.0,28875.54,2020-12-30 23:59:59.999000064,19183.93,83.16
334,1232,2020-12-31,28875.55,29300.0,27850.0,28923.63,2020-12-31 23:59:59.999000064,19458.29,83.26
335,1233,2021-01-01,28923.63,29600.0,28624.57,29331.69,2021-01-01 23:59:59.999000064,19736.41,84.12
336,1234,2021-01-02,29331.7,33300.0,28946.53,32178.33,2021-01-02 23:59:59.999000064,20086.89,88.58
337,1235,2021-01-03,32176.45,34778.11,31962.99,33000.05,2021-01-03 23:59:59.999000064,20450.64,89.51
338,1236,2021-01-04,33000.05,33600.0,28130.0,31988.71,2021-01-04 23:59:59.999000064,20775.65,80.7
339,1237,2021-01-05,31989.75,34360.0,29900.0,33949.53,2021-01-05 23:59:59.999000064,21146.75,84.03
340,1238,2021-01-06,33949.53,36939.21,33288.0,36769.36,2021-01-06 23:59:59.999000064,21586.82,87.43
341,1239,2021-01-07,36769.36,40365.0,36300.0,39432.28,2021-01-07 23:59:59.999000064,22089.51,89.69
342,1240,2021-01-08,39432.48,41950.0,36500.0,40582.81,2021-01-08 23:59:59.999000064,22610.45,90.49
343,1241,2021-01-09,40586.96,41380.0,38720.0,40088.22,2021-01-09 23:59:59.999000064,23102.78,87.29
344,1242,2021-01-10,40088.22,41350.0,35111.11,38150.02,2021-01-10 23:59:59.999000064,23526.65,75.84
345,1243,2021-01-11,38150.02,38264.74,30420.0,35404.47,2021-01-11 23:59:59.999000064,23861.23,63.05
346,1244,2021-01-12,35410.37,36628.0,32531.0,34051.24,2021-01-12 23:59:59.999000064,24148.28,57.8
347,1245,2021-01-13,34049.15,37850.0,32380.0,37371.38,2021-01-13 23:59:59.999000064,24520.76,65.49
348,1246,2021-01-14,37371.38,40100.0,36701.23,39144.5,2021-01-14 23:59:59.999000064,24932.69,68.79
349,1247,2021-01-15,39145.21,39747.76,34408.0,36742.22,2021-01-15 23:59:59.999000064,25265.36,60.26
350,1248,2021-01-16,36737.43,37950.0,35357.8,35994.98,2021-01-16 23:59:59.999000064,25567.6,57.82
351,1249,2021-01-17,35994.98,36852.5,33850.0,35828.61,2021-01-17 23:59:59.999000064,25856.64,57.26
352,1250,2021-01-18,35824.99,37469.83,34800.0,36631.27,2021-01-18 23:59:59.999000064,26160.15,59.34
353,1251,2021-01-19,36622.46,37850.0,35844.06,35891.49,2021-01-19 23:59:59.999000064,26434.27,56.57
354,1252,2021-01-20,35901.94,36415.31,33400.0,35468.23,2021-01-20 23:59:59.999000064,26688.75,54.97
355,1253,2021-01-21,35468.23,35600.0,30071.0,30850.13,2021-01-21 23:59:59.999000064,26805.97,41.12
356,1254,2021-01-22,30851.99,33826.53,28850.0,32945.17,2021-01-22 23:59:59.999000064,26978.91,47.65
357,1255,2021-01-23,32950.0,33456.0,31390.16,32078.0,2021-01-23 23:59:59.999000064,27122.55,45.38
358,1256,2021-01-24,32078.0,33071.0,30900.0,32259.9,2021-01-24 23:59:59.999000064,27267.26,45.97
359,1257,2021-01-25,32259.45,34875.0,31910.0,32254.2,2021-01-25 23:59:59.999000064,27407.74,45.95
360,1258,2021-01-26,32254.19,32921.88,30837.37,32467.77,2021-01-26 23:59:59.999000064,27550.27,46.75
361,1259,2021-01-27,32464.01,32557.29,29241.72,30366.15,2021-01-27 23:59:59.999000064,27629.59,40.32
362,1260,2021-01-28,30362.19,33783.98,29842.1,33364.86,2021-01-28 23:59:59.999000064,27791.15,50.84
363,1261,2021-01-29,33368.18,38531.9,31915.4,34252.2,2021-01-29 23:59:59.999000064,27973.15,53.49
364,1262,2021-01-30,34246.28,34933.0,32825.0,34262.88,2021-01-30 23:59:59.999000064,28150.33,53.52
365,1263,2021-01-31,34262.89,34342.69,32171.67,33092.98,2021-01-31 23:59:59.999000064,28289.56,49.36
366,1264,2021-02-01,33092.97,34717.27,32296.16,33526.37,2021-02-01 23:59:59.999000064,28437.07,50.9
367,1265,2021-02-02,33517.09,35984.33,33418.0,35466.24,2021-02-02 23:59:59.999000064,28635.08,57.27
368,1266,2021-02-03,35472.71,37662.63,35362.38,37618.87,2021-02-03 23:59:59.999000064,28888.14,63.06
369,1267,2021-02-04,37620.26,38708.27,36161.95,36936.66,2021-02-04 23:59:59.999000064,29114.86,60.24
370,1268,2021-02-05,36936.65,38310.12,36570.0,38290.24,2021-02-05 23:59:59.999000064,29373.32,63.75
371,1269,2021-02-06,38289.32,40955.51,38215.94,39186.94,2021-02-06 23:59:59.999000064,29649.76,65.93
372,1270,2021-02-07,39181.01,39700.0,37351.0,38795.69,2021-02-07 23:59:59.999000064,29907.39,64.1
373,1271,2021-02-08,38795.69,46794.45,37988.89,46374.87,2021-02-08 23:59:59.999000064,30371.27,77.38
374,1272,2021-02-09,46374.86,48142.19,44961.09,46420.42,2021-02-09 23:59:59.999000064,30823.36,77.43
375,1273,2021-02-10,46420.42,47310.0,43727.0,44807.58,2021-02-10 23:59:59.999000064,31217.28,70.82
376,1274,2021-02-11,44807.58,48678.9,43994.02,47969.51,2021-02-11 23:59:59.999000064,31689.17,75.33
377,1275,2021-02-12,47968.66,48985.8,46125.0,47287.6,2021-02-12 23:59:59.999000064,32128.56,72.68
378,1276,2021-02-13,47298.15,48150.0,46202.53,47153.69,2021-02-13 23:59:59.999000064,32551.81,72.14
379,1277,2021-02-14,47156.78,49707.43,47014.17,48577.79,2021-02-14 23:59:59.999000064,33003.24,74.36
380,1278,2021-02-15,48580.47,49010.92,45570.79,47911.1,2021-02-15 23:59:59.999000064,33423.18,71.45
381,1279,2021-02-16,47911.1,50689.18,47003.62,49133.45,2021-02-16 23:59:59.999000064,33865.73,73.52
382,1280,2021-02-17,49133.45,52618.74,48947.0,52119.71,2021-02-17 23:59:59.999000064,34379.92,77.81
383,1281,2021-02-18,52117.67,52530.0,50901.9,51552.6,2021-02-18 23:59:59.999000064,34863.66,75.29
384,1282,2021-02-19,51552.61,56368.0,50710.2,55906.0,2021-02-19 23:59:59.999000064,35456.4,80.57
385,1283,2021-02-20,55906.0,57700.46,53863.93,55841.19,2021-02-20 23:59:59.999000064,36030.62,80.29
386,1284,2021-02-21,55841.19,58352.8,55477.59,57408.57,2021-02-21 23:59:59.999000064,36632.82,81.94
387,1285,2021-02-22,57412.35,57508.47,47622.0,54087.67,2021-02-22 23:59:59.999000064,37124.5,68.66
388,1286,2021-02-23,54087.67,54183.59,44892.56,48891.0,2021-02-23 23:59:59.999000064,37455.95,53.79
389,1287,2021-02-24,48891.0,51374.99,46988.69,49676.2,2021-02-24 23:59:59.999000064,37800.19,55.38
390,1288,2021-02-25,49676.21,52041.73,46674.34,47073.73,2021-02-25 23:59:59.999000064,38061.41,49.24
391,1289,2021-02-26,47073.73,48424.11,44106.78,46276.87,2021-02-26 23:59:59.999000064,38292.83,47.49
392,1290,2021-02-27,46276.88,48394.0,45000.0,46106.43,2021-02-27 23:59:59.999000064,38512.93,47.09
393,1291,2021-02-28,46103.67,46638.46,43000.0,45135.66,2021-02-28 23:59:59.999000064,38699.49,44.79
394,1292,2021-03-01,45134.11,49790.0,44950.53,49587.03,2021-03-01 23:59:59.999000064,39006.18,55.63
395,1293,2021-03-02,49595.76,50200.0,47047.6,48440.65,2021-03-02 23:59:59.999000064,39271.94,52.72
396,1294,2021-03-03,48436.61,52640.0,48100.71,50349.37,2021-03-03 23:59:59.999000064,39583.98,56.82
397,1295,2021-03-04,50349.37,51773.88,47500.0,48374.09,2021-03-04 23:59:59.999000064,39831.59,51.76
398,1296,2021-03-05,48374.09,49448.93,46300.0,48751.71,2021-03-05 23:59:59.999000064,40082.86,52.64
399,1297,2021-03-06,48746.81,49200.0,47070.0,48882.2,2021-03-06 23:59:59.999000064,40330.73,52.96
400,1298,2021-03-07,48882.2,51450.03,48882.2,50971.75,2021-03-07 23:59:59.999000064,40630.48,57.98
401,1299,2021-03-08,50959.11,52402.78,49274.67,52375.17,2021-03-08 23:59:59.999000064,40961.31,61.02
402,1300,2021-03-09,52375.18,54895.0,51789.41,54884.5,2021-03-09 23:59:59.999000064,41353.52,65.85
403,1301,2021-03-10,54874.67,57387.69,53005.0,55851.59,2021-03-10 23:59:59.999000064,41761.91,67.54
404,1302,2021-03-11,55851.59,58150.0,54272.82,57773.16,2021-03-11 23:59:59.999000064,42212.93,70.69
405,1303,2021-03-12,57773.15,58081.51,54962.84,57221.72,2021-03-12 23:59:59.999000064,42635.72,68.61
406,1304,2021-03-13,57221.72,61844.0,56078.23,61188.39,2021-03-13 23:59:59.999000064,43158.33,74.5
407,1305,2021-03-14,61188.38,61724.79,58966.78,58968.31,2021-03-14 23:59:59.999000064,43603.68,66.84
408,1306,2021-03-15,58976.08,60633.43,54600.0,55605.2,2021-03-15 23:59:59.999000064,43941.75,57.13
409,1307,2021-03-16,55605.2,56938.29,53271.34,56900.75,2021-03-16 23:59:59.999000064,44306.79,59.6
410,1308,2021-03-17,56900.74,58974.73,54123.69,58912.97,2021-03-17 23:59:59.999000064,44718.23,63.19
411,1309,2021-03-18,58912.97,60129.97,57023.0,57648.16,2021-03-18 23:59:59.999000064,45082.46,59.56
412,1310,2021-03-19,57641.0,59468.0,56270.74,58030.01,2021-03-19 23:59:59.999000064,45447.18,60.31
413,1311,2021-03-20,58030.01,59880.0,57820.17,58102.28,2021-03-20 23:59:59.999000064,45803.66,60.46
414,1312,2021-03-21,58100.02,58589.1,55450.11,57351.56,2021-03-21 23:59:59.999000064,46128.95,57.95
415,1313,2021-03-22,57351.56,58430.73,53650.0,54083.25,2021-03-22 23:59:59.999000064,46353.02,48.42
416,1314,2021-03-23,54083.25,55830.9,53000.0,54340.89,2021-03-23 23:59:59.999000064,46578.03,49.14
417,1315,2021-03-24,54342.8,57200.0,51700.0,52303.65,2021-03-24 23:59:59.999000064,46739.31,43.86
418,1316,2021-03-25,52303.66,53287.0,50427.56,51293.78,2021-03-25 23:59:59.999000064,46867.61,41.46
419,1317,2021-03-26,51293.78,55073.46,51214.6,55025.59,2021-03-26 23:59:59.999000064,47097.41,52.06
420,1318,2021-03-27,55025.59,56700.36,53950.0,55817.14,2021-03-27 23:59:59.999000064,47343.04,53.99
421,1319,2021-03-28,55817.14,56559.75,54691.84,55777.63,2021-03-28 23:59:59.999000064,47580.63,53.87
422,1320,2021-03-29,55777.65,58405.82,54800.01,57635.47,2021-03-29 23:59:59.999000064,47863.86,58.53
423,1321,2021-03-30,57635.46,59368.0,57071.35,58746.57,2021-03-30 23:59:59.999000064,48170.42,61.09
424,1322,2021-03-31,58746.57,59800.0,56769.0,58740.55,2021-03-31 23:59:59.999000064,48468.17,61.06
425,1323,2021-04-01,58739.46,59490.0,57935.45,58720.44,2021-04-01 23:59:59.999000064,48756.97,60.98
426,1324,2021-04-02,58720.45,60200.0,58428.57,58950.01,2021-04-02 23:59:59.999000064,49044.09,61.62
427,1325,2021-04-03,58950.01,59791.72,56880.0,57051.94,2021-04-03 23:59:59.999000064,49269.67,53.74
428,1326,2021-04-04,57051.95,58492.85,56388.0,58202.01,2021-04-04 23:59:59.999000064,49521.28,57.34
429,1327,2021-04-05,58202.01,59272.0,56777.77,59129.99,2021-04-05 23:59:59.999000064,49791.95,60.08
430,1328,2021-04-06,59129.99,59495.24,57413.02,57991.15,2021-04-06 23:59:59.999000064,50022.91,55.32
431,1329,2021-04-07,57990.03,58655.0,55473.0,55953.45,2021-04-07 23:59:59.999000064,50189.97,47.92
432,1330,2021-04-08,55953.44,58153.31,55700.0,58077.52,2021-04-08 23:59:59.999000064,50412.16,54.8
433,1331,2021-04-09,58077.52,58894.9,57654.0,58142.54,2021-04-09 23:59:59.999000064,50629.91,55.0
434,1332,2021-04-10,58142.55,61500.0,57900.01,59769.13,2021-04-10 23:59:59.999000064,50887.36,59.81
435,1333,2021-04-11,59769.13,60699.0,59232.52,60002.43,2021-04-11 23:59:59.999000064,51144.12,60.48
436,1334,2021-04-12,59998.8,61300.0,59350.59,59860.0,2021-04-12 23:59:59.999000064,51389.64,59.82
437,1335,2021-04-13,59860.01,63777.77,59805.15,63575.0,2021-04-13 23:59:59.999000064,51732.89,69.3
438,1336,2021-04-14,63575.01,64854.0,61301.0,62959.53,2021-04-14 23:59:59.999000064,52049.13,66.46
439,1337,2021-04-15,62959.53,63800.0,62020.0,63159.98,2021-04-15 23:59:59.999000064,52362.11,66.95
440,1338,2021-04-16,63158.74,63520.61,60000.0,61334.8,2021-04-16 23:59:59.999000064,52614.86,58.61
441,1339,2021-04-17,61334.81,62506.05,59580.91,60006.66,2021-04-17 23:59:59.999000064,52823.08,53.34
442,1340,2021-04-18,60006.67,60499.0,50931.3,56150.01,2021-04-18 23:59:59.999000064,52916.8,41.51
443,1341,2021-04-19,56150.01,57526.81,54221.58,55633.14,2021-04-19 23:59:59.999000064,52993.32,40.2
444,1342,2021-04-20,55633.14,57076.24,53329.96,56425.0,2021-04-20 23:59:59.999000064,53089.98,43.19
445,1343,2021-04-21,56425.0,56757.91,53536.02,53787.63,2021-04-21 23:59:59.999000064,53109.63,36.56
446,1344,2021-04-22,53787.62,55521.48,50500.0,51690.96,2021-04-22 23:59:59.999000064,53069.67,32.27
447,1345,2021-04-23,51690.95,52131.85,47500.0,51125.14,2021-04-23 23:59:59.999000064,53014.9,31.19
448,1346,2021-04-24,51110.56,51166.22,48657.14,50047.84,2021-04-24 23:59:59.999000064,52931.32,29.16
449,1347,2021-04-25,50047.84,50567.91,46930.0,49066.77,2021-04-25 23:59:59.999000064,52822.46,27.4
450,1348,2021-04-26,49066.76,54356.62,48753.44,54001.39,2021-04-26 23:59:59.999000064,52855.67,45.51
451,1349,2021-04-27,54001.38,55460.0,53222.0,55011.97,2021-04-27 23:59:59.999000064,52916.41,48.38
452,1350,2021-04-28,55011.97,56428.0,53813.16,54846.22,2021-04-28 23:59:59.999000064,52970.77,47.93
453,1351,2021-04-29,54846.23,55195.84,52330.94,53555.0,2021-04-29 23:59:59.999000064,52987.23,44.4
454,1352,2021-04-30,53555.0,57963.0,53013.01,57694.27,2021-04-30 23:59:59.999000064,53119.82,55.79
455,1353,2021-05-01,57697.25,58458.07,56956.14,57800.37,2021-05-01 23:59:59.999000064,53251.66,56.04
456,1354,2021-05-02,57797.35,57911.02,56035.25,56578.21,2021-05-02 23:59:59.999000064,53345.37,52.3
457,1355,2021-05-03,56578.21,58981.44,56435.0,57169.39,2021-05-03 23:59:59.999000064,53453.09,53.92
458,1356,2021-05-04,57169.39,57200.0,53046.69,53200.01,2021-05-04 23:59:59.999000064,53445.96,43.16
459,1357,2021-05-05,53205.05,58069.82,52900.0,57436.11,2021-05-05 23:59:59.999000064,53558.36,53.88
460,1358,2021-05-06,57436.11,58360.0,55200.0,56393.68,2021-05-06 23:59:59.999000064,53638.23,51.28
461,1359,2021-05-07,56393.68,58650.0,55241.63,57314.75,2021-05-07 23:59:59.999000064,53741.79,53.44
462,1360,2021-05-08,57315.49,59500.0,56900.0,58862.05,2021-05-08 23:59:59.999000064,53886.02,56.95
463,1361,2021-05-09,58866.53,59300.0,56235.66,58240.84,2021-05-09 23:59:59.999000064,54008.69,55.13
464,1362,2021-05-10,58240.83,59500.0,53400.0,55816.14,2021-05-10 23:59:59.999000064,54059.61,48.54
465,1363,2021-05-11,55816.14,56862.43,54370.0,56670.02,2021-05-11 23:59:59.999000064,54133.14,50.8
466,1364,2021-05-12,56670.02,58000.01,48600.0,49631.32,2021-05-12 23:59:59.999000064,54006.33,36.42
467,1365,2021-05-13,49537.15,51367.19,46000.0,49670.97,2021-05-13 23:59:59.999000064,53884.21,36.53
468,1366,2021-05-14,49671.92,51483.0,48799.75,49841.45,2021-05-14 23:59:59.999000064,53770.33,37.04
469,1367,2021-05-15,49844.16,50700.0,46555.0,46762.99,2021-05-15 23:59:59.999000064,53572.94,31.95
470,1368,2021-05-16,46762.99,49795.89,43825.39,46431.5,2021-05-16 23:59:59.999000064,53371.77,31.45
471,1369,2021-05-17,46426.83,46686.0,42001.0,43538.04,2021-05-17 23:59:59.999000064,53094.76,27.32
472,1370,2021-05-18,43538.02,45799.29,42250.02,42849.78,2021-05-18 23:59:59.999000064,52806.17,26.42
473,1371,2021-05-19,42849.78,43584.9,30000.0,36690.09,2021-05-19 23:59:59.999000064,52352.2,19.99
474,1372,2021-05-20,36671.23,42451.67,34850.0,40526.64,2021-05-20 23:59:59.999000064,52019.08,31.34
475,1373,2021-05-21,40525.39,42200.0,33488.0,37252.01,2021-05-21 23:59:59.999000064,51603.11,27.68
476,1374,2021-05-22,37263.35,38829.0,35200.62,37449.73,2021-05-22 23:59:59.999000064,51204.42,28.24
477,1375,2021-05-23,37458.51,38270.64,31111.01,34655.25,2021-05-23 23:59:59.999000064,50738.25,25.26
478,1376,2021-05-24,34681.44,39920.0,34031.0,38796.29,2021-05-24 23:59:59.999000064,50401.86,36.13
479,1377,2021-05-25,38810.99,39791.77,36419.62,38324.72,2021-05-25 23:59:59.999000064,50061.65,35.49
480,1378,2021-05-26,38324.72,40841.0,37800.44,39241.91,2021-05-26 23:59:59.999000064,49756.87,37.83
481,1379,2021-05-27,39241.92,40411.14,37134.27,38529.98,2021-05-27 23:59:59.999000064,49440.62,36.7
482,1380,2021-05-28,38529.99,38877.83,34684.0,35663.49,2021-05-28 23:59:59.999000064,49052.53,32.45
483,1381,2021-05-29,35661.79,37338.58,33632.76,34605.15,2021-05-29 23:59:59.999000064,48645.57,31.01
484,1382,2021-05-30,34605.15,36488.0,33379.0,35641.27,2021-05-30 23:59:59.999000064,48279.25,34.14
485,1383,2021-05-31,35641.26,37499.0,34153.84,37253.81,2021-05-31 23:59:59.999000064,47968.67,38.86
486,1384,2021-06-01,37253.82,37894.81,35666.0,36693.09,2021-06-01 23:59:59.999000064,47651.05,37.83
487,1385,2021-06-02,36694.85,38225.0,35920.0,37568.68,2021-06-02 23:59:59.999000064,47367.04,40.51
488,1386,2021-06-03,37568.68,39476.0,37170.0,39246.79,2021-06-03 23:59:59.999000064,47138.3,45.43
489,1387,2021-06-04,39246.78,39289.07,35555.15,36829.0,2021-06-04 23:59:59.999000064,46847.9,40.2
490,1388,2021-06-05,36829.15,37925.0,34800.0,35513.2,2021-06-05 23:59:59.999000064,46528.61,37.63
491,1389,2021-06-06,35516.07,36480.0,35222.0,35796.31,2021-06-06 23:59:59.999000064,46226.29,38.56
492,1390,2021-06-07,35796.31,36900.0,33300.0,33552.79,2021-06-07 23:59:59.999000064,45869.29,34.19
493,1391,2021-06-08,33556.96,34068.01,31000.0,33380.81,2021-06-08 23:59:59.999000064,45517.5,33.87
494,1392,2021-06-09,33380.8,37534.79,32396.82,37388.05,2021-06-09 23:59:59.999000064,45288.5,46.6
495,1393,2021-06-10,37388.05,38491.0,35782.0,36675.72,2021-06-10 23:59:59.999000064,45045.89,44.93
496,1394,2021-06-11,36677.83,37680.4,35936.77,37331.98,2021-06-11 23:59:59.999000064,44828.6,46.85
497,1395,2021-06-12,37331.98,37463.63,34600.36,35546.11,2021-06-12 23:59:59.999000064,44567.12,42.45
498,1396,2021-06-13,35546.12,39380.0,34757.0,39020.57,2021-06-13 23:59:59.999000064,44410.88,52.02
499,1397,2021-06-14,39020.56,41064.05,38730.0,40516.29,2021-06-14 23:59:59.999000064,44301.17,55.49
500,1398,2021-06-15,40516.28,41330.0,39506.4,40144.04,2021-06-15 23:59:59.999000064,44184.07,54.42
501,1399,2021-06-16,40143.8,40527.14,38116.01,38349.01,2021-06-16 23:59:59.999000064,44019.7,49.41
502,1400,2021-06-17,38349.0,39559.88,37365.0,38092.97,2021-06-17 23:59:59.999000064,43852.75,48.71
503,1401,2021-06-18,38092.97,38202.84,35129.29,35819.84,2021-06-18 23:59:59.999000064,43626.47,42.85
504,1402,2021-06-19,35820.48,36457.0,34803.52,35483.72,2021-06-19 23:59:59.999000064,43397.1,42.03
505,1403,2021-06-20,35483.72,36137.72,33336.0,35600.16,2021-06-20 23:59:59.999000064,43177.47,42.45
506,1404,2021-06-21,35600.17,35750.0,31251.23,31608.93,2021-06-21 23:59:59.999000064,42851.59,33.5
507,1405,2021-06-22,31614.12,33298.78,28805.0,32509.56,2021-06-22 23:59:59.999000064,42560.27,36.78
508,1406,2021-06-23,32509.56,34881.0,31683.0,33678.07,2021-06-23 23:59:59.999000064,42310.06,40.91
509,1407,2021-06-24,33675.07,35298.0,32286.57,34663.09,2021-06-24 23:59:59.999000064,42094.66,44.25
510,1408,2021-06-25,34663.08,35500.0,31275.0,31584.45,2021-06-25 23:59:59.999000064,41798.59,37.09
511,1409,2021-06-26,31576.09,32730.0,30151.0,32283.65,2021-06-26 23:59:59.999000064,41530.57,39.52
512,1410,2021-06-27,32283.65,34749.0,31973.45,34700.34,2021-06-27 23:59:59.999000064,41338.17,47.19
513,1411,2021-06-28,34702.49,35297.71,33862.72,34494.89,2021-06-28 23:59:59.999000064,41145.4,46.64
514,1412,2021-06-29,34494.89,36600.0,34225.43,35911.73,2021-06-29 23:59:59.999000064,40997.97,50.94
515,1413,2021-06-30,35911.72,36100.0,34017.55,35045.0,2021-06-30 23:59:59.999000064,40830.28,48.34
516,1414,2021-07-01,35045.0,35057.57,32711.0,33504.69,2021-07-01 23:59:59.999000064,40623.93,43.99
517,1415,2021-07-02,33502.33,33977.04,32699.0,33786.55,2021-07-02 23:59:59.999000064,40431.33,44.98
518,1416,2021-07-03,33786.54,34945.61,33316.73,34669.13,2021-07-03 23:59:59.999000064,40269.01,48.11
519,1417,2021-07-04,34669.12,35967.85,34357.15,35286.51,2021-07-04 23:59:59.999000064,40128.66,50.26
520,1418,2021-07-05,35288.13,35293.78,33125.55,33690.14,2021-07-05 23:59:59.999000064,39947.29,44.99
521,1419,2021-07-06,33690.15,35118.88,33532.0,34220.01,2021-07-06 23:59:59.999000064,39785.96,47.0
522,1420,2021-07-07,34220.02,35059.09,33777.77,33862.12,2021-07-07 23:59:59.999000064,39619.09,45.77
523,1421,2021-07-08,33862.11,33929.64,32077.0,32875.71,2021-07-08 23:59:59.999000064,39429.14,42.42
